-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.478267000000000000e+06,7.478268000000000000e+06,7.478269000000000000e+06,7.478270000000000000e+06,7.478271000000000000e+06,7.478272000000000000e+06,7.478273000000000000e+06,7.478274000000000000e+06,7.478275000000000000e+06,7.478276000000000000e+06,7.478277000000000000e+06,7.478278000000000000e+06,7.478279000000000000e+06,7.478280000000000000e+06,7.478281000000000000e+06,7.478282000000000000e+06,7.478283000000000000e+06,7.478284000000000000e+06,7.478285000000000000e+06,7.478286000000000000e+06,7.478287000000000000e+06,7.478288000000000000e+06,7.478289000000000000e+06,7.478290000000000000e+06,7.478291000000000000e+06,7.478292000000000000e+06,7.478293000000000000e+06,7.478294000000000000e+06,7.478295000000000000e+06,7.478296000000000000e+06,7.478297000000000000e+06,7.478298000000000000e+06,7.478299000000000000e+06,7.478300000000000000e+06,7.478301000000000000e+06,7.478302000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.485466000000000000e+06,7.485467000000000000e+06,7.485468000000000000e+06,7.485469000000000000e+06,7.485470000000000000e+06,7.485471000000000000e+06,7.485472000000000000e+06,7.485473000000000000e+06,7.485474000000000000e+06,7.485475000000000000e+06,7.485476000000000000e+06,7.485477000000000000e+06,7.485478000000000000e+06,7.485479000000000000e+06,7.485480000000000000e+06,7.485481000000000000e+06,7.485482000000000000e+06,7.485483000000000000e+06,7.485484000000000000e+06,7.485485000000000000e+06,7.485486000000000000e+06,7.485487000000000000e+06,7.485488000000000000e+06,7.485489000000000000e+06,7.485490000000000000e+06,7.485491000000000000e+06,7.485492000000000000e+06,7.485493000000000000e+06,7.485494000000000000e+06,7.485495000000000000e+06,7.485496000000000000e+06,7.485497000000000000e+06,7.485498000000000000e+06,7.485499000000000000e+06,7.485500000000000000e+06,7.485501000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.492665000000000000e+06,7.492666000000000000e+06,7.492667000000000000e+06,7.492668000000000000e+06,7.492669000000000000e+06,7.492670000000000000e+06,7.492671000000000000e+06,7.492672000000000000e+06,7.492673000000000000e+06,7.492674000000000000e+06,7.492675000000000000e+06,7.492676000000000000e+06,7.492677000000000000e+06,7.492678000000000000e+06,7.492679000000000000e+06,7.492680000000000000e+06,7.492681000000000000e+06,7.492682000000000000e+06,7.492683000000000000e+06,7.492684000000000000e+06,7.492685000000000000e+06,7.492686000000000000e+06,7.492687000000000000e+06,7.492688000000000000e+06,7.492689000000000000e+06,7.492690000000000000e+06,7.492691000000000000e+06,7.492692000000000000e+06,7.492693000000000000e+06,7.492694000000000000e+06,7.492695000000000000e+06,7.492696000000000000e+06,7.492697000000000000e+06,7.492698000000000000e+06,7.492699000000000000e+06,7.492700000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.499865000000000000e+06,7.499866000000000000e+06,7.499867000000000000e+06,7.499868000000000000e+06,7.499869000000000000e+06,7.499870000000000000e+06,7.499871000000000000e+06,7.499872000000000000e+06,7.499873000000000000e+06,7.499874000000000000e+06,7.499875000000000000e+06,7.499876000000000000e+06,7.499877000000000000e+06,7.499878000000000000e+06,7.499879000000000000e+06,7.499880000000000000e+06,7.499881000000000000e+06,7.499882000000000000e+06,7.499883000000000000e+06,7.499884000000000000e+06,7.499885000000000000e+06,7.499886000000000000e+06,7.499887000000000000e+06,7.499888000000000000e+06,7.499889000000000000e+06,7.499890000000000000e+06,7.499891000000000000e+06,7.499892000000000000e+06,7.499893000000000000e+06,7.499894000000000000e+06,7.499895000000000000e+06,7.499896000000000000e+06,7.499897000000000000e+06,7.499898000000000000e+06,7.499899000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.507064000000000000e+06,7.507065000000000000e+06,7.507066000000000000e+06,7.507067000000000000e+06,7.507068000000000000e+06,7.507069000000000000e+06,7.507070000000000000e+06,7.507071000000000000e+06,7.507072000000000000e+06,7.507073000000000000e+06,7.507074000000000000e+06,7.507075000000000000e+06,7.507076000000000000e+06,7.507077000000000000e+06,7.507078000000000000e+06,7.507079000000000000e+06,7.507080000000000000e+06,7.507081000000000000e+06,7.507082000000000000e+06,7.507083000000000000e+06,7.507084000000000000e+06,7.507085000000000000e+06,7.507086000000000000e+06,7.507087000000000000e+06,7.507088000000000000e+06,7.507089000000000000e+06,7.507090000000000000e+06,7.507091000000000000e+06,7.507092000000000000e+06,7.507093000000000000e+06,7.507094000000000000e+06,7.507095000000000000e+06,7.507096000000000000e+06,7.507097000000000000e+06,7.507098000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.514263000000000000e+06,7.514264000000000000e+06,7.514265000000000000e+06,7.514266000000000000e+06,7.514267000000000000e+06,7.514268000000000000e+06,7.514269000000000000e+06,7.514270000000000000e+06,7.514271000000000000e+06,7.514272000000000000e+06,7.514273000000000000e+06,7.514274000000000000e+06,7.514275000000000000e+06,7.514276000000000000e+06,7.514277000000000000e+06,7.514278000000000000e+06,7.514279000000000000e+06,7.514280000000000000e+06,7.514281000000000000e+06,7.514282000000000000e+06,7.514283000000000000e+06,7.514284000000000000e+06,7.514285000000000000e+06,7.514286000000000000e+06,7.514287000000000000e+06,7.514288000000000000e+06,7.514289000000000000e+06,7.514290000000000000e+06,7.514291000000000000e+06,7.514292000000000000e+06,7.514293000000000000e+06,7.514294000000000000e+06,7.514295000000000000e+06,7.514296000000000000e+06,7.514297000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.521462000000000000e+06,7.521463000000000000e+06,7.521464000000000000e+06,7.521465000000000000e+06,7.521466000000000000e+06,7.521467000000000000e+06,7.521468000000000000e+06,7.521469000000000000e+06,7.521470000000000000e+06,7.521471000000000000e+06,7.521472000000000000e+06,7.521473000000000000e+06,7.521474000000000000e+06,7.521475000000000000e+06,7.521476000000000000e+06,7.521477000000000000e+06,7.521478000000000000e+06,7.521479000000000000e+06,7.521480000000000000e+06,7.521481000000000000e+06,7.521482000000000000e+06,7.521483000000000000e+06,7.521484000000000000e+06,7.521485000000000000e+06,7.521486000000000000e+06,7.521487000000000000e+06,7.521488000000000000e+06,7.521489000000000000e+06,7.521490000000000000e+06,7.521491000000000000e+06,7.521492000000000000e+06,7.521493000000000000e+06,7.521494000000000000e+06,7.521495000000000000e+06,7.521496000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.528661000000000000e+06,7.528662000000000000e+06,7.528663000000000000e+06,7.528664000000000000e+06,7.528665000000000000e+06,7.528666000000000000e+06,7.528667000000000000e+06,7.528668000000000000e+06,7.528669000000000000e+06,7.528670000000000000e+06,7.528671000000000000e+06,7.528672000000000000e+06,7.528673000000000000e+06,7.528674000000000000e+06,7.528675000000000000e+06,7.528676000000000000e+06,7.528677000000000000e+06,7.528678000000000000e+06,7.528679000000000000e+06,7.528680000000000000e+06,7.528681000000000000e+06,7.528682000000000000e+06,7.528683000000000000e+06,7.528684000000000000e+06,7.528685000000000000e+06,7.528686000000000000e+06,7.528687000000000000e+06,7.528688000000000000e+06,7.528689000000000000e+06,7.528690000000000000e+06,7.528691000000000000e+06,7.528692000000000000e+06,7.528693000000000000e+06,7.528694000000000000e+06,7.528695000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.535860000000000000e+06,7.535861000000000000e+06,7.535862000000000000e+06,7.535863000000000000e+06,7.535864000000000000e+06,7.535865000000000000e+06,7.535866000000000000e+06,7.535867000000000000e+06,7.535868000000000000e+06,7.535869000000000000e+06,7.535870000000000000e+06,7.535871000000000000e+06,7.535872000000000000e+06,7.535873000000000000e+06,7.535874000000000000e+06,7.535875000000000000e+06,7.535876000000000000e+06,7.535877000000000000e+06,7.535878000000000000e+06,7.535879000000000000e+06,7.535880000000000000e+06,7.535881000000000000e+06,7.535882000000000000e+06,7.535883000000000000e+06,7.535884000000000000e+06,7.535885000000000000e+06,7.535886000000000000e+06,7.535887000000000000e+06,7.535888000000000000e+06,7.535889000000000000e+06,7.535890000000000000e+06,7.535891000000000000e+06,7.535892000000000000e+06,7.535893000000000000e+06,7.535894000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.543059000000000000e+06,7.543060000000000000e+06,7.543061000000000000e+06,7.543062000000000000e+06,7.543063000000000000e+06,7.543064000000000000e+06,7.543065000000000000e+06,7.543066000000000000e+06,7.543067000000000000e+06,7.543068000000000000e+06,7.543069000000000000e+06,7.543070000000000000e+06,7.543071000000000000e+06,7.543072000000000000e+06,7.543073000000000000e+06,7.543074000000000000e+06,7.543075000000000000e+06,7.543076000000000000e+06,7.543077000000000000e+06,7.543078000000000000e+06,7.543079000000000000e+06,7.543080000000000000e+06,7.543081000000000000e+06,7.543082000000000000e+06,7.543083000000000000e+06,7.543084000000000000e+06,7.543085000000000000e+06,7.543086000000000000e+06,7.543087000000000000e+06,7.543088000000000000e+06,7.543089000000000000e+06,7.543090000000000000e+06,7.543091000000000000e+06,7.543092000000000000e+06,7.543093000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
