-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.166142200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.166862200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.167582100000000000e+07,1.167582200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.168302000000000000e+07,1.168302100000000000e+07,1.168302200000000000e+07,1.168302300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.169021900000000000e+07,1.169022000000000000e+07,1.169022100000000000e+07,1.169022200000000000e+07,1.169022300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.169741900000000000e+07,1.169742000000000000e+07,1.169742100000000000e+07,1.169742200000000000e+07,1.169742300000000000e+07,1.169742400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.170461800000000000e+07,1.170461900000000000e+07,1.170462000000000000e+07,1.170462100000000000e+07,1.170462200000000000e+07,1.170462300000000000e+07,1.170462400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.171181800000000000e+07,1.171181900000000000e+07,1.171182000000000000e+07,1.171182100000000000e+07,1.171182200000000000e+07,1.171182300000000000e+07,1.171182400000000000e+07,1.171182500000000000e+07,1.171182600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.171901700000000000e+07,1.171901800000000000e+07,1.171901900000000000e+07,1.171902000000000000e+07,1.171902100000000000e+07,1.171902200000000000e+07,1.171902300000000000e+07,1.171902400000000000e+07,1.171902500000000000e+07,1.171902600000000000e+07,1.171902700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.172621700000000000e+07,1.172621800000000000e+07,1.172621900000000000e+07,1.172622000000000000e+07,1.172622100000000000e+07,1.172622200000000000e+07,1.172622300000000000e+07,1.172622400000000000e+07,1.172622500000000000e+07,1.172622600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.173341600000000000e+07,1.173341700000000000e+07,1.173341800000000000e+07,1.173341900000000000e+07,1.173342000000000000e+07,1.173342100000000000e+07,1.173342200000000000e+07,1.173342300000000000e+07,1.173342400000000000e+07,1.173342500000000000e+07,1.173342600000000000e+07,1.173342700000000000e+07,-2.147483648000000000e+09,1.173342900000000000e+07,1.173343000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.174061600000000000e+07,1.174061700000000000e+07,1.174061800000000000e+07,1.174061900000000000e+07,1.174062000000000000e+07,1.174062100000000000e+07,1.174062200000000000e+07,1.174062300000000000e+07,1.174062400000000000e+07,1.174062500000000000e+07,1.174062600000000000e+07,1.174062700000000000e+07,1.174062800000000000e+07,1.174062900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.174781500000000000e+07,1.174781600000000000e+07,1.174781700000000000e+07,1.174781800000000000e+07,1.174781900000000000e+07,1.174782000000000000e+07,1.174782100000000000e+07,1.174782200000000000e+07,1.174782300000000000e+07,1.174782400000000000e+07,1.174782500000000000e+07,1.174782600000000000e+07,1.174782700000000000e+07,1.174782800000000000e+07,1.174782900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.175501500000000000e+07,1.175501600000000000e+07,1.175501700000000000e+07,1.175501800000000000e+07,1.175501900000000000e+07,1.175502000000000000e+07,1.175502100000000000e+07,1.175502200000000000e+07,1.175502300000000000e+07,1.175502400000000000e+07,1.175502500000000000e+07,1.175502600000000000e+07,1.175502700000000000e+07,1.175502800000000000e+07,1.175502900000000000e+07,1.175503000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.176221400000000000e+07,1.176221500000000000e+07,1.176221600000000000e+07,1.176221700000000000e+07,1.176221800000000000e+07,1.176221900000000000e+07,1.176222000000000000e+07,1.176222100000000000e+07,1.176222200000000000e+07,1.176222300000000000e+07,1.176222400000000000e+07,1.176222500000000000e+07,1.176222600000000000e+07,1.176222700000000000e+07,1.176222800000000000e+07,1.176222900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.176941400000000000e+07,1.176941500000000000e+07,1.176941600000000000e+07,1.176941700000000000e+07,1.176941800000000000e+07,1.176941900000000000e+07,1.176942000000000000e+07,1.176942100000000000e+07,1.176942200000000000e+07,1.176942300000000000e+07,1.176942400000000000e+07,1.176942500000000000e+07,1.176942600000000000e+07,1.176942700000000000e+07,1.176942800000000000e+07,1.176942900000000000e+07,1.176943000000000000e+07,1.176943100000000000e+07,1.176943200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
