-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.579342000000000000e+06,8.579343000000000000e+06,8.579344000000000000e+06,8.579345000000000000e+06,8.579346000000000000e+06,8.579347000000000000e+06,8.579348000000000000e+06,8.579349000000000000e+06,8.579350000000000000e+06,8.579351000000000000e+06,8.579352000000000000e+06,8.579353000000000000e+06,8.579354000000000000e+06,8.579355000000000000e+06,8.579356000000000000e+06,8.579357000000000000e+06,8.579358000000000000e+06,8.579359000000000000e+06,8.579360000000000000e+06,8.579361000000000000e+06,8.579362000000000000e+06,8.579363000000000000e+06,8.579364000000000000e+06,8.579365000000000000e+06,8.579366000000000000e+06,8.579367000000000000e+06,8.579368000000000000e+06,8.579369000000000000e+06,8.579370000000000000e+06,8.579370000000000000e+06,8.579371000000000000e+06,8.579372000000000000e+06,8.579373000000000000e+06,8.579374000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.586541000000000000e+06,8.586542000000000000e+06,8.586543000000000000e+06,8.586544000000000000e+06,8.586545000000000000e+06,8.586546000000000000e+06,8.586547000000000000e+06,8.586548000000000000e+06,8.586549000000000000e+06,8.586550000000000000e+06,8.586551000000000000e+06,8.586552000000000000e+06,8.586553000000000000e+06,8.586554000000000000e+06,8.586555000000000000e+06,8.586556000000000000e+06,8.586557000000000000e+06,8.586558000000000000e+06,8.586559000000000000e+06,8.586560000000000000e+06,8.586561000000000000e+06,8.586562000000000000e+06,8.586563000000000000e+06,8.586564000000000000e+06,8.586565000000000000e+06,8.586566000000000000e+06,8.586567000000000000e+06,8.586568000000000000e+06,8.586569000000000000e+06,8.586570000000000000e+06,8.586570000000000000e+06,8.586571000000000000e+06,8.586572000000000000e+06,8.586573000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.593740000000000000e+06,8.593741000000000000e+06,8.593742000000000000e+06,8.593743000000000000e+06,8.593744000000000000e+06,8.593745000000000000e+06,8.593746000000000000e+06,8.593747000000000000e+06,8.593748000000000000e+06,8.593749000000000000e+06,8.593750000000000000e+06,8.593751000000000000e+06,8.593752000000000000e+06,8.593753000000000000e+06,8.593754000000000000e+06,8.593755000000000000e+06,8.593756000000000000e+06,8.593757000000000000e+06,8.593758000000000000e+06,8.593759000000000000e+06,8.593760000000000000e+06,8.593761000000000000e+06,8.593762000000000000e+06,8.593763000000000000e+06,8.593764000000000000e+06,8.593765000000000000e+06,8.593766000000000000e+06,8.593767000000000000e+06,8.593768000000000000e+06,8.593769000000000000e+06,8.593770000000000000e+06,8.593770000000000000e+06,8.593771000000000000e+06,8.593772000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.600939000000000000e+06,8.600940000000000000e+06,8.600941000000000000e+06,8.600942000000000000e+06,8.600943000000000000e+06,8.600944000000000000e+06,8.600945000000000000e+06,8.600946000000000000e+06,8.600947000000000000e+06,8.600948000000000000e+06,8.600949000000000000e+06,8.600950000000000000e+06,8.600951000000000000e+06,8.600952000000000000e+06,8.600953000000000000e+06,8.600954000000000000e+06,8.600955000000000000e+06,8.600956000000000000e+06,8.600957000000000000e+06,8.600958000000000000e+06,8.600959000000000000e+06,8.600960000000000000e+06,8.600961000000000000e+06,8.600962000000000000e+06,8.600963000000000000e+06,8.600964000000000000e+06,8.600965000000000000e+06,8.600966000000000000e+06,8.600967000000000000e+06,8.600968000000000000e+06,8.600969000000000000e+06,8.600970000000000000e+06,8.600970000000000000e+06,8.600971000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.608138000000000000e+06,8.608139000000000000e+06,8.608140000000000000e+06,8.608141000000000000e+06,8.608142000000000000e+06,8.608143000000000000e+06,8.608144000000000000e+06,8.608145000000000000e+06,8.608146000000000000e+06,8.608147000000000000e+06,8.608148000000000000e+06,8.608149000000000000e+06,8.608150000000000000e+06,8.608151000000000000e+06,8.608152000000000000e+06,8.608153000000000000e+06,8.608154000000000000e+06,8.608155000000000000e+06,8.608156000000000000e+06,8.608157000000000000e+06,8.608158000000000000e+06,8.608159000000000000e+06,8.608160000000000000e+06,8.608161000000000000e+06,8.608162000000000000e+06,8.608163000000000000e+06,8.608164000000000000e+06,8.608165000000000000e+06,8.608166000000000000e+06,8.608167000000000000e+06,8.608168000000000000e+06,8.608169000000000000e+06,8.608170000000000000e+06,8.608170000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.615337000000000000e+06,8.615338000000000000e+06,8.615339000000000000e+06,8.615340000000000000e+06,8.615341000000000000e+06,8.615342000000000000e+06,8.615343000000000000e+06,8.615344000000000000e+06,8.615345000000000000e+06,8.615346000000000000e+06,8.615347000000000000e+06,8.615348000000000000e+06,8.615349000000000000e+06,8.615350000000000000e+06,8.615351000000000000e+06,8.615352000000000000e+06,8.615353000000000000e+06,8.615354000000000000e+06,8.615355000000000000e+06,8.615356000000000000e+06,8.615357000000000000e+06,8.615358000000000000e+06,8.615359000000000000e+06,8.615360000000000000e+06,8.615361000000000000e+06,8.615362000000000000e+06,8.615363000000000000e+06,8.615364000000000000e+06,8.615365000000000000e+06,8.615366000000000000e+06,8.615367000000000000e+06,8.615368000000000000e+06,8.615369000000000000e+06,8.615370000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.622536000000000000e+06,8.622537000000000000e+06,8.622538000000000000e+06,8.622539000000000000e+06,8.622540000000000000e+06,8.622541000000000000e+06,8.622542000000000000e+06,8.622543000000000000e+06,8.622544000000000000e+06,8.622545000000000000e+06,8.622546000000000000e+06,8.622547000000000000e+06,8.622548000000000000e+06,8.622549000000000000e+06,8.622550000000000000e+06,8.622551000000000000e+06,8.622552000000000000e+06,8.622553000000000000e+06,8.622554000000000000e+06,8.622555000000000000e+06,8.622556000000000000e+06,8.622557000000000000e+06,8.622558000000000000e+06,8.622559000000000000e+06,8.622560000000000000e+06,8.622561000000000000e+06,8.622562000000000000e+06,8.622563000000000000e+06,8.622564000000000000e+06,8.622565000000000000e+06,8.622566000000000000e+06,8.622567000000000000e+06,8.622568000000000000e+06,8.622569000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.629735000000000000e+06,8.629736000000000000e+06,8.629737000000000000e+06,8.629738000000000000e+06,8.629739000000000000e+06,8.629740000000000000e+06,8.629741000000000000e+06,8.629742000000000000e+06,8.629743000000000000e+06,8.629744000000000000e+06,8.629745000000000000e+06,8.629746000000000000e+06,8.629747000000000000e+06,8.629748000000000000e+06,8.629749000000000000e+06,8.629750000000000000e+06,8.629751000000000000e+06,8.629752000000000000e+06,8.629753000000000000e+06,8.629754000000000000e+06,8.629755000000000000e+06,8.629756000000000000e+06,8.629757000000000000e+06,8.629758000000000000e+06,8.629759000000000000e+06,8.629760000000000000e+06,8.629761000000000000e+06,8.629762000000000000e+06,8.629763000000000000e+06,8.629764000000000000e+06,8.629765000000000000e+06,8.629766000000000000e+06,8.629767000000000000e+06,8.629768000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.636934000000000000e+06,8.636935000000000000e+06,8.636936000000000000e+06,8.636937000000000000e+06,8.636938000000000000e+06,8.636939000000000000e+06,8.636940000000000000e+06,8.636941000000000000e+06,8.636942000000000000e+06,8.636943000000000000e+06,8.636944000000000000e+06,8.636945000000000000e+06,8.636946000000000000e+06,8.636947000000000000e+06,8.636948000000000000e+06,8.636949000000000000e+06,8.636950000000000000e+06,8.636951000000000000e+06,8.636952000000000000e+06,8.636953000000000000e+06,8.636954000000000000e+06,8.636955000000000000e+06,8.636956000000000000e+06,8.636957000000000000e+06,8.636958000000000000e+06,8.636959000000000000e+06,8.636960000000000000e+06,8.636961000000000000e+06,8.636962000000000000e+06,8.636963000000000000e+06,8.636964000000000000e+06,8.636965000000000000e+06,8.636966000000000000e+06,8.636967000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.644133000000000000e+06,8.644134000000000000e+06,8.644135000000000000e+06,8.644136000000000000e+06,8.644137000000000000e+06,8.644138000000000000e+06,8.644139000000000000e+06,8.644140000000000000e+06,8.644141000000000000e+06,8.644142000000000000e+06,8.644143000000000000e+06,8.644144000000000000e+06,8.644145000000000000e+06,8.644146000000000000e+06,8.644147000000000000e+06,8.644148000000000000e+06,8.644149000000000000e+06,8.644150000000000000e+06,8.644151000000000000e+06,8.644152000000000000e+06,8.644153000000000000e+06,8.644154000000000000e+06,8.644155000000000000e+06,8.644156000000000000e+06,8.644157000000000000e+06,8.644158000000000000e+06,8.644159000000000000e+06,8.644160000000000000e+06,8.644161000000000000e+06,8.644162000000000000e+06,8.644163000000000000e+06,8.644164000000000000e+06,8.644165000000000000e+06,8.644166000000000000e+06,8.644167000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
