-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.017186000000000000e+06,9.017187000000000000e+06,9.017188000000000000e+06,9.017189000000000000e+06,9.017190000000000000e+06,9.017191000000000000e+06,9.017192000000000000e+06,9.017193000000000000e+06,9.017194000000000000e+06,9.017195000000000000e+06,9.017196000000000000e+06,9.017197000000000000e+06,9.017198000000000000e+06,9.017199000000000000e+06,9.017200000000000000e+06,9.017201000000000000e+06,9.017202000000000000e+06,9.017203000000000000e+06,9.017204000000000000e+06,9.017205000000000000e+06,9.017206000000000000e+06,9.017207000000000000e+06,9.017208000000000000e+06,9.017209000000000000e+06,9.017210000000000000e+06,9.017211000000000000e+06,9.017212000000000000e+06,9.017213000000000000e+06,9.017214000000000000e+06,9.017215000000000000e+06,9.017216000000000000e+06,9.017217000000000000e+06,9.017218000000000000e+06,9.017219000000000000e+06,9.017220000000000000e+06,9.017221000000000000e+06,9.017222000000000000e+06,9.017223000000000000e+06,9.017224000000000000e+06,9.017225000000000000e+06,9.017226000000000000e+06,9.017227000000000000e+06,9.017228000000000000e+06,9.017229000000000000e+06,9.017230000000000000e+06,9.017231000000000000e+06,9.017232000000000000e+06,9.017233000000000000e+06,9.017234000000000000e+06,9.017235000000000000e+06,9.017236000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.024385000000000000e+06,9.024386000000000000e+06,9.024387000000000000e+06,9.024388000000000000e+06,9.024389000000000000e+06,9.024390000000000000e+06,9.024391000000000000e+06,9.024392000000000000e+06,9.024393000000000000e+06,9.024394000000000000e+06,9.024395000000000000e+06,9.024396000000000000e+06,9.024397000000000000e+06,9.024398000000000000e+06,9.024399000000000000e+06,9.024400000000000000e+06,9.024401000000000000e+06,9.024402000000000000e+06,9.024403000000000000e+06,9.024404000000000000e+06,9.024405000000000000e+06,9.024406000000000000e+06,9.024407000000000000e+06,9.024408000000000000e+06,9.024409000000000000e+06,9.024410000000000000e+06,9.024411000000000000e+06,9.024412000000000000e+06,9.024413000000000000e+06,9.024414000000000000e+06,9.024415000000000000e+06,9.024416000000000000e+06,9.024417000000000000e+06,9.024418000000000000e+06,9.024419000000000000e+06,9.024420000000000000e+06,9.024421000000000000e+06,9.024422000000000000e+06,9.024423000000000000e+06,9.024424000000000000e+06,9.024425000000000000e+06,9.024426000000000000e+06,9.024427000000000000e+06,9.024428000000000000e+06,9.024429000000000000e+06,9.024430000000000000e+06,9.024431000000000000e+06,9.024432000000000000e+06,9.024433000000000000e+06,9.024434000000000000e+06,9.024435000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.031583000000000000e+06,9.031584000000000000e+06,9.031585000000000000e+06,9.031586000000000000e+06,9.031587000000000000e+06,9.031588000000000000e+06,9.031589000000000000e+06,9.031590000000000000e+06,9.031591000000000000e+06,9.031592000000000000e+06,9.031593000000000000e+06,9.031594000000000000e+06,9.031595000000000000e+06,9.031596000000000000e+06,9.031597000000000000e+06,9.031598000000000000e+06,9.031599000000000000e+06,9.031600000000000000e+06,9.031601000000000000e+06,9.031602000000000000e+06,9.031603000000000000e+06,9.031604000000000000e+06,9.031605000000000000e+06,9.031606000000000000e+06,9.031607000000000000e+06,9.031608000000000000e+06,9.031609000000000000e+06,9.031610000000000000e+06,9.031611000000000000e+06,9.031612000000000000e+06,9.031613000000000000e+06,9.031614000000000000e+06,9.031615000000000000e+06,9.031616000000000000e+06,9.031617000000000000e+06,9.031618000000000000e+06,9.031619000000000000e+06,9.031620000000000000e+06,9.031621000000000000e+06,9.031622000000000000e+06,9.031623000000000000e+06,9.031624000000000000e+06,9.031625000000000000e+06,9.031626000000000000e+06,9.031627000000000000e+06,9.031628000000000000e+06,9.031629000000000000e+06,9.031630000000000000e+06,9.031631000000000000e+06,9.031632000000000000e+06,9.031633000000000000e+06,9.031634000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.038782000000000000e+06,9.038783000000000000e+06,9.038784000000000000e+06,9.038785000000000000e+06,9.038786000000000000e+06,9.038787000000000000e+06,9.038788000000000000e+06,9.038789000000000000e+06,9.038790000000000000e+06,9.038791000000000000e+06,9.038792000000000000e+06,9.038793000000000000e+06,9.038794000000000000e+06,9.038795000000000000e+06,9.038796000000000000e+06,9.038797000000000000e+06,9.038798000000000000e+06,9.038799000000000000e+06,9.038800000000000000e+06,9.038801000000000000e+06,9.038802000000000000e+06,9.038803000000000000e+06,9.038804000000000000e+06,9.038805000000000000e+06,9.038806000000000000e+06,9.038807000000000000e+06,9.038808000000000000e+06,9.038809000000000000e+06,9.038810000000000000e+06,9.038811000000000000e+06,9.038812000000000000e+06,9.038813000000000000e+06,9.038814000000000000e+06,9.038815000000000000e+06,9.038816000000000000e+06,9.038817000000000000e+06,9.038818000000000000e+06,9.038819000000000000e+06,9.038820000000000000e+06,9.038821000000000000e+06,9.038822000000000000e+06,9.038823000000000000e+06,9.038824000000000000e+06,9.038825000000000000e+06,9.038826000000000000e+06,9.038827000000000000e+06,9.038828000000000000e+06,9.038829000000000000e+06,9.038830000000000000e+06,9.038831000000000000e+06,9.038832000000000000e+06,9.038833000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.045981000000000000e+06,9.045982000000000000e+06,9.045983000000000000e+06,9.045984000000000000e+06,9.045985000000000000e+06,9.045986000000000000e+06,9.045987000000000000e+06,9.045988000000000000e+06,9.045989000000000000e+06,9.045990000000000000e+06,9.045991000000000000e+06,9.045992000000000000e+06,9.045993000000000000e+06,9.045994000000000000e+06,9.045995000000000000e+06,9.045996000000000000e+06,9.045997000000000000e+06,9.045998000000000000e+06,9.045999000000000000e+06,9.046000000000000000e+06,9.046001000000000000e+06,9.046002000000000000e+06,9.046003000000000000e+06,9.046004000000000000e+06,9.046005000000000000e+06,9.046006000000000000e+06,9.046007000000000000e+06,9.046008000000000000e+06,9.046009000000000000e+06,9.046010000000000000e+06,9.046011000000000000e+06,9.046012000000000000e+06,9.046013000000000000e+06,9.046014000000000000e+06,9.046015000000000000e+06,9.046016000000000000e+06,9.046017000000000000e+06,9.046018000000000000e+06,9.046019000000000000e+06,9.046020000000000000e+06,9.046021000000000000e+06,9.046022000000000000e+06,9.046023000000000000e+06,9.046024000000000000e+06,9.046025000000000000e+06,9.046026000000000000e+06,9.046027000000000000e+06,9.046028000000000000e+06,9.046029000000000000e+06,9.046030000000000000e+06,9.046031000000000000e+06,9.046032000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.053180000000000000e+06,9.053181000000000000e+06,9.053182000000000000e+06,9.053183000000000000e+06,9.053184000000000000e+06,9.053185000000000000e+06,9.053186000000000000e+06,9.053187000000000000e+06,9.053188000000000000e+06,9.053189000000000000e+06,9.053190000000000000e+06,9.053191000000000000e+06,9.053192000000000000e+06,9.053193000000000000e+06,9.053194000000000000e+06,9.053195000000000000e+06,9.053196000000000000e+06,9.053197000000000000e+06,9.053198000000000000e+06,9.053199000000000000e+06,9.053200000000000000e+06,9.053201000000000000e+06,9.053202000000000000e+06,9.053203000000000000e+06,9.053204000000000000e+06,9.053205000000000000e+06,9.053206000000000000e+06,9.053207000000000000e+06,9.053208000000000000e+06,9.053209000000000000e+06,9.053210000000000000e+06,9.053211000000000000e+06,9.053212000000000000e+06,9.053213000000000000e+06,9.053214000000000000e+06,9.053215000000000000e+06,9.053216000000000000e+06,9.053217000000000000e+06,9.053218000000000000e+06,9.053219000000000000e+06,9.053220000000000000e+06,9.053221000000000000e+06,9.053222000000000000e+06,9.053223000000000000e+06,9.053224000000000000e+06,9.053225000000000000e+06,9.053226000000000000e+06,9.053227000000000000e+06,9.053228000000000000e+06,9.053229000000000000e+06,9.053230000000000000e+06,9.053231000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.060379000000000000e+06,9.060380000000000000e+06,9.060381000000000000e+06,9.060382000000000000e+06,9.060383000000000000e+06,9.060384000000000000e+06,9.060385000000000000e+06,9.060386000000000000e+06,9.060387000000000000e+06,9.060388000000000000e+06,9.060389000000000000e+06,9.060390000000000000e+06,9.060391000000000000e+06,9.060392000000000000e+06,9.060393000000000000e+06,9.060394000000000000e+06,9.060395000000000000e+06,9.060396000000000000e+06,9.060397000000000000e+06,9.060398000000000000e+06,9.060399000000000000e+06,9.060400000000000000e+06,9.060401000000000000e+06,9.060402000000000000e+06,9.060403000000000000e+06,9.060404000000000000e+06,9.060405000000000000e+06,9.060406000000000000e+06,9.060407000000000000e+06,9.060408000000000000e+06,9.060409000000000000e+06,9.060410000000000000e+06,9.060411000000000000e+06,9.060412000000000000e+06,9.060413000000000000e+06,9.060414000000000000e+06,9.060415000000000000e+06,9.060416000000000000e+06,9.060417000000000000e+06,9.060418000000000000e+06,9.060419000000000000e+06,9.060420000000000000e+06,9.060421000000000000e+06,9.060422000000000000e+06,9.060423000000000000e+06,9.060424000000000000e+06,9.060425000000000000e+06,9.060426000000000000e+06,9.060427000000000000e+06,9.060428000000000000e+06,9.060429000000000000e+06,9.060430000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.067578000000000000e+06,9.067579000000000000e+06,9.067580000000000000e+06,9.067581000000000000e+06,9.067582000000000000e+06,9.067583000000000000e+06,9.067584000000000000e+06,9.067585000000000000e+06,9.067586000000000000e+06,9.067587000000000000e+06,9.067588000000000000e+06,9.067589000000000000e+06,9.067590000000000000e+06,9.067591000000000000e+06,9.067592000000000000e+06,9.067593000000000000e+06,9.067594000000000000e+06,9.067595000000000000e+06,9.067596000000000000e+06,9.067597000000000000e+06,9.067598000000000000e+06,9.067599000000000000e+06,9.067600000000000000e+06,9.067601000000000000e+06,9.067602000000000000e+06,9.067603000000000000e+06,9.067604000000000000e+06,9.067605000000000000e+06,9.067606000000000000e+06,9.067607000000000000e+06,9.067608000000000000e+06,9.067609000000000000e+06,9.067610000000000000e+06,9.067611000000000000e+06,9.067612000000000000e+06,9.067613000000000000e+06,9.067614000000000000e+06,9.067615000000000000e+06,9.067616000000000000e+06,9.067617000000000000e+06,9.067618000000000000e+06,9.067619000000000000e+06,9.067620000000000000e+06,9.067621000000000000e+06,9.067622000000000000e+06,9.067623000000000000e+06,9.067624000000000000e+06,9.067625000000000000e+06,9.067626000000000000e+06,9.067627000000000000e+06,9.067628000000000000e+06,9.067629000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.074777000000000000e+06,9.074778000000000000e+06,9.074779000000000000e+06,9.074780000000000000e+06,9.074781000000000000e+06,9.074782000000000000e+06,9.074783000000000000e+06,9.074784000000000000e+06,9.074785000000000000e+06,9.074786000000000000e+06,9.074787000000000000e+06,9.074788000000000000e+06,9.074789000000000000e+06,9.074790000000000000e+06,9.074791000000000000e+06,9.074792000000000000e+06,9.074793000000000000e+06,9.074794000000000000e+06,9.074795000000000000e+06,9.074796000000000000e+06,9.074797000000000000e+06,9.074798000000000000e+06,9.074799000000000000e+06,9.074800000000000000e+06,9.074801000000000000e+06,9.074802000000000000e+06,9.074803000000000000e+06,9.074804000000000000e+06,9.074805000000000000e+06,9.074806000000000000e+06,9.074807000000000000e+06,9.074808000000000000e+06,9.074809000000000000e+06,9.074810000000000000e+06,9.074811000000000000e+06,9.074812000000000000e+06,9.074813000000000000e+06,9.074814000000000000e+06,9.074815000000000000e+06,9.074816000000000000e+06,9.074817000000000000e+06,9.074818000000000000e+06,9.074819000000000000e+06,9.074820000000000000e+06,9.074821000000000000e+06,9.074822000000000000e+06,9.074823000000000000e+06,9.074824000000000000e+06,9.074825000000000000e+06,9.074826000000000000e+06,9.074827000000000000e+06,9.074828000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.081976000000000000e+06,9.081977000000000000e+06,9.081978000000000000e+06,9.081979000000000000e+06,9.081980000000000000e+06,9.081981000000000000e+06,9.081982000000000000e+06,9.081983000000000000e+06,9.081984000000000000e+06,9.081985000000000000e+06,9.081986000000000000e+06,9.081987000000000000e+06,9.081988000000000000e+06,9.081989000000000000e+06,9.081990000000000000e+06,9.081991000000000000e+06,9.081992000000000000e+06,9.081993000000000000e+06,9.081994000000000000e+06,9.081995000000000000e+06,9.081996000000000000e+06,9.081997000000000000e+06,9.081998000000000000e+06,9.081999000000000000e+06,9.082000000000000000e+06,9.082001000000000000e+06,9.082002000000000000e+06,9.082003000000000000e+06,9.082004000000000000e+06,9.082005000000000000e+06,9.082006000000000000e+06,9.082007000000000000e+06,9.082008000000000000e+06,9.082009000000000000e+06,9.082010000000000000e+06,9.082011000000000000e+06,9.082012000000000000e+06,9.082013000000000000e+06,9.082014000000000000e+06,9.082015000000000000e+06,9.082016000000000000e+06,9.082017000000000000e+06,9.082018000000000000e+06,9.082019000000000000e+06,9.082020000000000000e+06,9.082021000000000000e+06,9.082022000000000000e+06,9.082023000000000000e+06,9.082024000000000000e+06,9.082025000000000000e+06,9.082026000000000000e+06,9.082027000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
