-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.434518300000000000e+07,1.434518400000000000e+07,1.434518500000000000e+07,1.434518600000000000e+07,1.434518700000000000e+07,1.434518800000000000e+07,1.434518900000000000e+07,1.434519000000000000e+07,1.434519100000000000e+07,1.434519200000000000e+07,1.434519300000000000e+07,1.434519400000000000e+07,1.434519500000000000e+07,1.434519600000000000e+07,1.434519700000000000e+07,1.434519800000000000e+07,1.434519900000000000e+07,1.434520000000000000e+07,1.434520100000000000e+07,1.434520200000000000e+07,1.434520300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.435238300000000000e+07,1.435238400000000000e+07,1.435238500000000000e+07,1.435238600000000000e+07,1.435238700000000000e+07,1.435238800000000000e+07,1.435238900000000000e+07,1.435239000000000000e+07,1.435239100000000000e+07,1.435239200000000000e+07,1.435239300000000000e+07,1.435239400000000000e+07,1.435239500000000000e+07,1.435239600000000000e+07,1.435239700000000000e+07,1.435239800000000000e+07,1.435239900000000000e+07,1.435240000000000000e+07,1.435240100000000000e+07,1.435240200000000000e+07,1.435240300000000000e+07,1.435240400000000000e+07,1.435240500000000000e+07,1.435240600000000000e+07,1.435240700000000000e+07,1.435240800000000000e+07,1.435240900000000000e+07,1.435241000000000000e+07,1.435241100000000000e+07,1.435241200000000000e+07,1.435241300000000000e+07,1.435241400000000000e+07,1.435241500000000000e+07,1.435241600000000000e+07,1.435241700000000000e+07,1.435241800000000000e+07,1.435241900000000000e+07,1.435242000000000000e+07,1.435242100000000000e+07,1.435242200000000000e+07,1.435242300000000000e+07,1.435242400000000000e+07,1.435242500000000000e+07,1.435242600000000000e+07,1.435242700000000000e+07,1.435242800000000000e+07,1.435242900000000000e+07,1.435243000000000000e+07,1.435243100000000000e+07,1.435243200000000000e+07,1.435243300000000000e+07,1.435243400000000000e+07,1.435243500000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.435958400000000000e+07,1.435958500000000000e+07,1.435958600000000000e+07,1.435958700000000000e+07,1.435958800000000000e+07,1.435958900000000000e+07,1.435959000000000000e+07,1.435959100000000000e+07,1.435959200000000000e+07,1.435959300000000000e+07,1.435959400000000000e+07,1.435959500000000000e+07,1.435959600000000000e+07,1.435959700000000000e+07,1.435959800000000000e+07,1.435959900000000000e+07,1.435960000000000000e+07,1.435960100000000000e+07,1.435960200000000000e+07,1.435960300000000000e+07,1.435960400000000000e+07,1.435960500000000000e+07,1.435960600000000000e+07,1.435960700000000000e+07,1.435960800000000000e+07,1.435960900000000000e+07,1.435961000000000000e+07,1.435961100000000000e+07,1.435961200000000000e+07,1.435961300000000000e+07,1.435961400000000000e+07,1.435961500000000000e+07,1.435961600000000000e+07,1.435961700000000000e+07,1.435961800000000000e+07,1.435961900000000000e+07,1.435962000000000000e+07,1.435962100000000000e+07,1.435962200000000000e+07,1.435962300000000000e+07,1.435962400000000000e+07,1.435962500000000000e+07,1.435962600000000000e+07,1.435962700000000000e+07,1.435962800000000000e+07,1.435962900000000000e+07,1.435963000000000000e+07,1.435963100000000000e+07,1.435963200000000000e+07,1.435963300000000000e+07,1.435963400000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.436678300000000000e+07,1.436678400000000000e+07,1.436678500000000000e+07,1.436678600000000000e+07,1.436678700000000000e+07,1.436678800000000000e+07,1.436678900000000000e+07,1.436679000000000000e+07,1.436679100000000000e+07,1.436679200000000000e+07,1.436679300000000000e+07,1.436679400000000000e+07,1.436679500000000000e+07,1.436679600000000000e+07,1.436679700000000000e+07,1.436679800000000000e+07,1.436679900000000000e+07,1.436680000000000000e+07,1.436680100000000000e+07,1.436680200000000000e+07,1.436680300000000000e+07,1.436680400000000000e+07,1.436680500000000000e+07,1.436680600000000000e+07,1.436680700000000000e+07,1.436680800000000000e+07,1.436680900000000000e+07,1.436681000000000000e+07,1.436681100000000000e+07,1.436681200000000000e+07,1.436681300000000000e+07,1.436681400000000000e+07,1.436681500000000000e+07,1.436681600000000000e+07,1.436681700000000000e+07,1.436681800000000000e+07,1.436681900000000000e+07,1.436682000000000000e+07,1.436682100000000000e+07,1.436682200000000000e+07,1.436682300000000000e+07,1.436682400000000000e+07,1.436682500000000000e+07,1.436682600000000000e+07,1.436682700000000000e+07,1.436682800000000000e+07,1.436682900000000000e+07,1.436683000000000000e+07,1.436683100000000000e+07,1.436683200000000000e+07,1.436683300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.437398300000000000e+07,1.437398300000000000e+07,1.437398400000000000e+07,1.437398500000000000e+07,1.437398600000000000e+07,1.437398700000000000e+07,1.437398800000000000e+07,1.437398900000000000e+07,1.437399000000000000e+07,1.437399100000000000e+07,1.437399200000000000e+07,1.437399300000000000e+07,1.437399400000000000e+07,1.437399500000000000e+07,1.437399600000000000e+07,1.437399700000000000e+07,1.437399800000000000e+07,1.437399900000000000e+07,1.437400000000000000e+07,1.437400100000000000e+07,1.437400200000000000e+07,1.437400300000000000e+07,1.437400400000000000e+07,1.437400500000000000e+07,1.437400600000000000e+07,1.437400700000000000e+07,1.437400800000000000e+07,1.437400900000000000e+07,1.437401000000000000e+07,1.437401100000000000e+07,1.437401200000000000e+07,1.437401300000000000e+07,1.437401400000000000e+07,1.437401500000000000e+07,1.437401600000000000e+07,1.437401700000000000e+07,1.437401800000000000e+07,1.437401900000000000e+07,1.437402000000000000e+07,1.437402100000000000e+07,1.437402200000000000e+07,1.437402300000000000e+07,1.437402400000000000e+07,1.437402500000000000e+07,1.437402600000000000e+07,1.437402700000000000e+07,1.437402800000000000e+07,1.437402900000000000e+07,1.437403000000000000e+07,1.437403100000000000e+07,1.437403200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.438118200000000000e+07,1.438118300000000000e+07,1.438118300000000000e+07,1.438118400000000000e+07,1.438118500000000000e+07,1.438118600000000000e+07,1.438118700000000000e+07,1.438118800000000000e+07,1.438118900000000000e+07,1.438119000000000000e+07,1.438119100000000000e+07,1.438119200000000000e+07,1.438119300000000000e+07,1.438119400000000000e+07,1.438119500000000000e+07,1.438119600000000000e+07,1.438119700000000000e+07,1.438119800000000000e+07,1.438119900000000000e+07,1.438120000000000000e+07,1.438120100000000000e+07,1.438120200000000000e+07,1.438120300000000000e+07,1.438120400000000000e+07,1.438120500000000000e+07,1.438120600000000000e+07,1.438120700000000000e+07,1.438120800000000000e+07,1.438120900000000000e+07,1.438121000000000000e+07,1.438121100000000000e+07,1.438121200000000000e+07,1.438121300000000000e+07,1.438121400000000000e+07,1.438121500000000000e+07,1.438121600000000000e+07,1.438121700000000000e+07,1.438121800000000000e+07,1.438121900000000000e+07,1.438122000000000000e+07,1.438122100000000000e+07,1.438122200000000000e+07,1.438122300000000000e+07,1.438122400000000000e+07,1.438122500000000000e+07,1.438122600000000000e+07,1.438122700000000000e+07,1.438122800000000000e+07,1.438122900000000000e+07,1.438123000000000000e+07,1.438123100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.438837900000000000e+07,1.438838000000000000e+07,1.438838100000000000e+07,1.438838200000000000e+07,1.438838300000000000e+07,1.438838300000000000e+07,1.438838400000000000e+07,1.438838500000000000e+07,1.438838600000000000e+07,1.438838700000000000e+07,1.438838800000000000e+07,1.438838900000000000e+07,1.438839000000000000e+07,1.438839100000000000e+07,1.438839200000000000e+07,1.438839300000000000e+07,1.438839400000000000e+07,1.438839500000000000e+07,1.438839600000000000e+07,1.438839700000000000e+07,1.438839800000000000e+07,1.438839900000000000e+07,1.438840000000000000e+07,1.438840100000000000e+07,1.438840200000000000e+07,1.438840300000000000e+07,1.438840400000000000e+07,1.438840500000000000e+07,1.438840600000000000e+07,1.438840700000000000e+07,1.438840800000000000e+07,1.438840900000000000e+07,1.438841000000000000e+07,1.438841100000000000e+07,1.438841200000000000e+07,1.438841300000000000e+07,1.438841400000000000e+07,1.438841500000000000e+07,1.438841600000000000e+07,1.438841700000000000e+07,1.438841800000000000e+07,1.438841900000000000e+07,1.438842000000000000e+07,1.438842100000000000e+07,1.438842200000000000e+07,1.438842300000000000e+07,1.438842400000000000e+07,1.438842500000000000e+07,1.438842600000000000e+07,1.438842700000000000e+07,1.438842800000000000e+07,1.438842900000000000e+07,1.438843000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.439557900000000000e+07,1.439558000000000000e+07,1.439558100000000000e+07,1.439558200000000000e+07,1.439558300000000000e+07,1.439558300000000000e+07,1.439558400000000000e+07,1.439558500000000000e+07,1.439558600000000000e+07,1.439558700000000000e+07,1.439558800000000000e+07,1.439558900000000000e+07,1.439559000000000000e+07,1.439559100000000000e+07,1.439559200000000000e+07,1.439559300000000000e+07,1.439559400000000000e+07,1.439559500000000000e+07,1.439559600000000000e+07,1.439559700000000000e+07,1.439559800000000000e+07,1.439559900000000000e+07,1.439560000000000000e+07,1.439560100000000000e+07,1.439560200000000000e+07,1.439560300000000000e+07,1.439560400000000000e+07,1.439560500000000000e+07,1.439560600000000000e+07,1.439560700000000000e+07,1.439560800000000000e+07,1.439560900000000000e+07,1.439561000000000000e+07,1.439561100000000000e+07,1.439561200000000000e+07,1.439561300000000000e+07,1.439561400000000000e+07,1.439561500000000000e+07,1.439561600000000000e+07,1.439561700000000000e+07,1.439561800000000000e+07,1.439561900000000000e+07,1.439562000000000000e+07,1.439562100000000000e+07,1.439562200000000000e+07,1.439562300000000000e+07,1.439562400000000000e+07,1.439562500000000000e+07,1.439562600000000000e+07,1.439562700000000000e+07,1.439562800000000000e+07,1.439562900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.440277900000000000e+07,1.440278000000000000e+07,1.440278100000000000e+07,1.440278200000000000e+07,1.440278300000000000e+07,1.440278300000000000e+07,1.440278400000000000e+07,1.440278500000000000e+07,1.440278600000000000e+07,1.440278700000000000e+07,1.440278800000000000e+07,1.440278900000000000e+07,1.440279000000000000e+07,1.440279100000000000e+07,1.440279200000000000e+07,1.440279300000000000e+07,1.440279400000000000e+07,1.440279500000000000e+07,1.440279600000000000e+07,1.440279700000000000e+07,1.440279800000000000e+07,1.440279900000000000e+07,1.440280000000000000e+07,1.440280100000000000e+07,1.440280200000000000e+07,1.440280300000000000e+07,1.440280400000000000e+07,1.440280500000000000e+07,1.440280600000000000e+07,1.440280700000000000e+07,1.440280800000000000e+07,1.440280900000000000e+07,1.440281000000000000e+07,1.440281100000000000e+07,1.440281200000000000e+07,1.440281300000000000e+07,1.440281400000000000e+07,1.440281500000000000e+07,1.440281600000000000e+07,1.440281700000000000e+07,1.440281800000000000e+07,1.440281900000000000e+07,1.440282000000000000e+07,1.440282100000000000e+07,1.440282200000000000e+07,1.440282300000000000e+07,1.440282400000000000e+07,1.440282500000000000e+07,1.440282600000000000e+07,1.440282700000000000e+07,1.440282800000000000e+07,1.440282900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.440997800000000000e+07,1.440997900000000000e+07,1.440998000000000000e+07,1.440998100000000000e+07,1.440998200000000000e+07,1.440998300000000000e+07,1.440998300000000000e+07,1.440998400000000000e+07,1.440998500000000000e+07,1.440998600000000000e+07,1.440998700000000000e+07,1.440998800000000000e+07,1.440998900000000000e+07,1.440999000000000000e+07,1.440999100000000000e+07,1.440999200000000000e+07,1.440999300000000000e+07,1.440999400000000000e+07,1.440999500000000000e+07,1.440999600000000000e+07,1.440999700000000000e+07,1.440999800000000000e+07,1.440999900000000000e+07,1.441000000000000000e+07,1.441000100000000000e+07,1.441000200000000000e+07,1.441000300000000000e+07,1.441000400000000000e+07,1.441000500000000000e+07,1.441000600000000000e+07,1.441000700000000000e+07,1.441000800000000000e+07,1.441000900000000000e+07,1.441001000000000000e+07,1.441001100000000000e+07,1.441001200000000000e+07,1.441001300000000000e+07,1.441001400000000000e+07,1.441001500000000000e+07,1.441001600000000000e+07,1.441001700000000000e+07,1.441001800000000000e+07,1.441001900000000000e+07,1.441002000000000000e+07,1.441002100000000000e+07,1.441002200000000000e+07,1.441002300000000000e+07,1.441002400000000000e+07,1.441002500000000000e+07,1.441002600000000000e+07,1.441002700000000000e+07,1.441002800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
