-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.557673000000000000e+06,9.557674000000000000e+06,9.557675000000000000e+06,9.557676000000000000e+06,9.557677000000000000e+06,9.557678000000000000e+06,9.557679000000000000e+06,9.557680000000000000e+06,9.557681000000000000e+06,9.557682000000000000e+06,9.557683000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.564872000000000000e+06,9.564873000000000000e+06,9.564874000000000000e+06,9.564875000000000000e+06,9.564876000000000000e+06,9.564877000000000000e+06,9.564878000000000000e+06,9.564879000000000000e+06,9.564880000000000000e+06,9.564881000000000000e+06,9.564882000000000000e+06,9.564883000000000000e+06,9.564884000000000000e+06,9.564885000000000000e+06,9.564886000000000000e+06,9.564887000000000000e+06,9.564888000000000000e+06,9.564889000000000000e+06,9.564890000000000000e+06,9.564891000000000000e+06,9.564892000000000000e+06,9.564893000000000000e+06,9.564894000000000000e+06,9.564895000000000000e+06,9.564896000000000000e+06,9.564897000000000000e+06,9.564898000000000000e+06,9.564899000000000000e+06,9.564900000000000000e+06,9.564901000000000000e+06,9.564902000000000000e+06,9.564903000000000000e+06,9.564904000000000000e+06,9.564905000000000000e+06,9.564906000000000000e+06,9.564907000000000000e+06,9.564908000000000000e+06,9.564909000000000000e+06,9.564910000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.572071000000000000e+06,9.572072000000000000e+06,9.572073000000000000e+06,9.572074000000000000e+06,9.572075000000000000e+06,9.572076000000000000e+06,9.572077000000000000e+06,9.572078000000000000e+06,9.572079000000000000e+06,9.572080000000000000e+06,9.572081000000000000e+06,9.572082000000000000e+06,9.572083000000000000e+06,9.572084000000000000e+06,9.572085000000000000e+06,9.572086000000000000e+06,9.572087000000000000e+06,9.572088000000000000e+06,9.572089000000000000e+06,9.572090000000000000e+06,9.572091000000000000e+06,9.572092000000000000e+06,9.572093000000000000e+06,9.572094000000000000e+06,9.572095000000000000e+06,9.572096000000000000e+06,9.572097000000000000e+06,9.572098000000000000e+06,9.572099000000000000e+06,9.572100000000000000e+06,9.572101000000000000e+06,9.572102000000000000e+06,9.572103000000000000e+06,9.572104000000000000e+06,9.572105000000000000e+06,9.572106000000000000e+06,9.572107000000000000e+06,9.572108000000000000e+06,9.572109000000000000e+06,9.572110000000000000e+06,9.572111000000000000e+06,9.572112000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.579270000000000000e+06,9.579271000000000000e+06,9.579272000000000000e+06,9.579273000000000000e+06,9.579274000000000000e+06,9.579275000000000000e+06,9.579276000000000000e+06,9.579277000000000000e+06,9.579278000000000000e+06,9.579279000000000000e+06,9.579280000000000000e+06,9.579281000000000000e+06,9.579282000000000000e+06,9.579283000000000000e+06,9.579284000000000000e+06,9.579285000000000000e+06,9.579286000000000000e+06,9.579287000000000000e+06,9.579288000000000000e+06,9.579289000000000000e+06,9.579290000000000000e+06,9.579291000000000000e+06,9.579292000000000000e+06,9.579293000000000000e+06,9.579294000000000000e+06,9.579295000000000000e+06,9.579296000000000000e+06,9.579297000000000000e+06,9.579298000000000000e+06,9.579299000000000000e+06,9.579300000000000000e+06,9.579301000000000000e+06,9.579302000000000000e+06,9.579303000000000000e+06,9.579304000000000000e+06,9.579305000000000000e+06,9.579306000000000000e+06,9.579307000000000000e+06,9.579308000000000000e+06,9.579309000000000000e+06,9.579310000000000000e+06,9.579311000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.586469000000000000e+06,9.586470000000000000e+06,9.586471000000000000e+06,9.586472000000000000e+06,9.586473000000000000e+06,9.586474000000000000e+06,9.586475000000000000e+06,9.586476000000000000e+06,9.586477000000000000e+06,9.586478000000000000e+06,9.586479000000000000e+06,9.586480000000000000e+06,9.586481000000000000e+06,9.586482000000000000e+06,9.586483000000000000e+06,9.586484000000000000e+06,9.586485000000000000e+06,9.586486000000000000e+06,9.586487000000000000e+06,9.586488000000000000e+06,9.586489000000000000e+06,9.586490000000000000e+06,9.586491000000000000e+06,9.586492000000000000e+06,9.586493000000000000e+06,9.586494000000000000e+06,9.586495000000000000e+06,9.586496000000000000e+06,9.586497000000000000e+06,9.586498000000000000e+06,9.586499000000000000e+06,9.586500000000000000e+06,9.586501000000000000e+06,9.586502000000000000e+06,9.586503000000000000e+06,9.586504000000000000e+06,9.586505000000000000e+06,9.586506000000000000e+06,9.586507000000000000e+06,9.586508000000000000e+06,9.586509000000000000e+06,9.586510000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.593668000000000000e+06,9.593669000000000000e+06,9.593670000000000000e+06,9.593671000000000000e+06,9.593672000000000000e+06,9.593673000000000000e+06,9.593674000000000000e+06,9.593675000000000000e+06,9.593676000000000000e+06,9.593677000000000000e+06,9.593678000000000000e+06,9.593679000000000000e+06,9.593680000000000000e+06,9.593681000000000000e+06,9.593682000000000000e+06,9.593683000000000000e+06,9.593684000000000000e+06,9.593685000000000000e+06,9.593686000000000000e+06,9.593687000000000000e+06,9.593688000000000000e+06,9.593689000000000000e+06,9.593690000000000000e+06,9.593691000000000000e+06,9.593692000000000000e+06,9.593693000000000000e+06,9.593694000000000000e+06,9.593695000000000000e+06,9.593696000000000000e+06,9.593697000000000000e+06,9.593698000000000000e+06,9.593699000000000000e+06,9.593700000000000000e+06,9.593701000000000000e+06,9.593702000000000000e+06,9.593703000000000000e+06,9.593704000000000000e+06,9.593705000000000000e+06,9.593706000000000000e+06,9.593707000000000000e+06,9.593708000000000000e+06,9.593709000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.600867000000000000e+06,9.600868000000000000e+06,9.600869000000000000e+06,9.600870000000000000e+06,9.600871000000000000e+06,9.600872000000000000e+06,9.600873000000000000e+06,9.600874000000000000e+06,9.600875000000000000e+06,9.600876000000000000e+06,9.600877000000000000e+06,9.600878000000000000e+06,9.600879000000000000e+06,9.600880000000000000e+06,9.600881000000000000e+06,9.600882000000000000e+06,9.600883000000000000e+06,9.600884000000000000e+06,9.600885000000000000e+06,9.600886000000000000e+06,9.600887000000000000e+06,9.600888000000000000e+06,9.600889000000000000e+06,9.600890000000000000e+06,9.600891000000000000e+06,9.600892000000000000e+06,9.600893000000000000e+06,9.600894000000000000e+06,9.600895000000000000e+06,9.600896000000000000e+06,9.600897000000000000e+06,9.600898000000000000e+06,9.600899000000000000e+06,9.600900000000000000e+06,9.600901000000000000e+06,9.600902000000000000e+06,9.600903000000000000e+06,9.600904000000000000e+06,9.600905000000000000e+06,9.600906000000000000e+06,9.600907000000000000e+06,9.600908000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.608066000000000000e+06,9.608067000000000000e+06,9.608068000000000000e+06,9.608069000000000000e+06,9.608070000000000000e+06,9.608071000000000000e+06,9.608072000000000000e+06,9.608073000000000000e+06,9.608074000000000000e+06,9.608075000000000000e+06,9.608076000000000000e+06,9.608077000000000000e+06,9.608078000000000000e+06,9.608079000000000000e+06,9.608080000000000000e+06,9.608081000000000000e+06,9.608082000000000000e+06,9.608083000000000000e+06,9.608084000000000000e+06,9.608085000000000000e+06,9.608086000000000000e+06,9.608087000000000000e+06,9.608088000000000000e+06,9.608089000000000000e+06,9.608090000000000000e+06,9.608091000000000000e+06,9.608092000000000000e+06,9.608093000000000000e+06,9.608094000000000000e+06,9.608095000000000000e+06,9.608096000000000000e+06,9.608097000000000000e+06,9.608098000000000000e+06,9.608099000000000000e+06,9.608100000000000000e+06,9.608101000000000000e+06,9.608102000000000000e+06,9.608103000000000000e+06,9.608104000000000000e+06,9.608105000000000000e+06,9.608106000000000000e+06,9.608107000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.615265000000000000e+06,9.615266000000000000e+06,9.615267000000000000e+06,9.615268000000000000e+06,9.615269000000000000e+06,9.615270000000000000e+06,9.615271000000000000e+06,9.615272000000000000e+06,9.615273000000000000e+06,9.615274000000000000e+06,9.615275000000000000e+06,9.615276000000000000e+06,9.615277000000000000e+06,9.615278000000000000e+06,9.615279000000000000e+06,9.615280000000000000e+06,9.615281000000000000e+06,9.615282000000000000e+06,9.615283000000000000e+06,9.615284000000000000e+06,9.615285000000000000e+06,9.615286000000000000e+06,9.615287000000000000e+06,9.615288000000000000e+06,9.615289000000000000e+06,9.615290000000000000e+06,9.615291000000000000e+06,9.615292000000000000e+06,9.615293000000000000e+06,9.615294000000000000e+06,9.615295000000000000e+06,9.615296000000000000e+06,9.615297000000000000e+06,9.615298000000000000e+06,9.615299000000000000e+06,9.615300000000000000e+06,9.615301000000000000e+06,9.615302000000000000e+06,9.615303000000000000e+06,9.615304000000000000e+06,9.615305000000000000e+06,9.615306000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.622464000000000000e+06,9.622465000000000000e+06,9.622466000000000000e+06,9.622467000000000000e+06,9.622468000000000000e+06,9.622469000000000000e+06,9.622470000000000000e+06,9.622471000000000000e+06,9.622472000000000000e+06,9.622473000000000000e+06,9.622474000000000000e+06,9.622475000000000000e+06,9.622476000000000000e+06,9.622477000000000000e+06,9.622478000000000000e+06,9.622479000000000000e+06,9.622480000000000000e+06,9.622481000000000000e+06,9.622482000000000000e+06,9.622483000000000000e+06,9.622484000000000000e+06,9.622485000000000000e+06,9.622486000000000000e+06,9.622487000000000000e+06,9.622488000000000000e+06,9.622489000000000000e+06,9.622490000000000000e+06,9.622491000000000000e+06,9.622492000000000000e+06,9.622493000000000000e+06,9.622494000000000000e+06,9.622495000000000000e+06,9.622496000000000000e+06,9.622497000000000000e+06,9.622498000000000000e+06,9.622499000000000000e+06,9.622500000000000000e+06,9.622501000000000000e+06,9.622502000000000000e+06,9.622503000000000000e+06,9.622504000000000000e+06,9.622505000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
