-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.340172000000000000e+06,7.340173000000000000e+06,7.340174000000000000e+06,7.340175000000000000e+06,7.340176000000000000e+06,7.340177000000000000e+06,7.340178000000000000e+06,7.340179000000000000e+06,7.340180000000000000e+06,7.340181000000000000e+06,7.340182000000000000e+06,7.340183000000000000e+06,7.340184000000000000e+06,7.340185000000000000e+06,7.340186000000000000e+06,7.340187000000000000e+06,7.340188000000000000e+06,7.340189000000000000e+06,7.340190000000000000e+06,7.340191000000000000e+06,7.340192000000000000e+06,7.340193000000000000e+06,7.340194000000000000e+06,7.340195000000000000e+06,7.340196000000000000e+06,7.340197000000000000e+06,7.340198000000000000e+06,7.340199000000000000e+06,7.340200000000000000e+06,7.340201000000000000e+06,7.340202000000000000e+06,7.340203000000000000e+06,7.340204000000000000e+06,7.340205000000000000e+06,7.340206000000000000e+06,7.340207000000000000e+06,7.340208000000000000e+06,7.340209000000000000e+06,7.340210000000000000e+06,7.340211000000000000e+06,7.340212000000000000e+06,7.340213000000000000e+06,7.340214000000000000e+06,7.340215000000000000e+06,7.340216000000000000e+06,7.340217000000000000e+06,7.340218000000000000e+06,7.340219000000000000e+06,7.340220000000000000e+06,7.340221000000000000e+06,7.340222000000000000e+06,7.340223000000000000e+06,7.340224000000000000e+06,7.340225000000000000e+06,7.340226000000000000e+06,7.340227000000000000e+06,7.340228000000000000e+06,7.340229000000000000e+06,7.340230000000000000e+06,7.340231000000000000e+06,7.340232000000000000e+06,7.340233000000000000e+06,7.340234000000000000e+06,7.340235000000000000e+06,7.340236000000000000e+06,7.340237000000000000e+06,7.340238000000000000e+06,7.340239000000000000e+06,7.340240000000000000e+06,7.340241000000000000e+06,7.340242000000000000e+06,7.340243000000000000e+06,7.340244000000000000e+06,7.340245000000000000e+06,7.340246000000000000e+06,7.340247000000000000e+06,7.340248000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.347370000000000000e+06,7.347371000000000000e+06,7.347372000000000000e+06,7.347373000000000000e+06,7.347374000000000000e+06,7.347375000000000000e+06,7.347376000000000000e+06,7.347377000000000000e+06,7.347378000000000000e+06,7.347379000000000000e+06,7.347380000000000000e+06,7.347381000000000000e+06,7.347382000000000000e+06,7.347383000000000000e+06,7.347384000000000000e+06,7.347385000000000000e+06,7.347386000000000000e+06,7.347387000000000000e+06,7.347388000000000000e+06,7.347389000000000000e+06,7.347390000000000000e+06,7.347391000000000000e+06,7.347392000000000000e+06,7.347393000000000000e+06,7.347394000000000000e+06,7.347395000000000000e+06,7.347396000000000000e+06,7.347397000000000000e+06,7.347398000000000000e+06,7.347399000000000000e+06,7.347400000000000000e+06,7.347401000000000000e+06,7.347402000000000000e+06,7.347403000000000000e+06,7.347404000000000000e+06,7.347405000000000000e+06,7.347406000000000000e+06,7.347407000000000000e+06,7.347408000000000000e+06,7.347409000000000000e+06,7.347410000000000000e+06,7.347411000000000000e+06,7.347412000000000000e+06,7.347413000000000000e+06,7.347414000000000000e+06,7.347415000000000000e+06,7.347416000000000000e+06,7.347417000000000000e+06,7.347418000000000000e+06,7.347419000000000000e+06,7.347420000000000000e+06,7.347421000000000000e+06,7.347422000000000000e+06,7.347423000000000000e+06,7.347424000000000000e+06,7.347425000000000000e+06,7.347426000000000000e+06,7.347427000000000000e+06,7.347428000000000000e+06,7.347429000000000000e+06,7.347430000000000000e+06,7.347431000000000000e+06,7.347432000000000000e+06,7.347433000000000000e+06,7.347434000000000000e+06,7.347435000000000000e+06,7.347436000000000000e+06,7.347437000000000000e+06,7.347438000000000000e+06,7.347439000000000000e+06,7.347440000000000000e+06,7.347441000000000000e+06,7.347442000000000000e+06,7.347443000000000000e+06,7.347444000000000000e+06,7.347445000000000000e+06,7.347446000000000000e+06,7.347447000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.354568000000000000e+06,7.354569000000000000e+06,7.354570000000000000e+06,7.354571000000000000e+06,7.354572000000000000e+06,7.354573000000000000e+06,7.354574000000000000e+06,7.354575000000000000e+06,7.354576000000000000e+06,7.354577000000000000e+06,7.354578000000000000e+06,7.354579000000000000e+06,7.354580000000000000e+06,7.354581000000000000e+06,7.354582000000000000e+06,7.354583000000000000e+06,7.354584000000000000e+06,7.354585000000000000e+06,7.354586000000000000e+06,7.354587000000000000e+06,7.354588000000000000e+06,7.354589000000000000e+06,7.354590000000000000e+06,7.354591000000000000e+06,7.354592000000000000e+06,7.354593000000000000e+06,7.354594000000000000e+06,7.354595000000000000e+06,7.354596000000000000e+06,7.354597000000000000e+06,7.354598000000000000e+06,7.354599000000000000e+06,7.354600000000000000e+06,7.354601000000000000e+06,7.354602000000000000e+06,7.354603000000000000e+06,7.354604000000000000e+06,7.354605000000000000e+06,7.354606000000000000e+06,7.354607000000000000e+06,7.354608000000000000e+06,7.354609000000000000e+06,7.354610000000000000e+06,7.354611000000000000e+06,7.354612000000000000e+06,7.354613000000000000e+06,7.354614000000000000e+06,7.354615000000000000e+06,7.354616000000000000e+06,7.354617000000000000e+06,7.354618000000000000e+06,7.354619000000000000e+06,7.354620000000000000e+06,7.354621000000000000e+06,7.354622000000000000e+06,7.354623000000000000e+06,7.354624000000000000e+06,7.354625000000000000e+06,7.354626000000000000e+06,7.354627000000000000e+06,7.354628000000000000e+06,7.354629000000000000e+06,7.354630000000000000e+06,7.354631000000000000e+06,7.354632000000000000e+06,7.354633000000000000e+06,7.354634000000000000e+06,7.354635000000000000e+06,7.354636000000000000e+06,7.354637000000000000e+06,7.354638000000000000e+06,7.354639000000000000e+06,7.354640000000000000e+06,7.354641000000000000e+06,7.354642000000000000e+06,7.354643000000000000e+06,7.354644000000000000e+06,7.354645000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.361768000000000000e+06,7.361769000000000000e+06,7.361770000000000000e+06,7.361771000000000000e+06,7.361772000000000000e+06,7.361773000000000000e+06,7.361774000000000000e+06,7.361775000000000000e+06,7.361776000000000000e+06,7.361777000000000000e+06,7.361778000000000000e+06,7.361779000000000000e+06,7.361780000000000000e+06,7.361781000000000000e+06,7.361782000000000000e+06,7.361783000000000000e+06,7.361784000000000000e+06,7.361785000000000000e+06,7.361786000000000000e+06,7.361787000000000000e+06,7.361788000000000000e+06,7.361789000000000000e+06,7.361790000000000000e+06,7.361791000000000000e+06,7.361792000000000000e+06,7.361793000000000000e+06,7.361794000000000000e+06,7.361795000000000000e+06,7.361796000000000000e+06,7.361797000000000000e+06,7.361798000000000000e+06,7.361799000000000000e+06,7.361800000000000000e+06,7.361801000000000000e+06,7.361802000000000000e+06,7.361803000000000000e+06,7.361804000000000000e+06,7.361805000000000000e+06,7.361806000000000000e+06,7.361807000000000000e+06,7.361808000000000000e+06,7.361809000000000000e+06,7.361810000000000000e+06,7.361811000000000000e+06,7.361812000000000000e+06,7.361813000000000000e+06,7.361814000000000000e+06,7.361815000000000000e+06,7.361816000000000000e+06,7.361817000000000000e+06,7.361818000000000000e+06,7.361819000000000000e+06,7.361820000000000000e+06,7.361821000000000000e+06,7.361822000000000000e+06,7.361823000000000000e+06,7.361824000000000000e+06,7.361825000000000000e+06,7.361826000000000000e+06,7.361827000000000000e+06,7.361828000000000000e+06,7.361829000000000000e+06,7.361830000000000000e+06,7.361831000000000000e+06,7.361832000000000000e+06,7.361833000000000000e+06,7.361834000000000000e+06,7.361835000000000000e+06,7.361836000000000000e+06,7.361837000000000000e+06,7.361838000000000000e+06,7.361839000000000000e+06,7.361840000000000000e+06,7.361841000000000000e+06,7.361842000000000000e+06,7.361843000000000000e+06,7.361844000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.368969000000000000e+06,7.368970000000000000e+06,7.368971000000000000e+06,7.368972000000000000e+06,7.368973000000000000e+06,7.368974000000000000e+06,7.368975000000000000e+06,7.368976000000000000e+06,7.368977000000000000e+06,7.368978000000000000e+06,7.368979000000000000e+06,7.368980000000000000e+06,7.368981000000000000e+06,7.368982000000000000e+06,7.368983000000000000e+06,7.368984000000000000e+06,7.368985000000000000e+06,7.368986000000000000e+06,7.368987000000000000e+06,7.368988000000000000e+06,7.368989000000000000e+06,7.368990000000000000e+06,7.368991000000000000e+06,7.368992000000000000e+06,7.368993000000000000e+06,7.368994000000000000e+06,7.368995000000000000e+06,7.368996000000000000e+06,7.368997000000000000e+06,7.368998000000000000e+06,7.368999000000000000e+06,7.369000000000000000e+06,7.369001000000000000e+06,7.369002000000000000e+06,7.369003000000000000e+06,7.369004000000000000e+06,7.369005000000000000e+06,7.369006000000000000e+06,7.369007000000000000e+06,7.369008000000000000e+06,7.369009000000000000e+06,7.369010000000000000e+06,7.369011000000000000e+06,7.369012000000000000e+06,7.369013000000000000e+06,7.369014000000000000e+06,7.369015000000000000e+06,7.369016000000000000e+06,7.369017000000000000e+06,7.369018000000000000e+06,7.369019000000000000e+06,7.369020000000000000e+06,7.369021000000000000e+06,7.369022000000000000e+06,7.369023000000000000e+06,7.369024000000000000e+06,7.369025000000000000e+06,7.369026000000000000e+06,7.369027000000000000e+06,7.369028000000000000e+06,7.369029000000000000e+06,7.369030000000000000e+06,7.369031000000000000e+06,7.369032000000000000e+06,7.369033000000000000e+06,7.369034000000000000e+06,7.369035000000000000e+06,7.369036000000000000e+06,7.369037000000000000e+06,7.369038000000000000e+06,7.369039000000000000e+06,7.369040000000000000e+06,7.369041000000000000e+06,7.369042000000000000e+06,7.369043000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.376173000000000000e+06,7.376174000000000000e+06,7.376175000000000000e+06,7.376176000000000000e+06,7.376177000000000000e+06,7.376178000000000000e+06,7.376179000000000000e+06,7.376180000000000000e+06,7.376181000000000000e+06,7.376182000000000000e+06,7.376183000000000000e+06,7.376184000000000000e+06,7.376185000000000000e+06,7.376186000000000000e+06,7.376187000000000000e+06,7.376188000000000000e+06,7.376189000000000000e+06,7.376190000000000000e+06,7.376191000000000000e+06,7.376192000000000000e+06,7.376193000000000000e+06,7.376194000000000000e+06,7.376195000000000000e+06,7.376196000000000000e+06,7.376197000000000000e+06,7.376198000000000000e+06,7.376199000000000000e+06,7.376200000000000000e+06,7.376201000000000000e+06,7.376202000000000000e+06,7.376203000000000000e+06,7.376204000000000000e+06,7.376205000000000000e+06,7.376206000000000000e+06,7.376207000000000000e+06,7.376208000000000000e+06,7.376209000000000000e+06,7.376210000000000000e+06,7.376211000000000000e+06,7.376212000000000000e+06,7.376213000000000000e+06,7.376214000000000000e+06,7.376215000000000000e+06,7.376216000000000000e+06,7.376217000000000000e+06,7.376218000000000000e+06,7.376219000000000000e+06,7.376220000000000000e+06,7.376221000000000000e+06,7.376222000000000000e+06,7.376223000000000000e+06,7.376224000000000000e+06,7.376225000000000000e+06,7.376226000000000000e+06,7.376227000000000000e+06,7.376228000000000000e+06,7.376229000000000000e+06,7.376230000000000000e+06,7.376231000000000000e+06,7.376232000000000000e+06,7.376233000000000000e+06,7.376234000000000000e+06,7.376235000000000000e+06,7.376236000000000000e+06,7.376237000000000000e+06,7.376238000000000000e+06,7.376239000000000000e+06,7.376240000000000000e+06,7.376241000000000000e+06,7.376242000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.383373000000000000e+06,7.383374000000000000e+06,7.383375000000000000e+06,7.383376000000000000e+06,7.383377000000000000e+06,7.383378000000000000e+06,7.383379000000000000e+06,7.383380000000000000e+06,7.383381000000000000e+06,7.383382000000000000e+06,7.383383000000000000e+06,7.383384000000000000e+06,7.383385000000000000e+06,7.383386000000000000e+06,7.383387000000000000e+06,7.383388000000000000e+06,7.383389000000000000e+06,7.383390000000000000e+06,7.383391000000000000e+06,7.383392000000000000e+06,7.383393000000000000e+06,7.383394000000000000e+06,7.383395000000000000e+06,7.383396000000000000e+06,7.383397000000000000e+06,7.383398000000000000e+06,7.383399000000000000e+06,7.383400000000000000e+06,7.383401000000000000e+06,7.383402000000000000e+06,7.383403000000000000e+06,7.383404000000000000e+06,7.383405000000000000e+06,7.383406000000000000e+06,7.383407000000000000e+06,7.383408000000000000e+06,7.383409000000000000e+06,7.383410000000000000e+06,7.383411000000000000e+06,7.383412000000000000e+06,7.383413000000000000e+06,7.383414000000000000e+06,7.383415000000000000e+06,7.383416000000000000e+06,7.383417000000000000e+06,7.383418000000000000e+06,7.383419000000000000e+06,7.383420000000000000e+06,7.383421000000000000e+06,7.383422000000000000e+06,7.383423000000000000e+06,7.383424000000000000e+06,7.383425000000000000e+06,7.383426000000000000e+06,7.383427000000000000e+06,7.383428000000000000e+06,7.383429000000000000e+06,7.383430000000000000e+06,7.383431000000000000e+06,7.383432000000000000e+06,7.383433000000000000e+06,7.383434000000000000e+06,7.383435000000000000e+06,7.383436000000000000e+06,7.383437000000000000e+06,7.383438000000000000e+06,7.383439000000000000e+06,7.383440000000000000e+06,7.383441000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.390571000000000000e+06,7.390572000000000000e+06,7.390573000000000000e+06,7.390574000000000000e+06,7.390575000000000000e+06,7.390576000000000000e+06,7.390577000000000000e+06,7.390578000000000000e+06,7.390579000000000000e+06,7.390580000000000000e+06,7.390581000000000000e+06,7.390582000000000000e+06,7.390583000000000000e+06,7.390584000000000000e+06,7.390585000000000000e+06,7.390586000000000000e+06,7.390587000000000000e+06,7.390588000000000000e+06,7.390589000000000000e+06,7.390590000000000000e+06,7.390591000000000000e+06,7.390592000000000000e+06,7.390593000000000000e+06,7.390594000000000000e+06,7.390595000000000000e+06,7.390596000000000000e+06,7.390597000000000000e+06,7.390598000000000000e+06,7.390599000000000000e+06,7.390600000000000000e+06,7.390601000000000000e+06,7.390602000000000000e+06,7.390603000000000000e+06,7.390604000000000000e+06,7.390605000000000000e+06,7.390606000000000000e+06,7.390607000000000000e+06,7.390608000000000000e+06,7.390609000000000000e+06,7.390610000000000000e+06,7.390611000000000000e+06,7.390612000000000000e+06,7.390613000000000000e+06,7.390614000000000000e+06,7.390615000000000000e+06,7.390616000000000000e+06,7.390617000000000000e+06,7.390618000000000000e+06,7.390619000000000000e+06,7.390620000000000000e+06,7.390621000000000000e+06,7.390622000000000000e+06,7.390623000000000000e+06,7.390624000000000000e+06,7.390625000000000000e+06,7.390626000000000000e+06,7.390627000000000000e+06,7.390628000000000000e+06,7.390629000000000000e+06,7.390630000000000000e+06,7.390631000000000000e+06,7.390632000000000000e+06,7.390633000000000000e+06,7.390634000000000000e+06,7.390635000000000000e+06,7.390636000000000000e+06,7.390637000000000000e+06,7.390638000000000000e+06,7.390639000000000000e+06,7.390640000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.397770000000000000e+06,7.397771000000000000e+06,7.397772000000000000e+06,7.397773000000000000e+06,7.397774000000000000e+06,7.397775000000000000e+06,7.397776000000000000e+06,7.397777000000000000e+06,7.397778000000000000e+06,7.397779000000000000e+06,7.397780000000000000e+06,7.397781000000000000e+06,7.397782000000000000e+06,7.397783000000000000e+06,7.397784000000000000e+06,7.397785000000000000e+06,7.397786000000000000e+06,7.397787000000000000e+06,7.397788000000000000e+06,7.397789000000000000e+06,7.397790000000000000e+06,7.397791000000000000e+06,7.397792000000000000e+06,7.397793000000000000e+06,7.397794000000000000e+06,7.397795000000000000e+06,7.397796000000000000e+06,7.397797000000000000e+06,7.397798000000000000e+06,7.397799000000000000e+06,7.397800000000000000e+06,7.397801000000000000e+06,7.397802000000000000e+06,7.397803000000000000e+06,7.397804000000000000e+06,7.397805000000000000e+06,7.397806000000000000e+06,7.397807000000000000e+06,7.397808000000000000e+06,7.397809000000000000e+06,7.397810000000000000e+06,7.397811000000000000e+06,7.397812000000000000e+06,7.397813000000000000e+06,7.397814000000000000e+06,7.397815000000000000e+06,7.397816000000000000e+06,7.397817000000000000e+06,7.397818000000000000e+06,7.397819000000000000e+06,7.397820000000000000e+06,7.397821000000000000e+06,7.397822000000000000e+06,7.397823000000000000e+06,7.397824000000000000e+06,7.397825000000000000e+06,7.397826000000000000e+06,7.397827000000000000e+06,7.397828000000000000e+06,7.397829000000000000e+06,7.397830000000000000e+06,7.397831000000000000e+06,7.397832000000000000e+06,7.397833000000000000e+06,7.397834000000000000e+06,7.397835000000000000e+06,7.397836000000000000e+06,7.397837000000000000e+06,7.397838000000000000e+06,7.397839000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.404968000000000000e+06,7.404969000000000000e+06,7.404970000000000000e+06,7.404971000000000000e+06,7.404972000000000000e+06,7.404973000000000000e+06,7.404974000000000000e+06,7.404975000000000000e+06,7.404976000000000000e+06,7.404977000000000000e+06,7.404978000000000000e+06,7.404979000000000000e+06,7.404980000000000000e+06,7.404981000000000000e+06,7.404982000000000000e+06,7.404983000000000000e+06,7.404984000000000000e+06,7.404985000000000000e+06,7.404986000000000000e+06,7.404987000000000000e+06,7.404988000000000000e+06,7.404989000000000000e+06,7.404990000000000000e+06,7.404991000000000000e+06,7.404992000000000000e+06,7.404993000000000000e+06,7.404994000000000000e+06,7.404995000000000000e+06,7.404996000000000000e+06,7.404997000000000000e+06,7.404998000000000000e+06,7.404999000000000000e+06,7.405000000000000000e+06,7.405001000000000000e+06,7.405002000000000000e+06,7.405003000000000000e+06,7.405004000000000000e+06,7.405005000000000000e+06,7.405006000000000000e+06,7.405007000000000000e+06,7.405008000000000000e+06,7.405009000000000000e+06,7.405010000000000000e+06,7.405011000000000000e+06,7.405012000000000000e+06,7.405013000000000000e+06,7.405014000000000000e+06,7.405015000000000000e+06,7.405016000000000000e+06,7.405017000000000000e+06,7.405018000000000000e+06,7.405019000000000000e+06,7.405020000000000000e+06,7.405021000000000000e+06,7.405022000000000000e+06,7.405023000000000000e+06,7.405024000000000000e+06,7.405025000000000000e+06,7.405026000000000000e+06,7.405027000000000000e+06,7.405028000000000000e+06,7.405029000000000000e+06,7.405030000000000000e+06,7.405031000000000000e+06,7.405032000000000000e+06,7.405033000000000000e+06,7.405034000000000000e+06,7.405035000000000000e+06,7.405036000000000000e+06,7.405037000000000000e+06,7.405038000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
