-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.163177800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.163897500000000000e+07,1.163897600000000000e+07,1.163897700000000000e+07,1.163897800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.164616800000000000e+07,1.164616900000000000e+07,1.164617000000000000e+07,1.164617100000000000e+07,1.164617200000000000e+07,1.164617300000000000e+07,1.164617400000000000e+07,1.164617500000000000e+07,1.164617600000000000e+07,1.164617700000000000e+07,1.164617800000000000e+07,1.164617900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.165336600000000000e+07,1.165336700000000000e+07,1.165336800000000000e+07,1.165336900000000000e+07,1.165337000000000000e+07,1.165337100000000000e+07,1.165337200000000000e+07,1.165337300000000000e+07,1.165337400000000000e+07,1.165337500000000000e+07,1.165337600000000000e+07,1.165337700000000000e+07,1.165337800000000000e+07,1.165337900000000000e+07,1.165338000000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.166056000000000000e+07,-2.147483648000000000e+09,1.166056200000000000e+07,1.166056300000000000e+07,1.166056400000000000e+07,1.166056500000000000e+07,1.166056600000000000e+07,1.166056700000000000e+07,1.166056800000000000e+07,1.166056900000000000e+07,1.166057000000000000e+07,1.166057100000000000e+07,1.166057200000000000e+07,1.166057300000000000e+07,1.166057400000000000e+07,1.166057500000000000e+07,1.166057600000000000e+07,1.166057700000000000e+07,1.166057800000000000e+07,1.166057900000000000e+07,1.166058000000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.166775600000000000e+07,1.166775700000000000e+07,1.166775800000000000e+07,1.166775900000000000e+07,1.166776000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.166776300000000000e+07,1.166776400000000000e+07,1.166776500000000000e+07,1.166776600000000000e+07,1.166776700000000000e+07,1.166776800000000000e+07,1.166776900000000000e+07,1.166777000000000000e+07,1.166777100000000000e+07,1.166777200000000000e+07,1.166777300000000000e+07,1.166777400000000000e+07,1.166777500000000000e+07,1.166777600000000000e+07,1.166777700000000000e+07,1.166777800000000000e+07,1.166777900000000000e+07,1.166778000000000000e+07,1.166778100000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.167495500000000000e+07,1.167495600000000000e+07,1.167495700000000000e+07,1.167495800000000000e+07,1.167495900000000000e+07,1.167496000000000000e+07,1.167496100000000000e+07,1.167496200000000000e+07,1.167496300000000000e+07,1.167496400000000000e+07,1.167496500000000000e+07,1.167496600000000000e+07,1.167496700000000000e+07,1.167496800000000000e+07,1.167496900000000000e+07,1.167497000000000000e+07,1.167497100000000000e+07,1.167497200000000000e+07,1.167497300000000000e+07,1.167497400000000000e+07,1.167497500000000000e+07,1.167497600000000000e+07,1.167497700000000000e+07,1.167497800000000000e+07,1.167497900000000000e+07,1.167498000000000000e+07,1.167498100000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.168215400000000000e+07,1.168215500000000000e+07,1.168215600000000000e+07,1.168215700000000000e+07,1.168215800000000000e+07,1.168215900000000000e+07,1.168216000000000000e+07,1.168216100000000000e+07,1.168216200000000000e+07,1.168216300000000000e+07,1.168216400000000000e+07,1.168216500000000000e+07,1.168216600000000000e+07,1.168216700000000000e+07,1.168216800000000000e+07,1.168216900000000000e+07,1.168217000000000000e+07,1.168217100000000000e+07,1.168217200000000000e+07,1.168217300000000000e+07,1.168217400000000000e+07,1.168217500000000000e+07,1.168217600000000000e+07,1.168217700000000000e+07,1.168217800000000000e+07,1.168217900000000000e+07,1.168218000000000000e+07,1.168218100000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.168935200000000000e+07,1.168935300000000000e+07,1.168935400000000000e+07,1.168935500000000000e+07,1.168935600000000000e+07,1.168935700000000000e+07,1.168935800000000000e+07,1.168935900000000000e+07,1.168936000000000000e+07,1.168936100000000000e+07,1.168936200000000000e+07,1.168936300000000000e+07,1.168936400000000000e+07,1.168936500000000000e+07,1.168936600000000000e+07,1.168936700000000000e+07,1.168936800000000000e+07,1.168936900000000000e+07,1.168937000000000000e+07,1.168937100000000000e+07,1.168937200000000000e+07,1.168937300000000000e+07,1.168937400000000000e+07,1.168937500000000000e+07,1.168937600000000000e+07,1.168937700000000000e+07,1.168937800000000000e+07,1.168937900000000000e+07,1.168938000000000000e+07,1.168938100000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.169655000000000000e+07,1.169655100000000000e+07,1.169655200000000000e+07,1.169655300000000000e+07,1.169655400000000000e+07,1.169655500000000000e+07,1.169655600000000000e+07,1.169655700000000000e+07,1.169655800000000000e+07,1.169655900000000000e+07,1.169656000000000000e+07,1.169656100000000000e+07,1.169656200000000000e+07,1.169656300000000000e+07,1.169656400000000000e+07,1.169656500000000000e+07,1.169656600000000000e+07,1.169656700000000000e+07,1.169656800000000000e+07,1.169656900000000000e+07,1.169657000000000000e+07,1.169657100000000000e+07,1.169657200000000000e+07,1.169657300000000000e+07,1.169657400000000000e+07,1.169657500000000000e+07,1.169657600000000000e+07,1.169657700000000000e+07,1.169657800000000000e+07,1.169657900000000000e+07,1.169658000000000000e+07,-2.147483648000000000e+09
