-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.042965100000000000e+07,1.042965200000000000e+07,1.042965300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.043684900000000000e+07,1.043685000000000000e+07,1.043685100000000000e+07,1.043685200000000000e+07,1.043685300000000000e+07,1.043685400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.044404800000000000e+07,1.044404900000000000e+07,1.044405000000000000e+07,1.044405100000000000e+07,1.044405200000000000e+07,1.044405300000000000e+07,1.044405400000000000e+07,1.044405500000000000e+07,1.044405600000000000e+07,1.044405700000000000e+07,-2.147483648000000000e+09,1.044405900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.044406900000000000e+07,1.044407000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.045124800000000000e+07,1.045124800000000000e+07,1.045124900000000000e+07,1.045125000000000000e+07,1.045125100000000000e+07,1.045125200000000000e+07,1.045125300000000000e+07,1.045125400000000000e+07,1.045125500000000000e+07,1.045125600000000000e+07,1.045125700000000000e+07,1.045125800000000000e+07,1.045125900000000000e+07,-2.147483648000000000e+09,1.045126100000000000e+07,-2.147483648000000000e+09,1.045126300000000000e+07,-2.147483648000000000e+09,1.045126500000000000e+07,1.045126600000000000e+07,1.045126700000000000e+07,1.045126800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.045844700000000000e+07,1.045844800000000000e+07,1.045844800000000000e+07,1.045844900000000000e+07,1.045845000000000000e+07,1.045845100000000000e+07,1.045845200000000000e+07,1.045845300000000000e+07,1.045845400000000000e+07,1.045845500000000000e+07,1.045845600000000000e+07,1.045845700000000000e+07,1.045845800000000000e+07,1.045845900000000000e+07,1.045846000000000000e+07,1.045846100000000000e+07,1.045846200000000000e+07,1.045846300000000000e+07,1.045846400000000000e+07,1.045846500000000000e+07,1.045846600000000000e+07,1.045846700000000000e+07,1.045846800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.046564600000000000e+07,1.046564700000000000e+07,1.046564800000000000e+07,1.046564800000000000e+07,1.046564900000000000e+07,1.046565000000000000e+07,1.046565100000000000e+07,1.046565200000000000e+07,1.046565300000000000e+07,1.046565400000000000e+07,1.046565500000000000e+07,1.046565600000000000e+07,1.046565700000000000e+07,1.046565800000000000e+07,1.046565900000000000e+07,1.046566000000000000e+07,1.046566100000000000e+07,1.046566200000000000e+07,1.046566300000000000e+07,1.046566400000000000e+07,1.046566500000000000e+07,1.046566600000000000e+07,1.046566700000000000e+07,1.046566800000000000e+07,1.046566900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.047284500000000000e+07,1.047284600000000000e+07,1.047284700000000000e+07,1.047284800000000000e+07,1.047284800000000000e+07,1.047284900000000000e+07,1.047285000000000000e+07,1.047285100000000000e+07,1.047285200000000000e+07,1.047285300000000000e+07,1.047285400000000000e+07,1.047285500000000000e+07,1.047285600000000000e+07,1.047285700000000000e+07,1.047285800000000000e+07,1.047285900000000000e+07,1.047286000000000000e+07,1.047286100000000000e+07,1.047286200000000000e+07,1.047286300000000000e+07,1.047286400000000000e+07,1.047286500000000000e+07,1.047286600000000000e+07,1.047286700000000000e+07,1.047286800000000000e+07,1.047286900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.048004300000000000e+07,1.048004400000000000e+07,1.048004500000000000e+07,1.048004600000000000e+07,1.048004700000000000e+07,1.048004800000000000e+07,1.048004800000000000e+07,1.048004900000000000e+07,1.048005000000000000e+07,1.048005100000000000e+07,1.048005200000000000e+07,1.048005300000000000e+07,1.048005400000000000e+07,1.048005500000000000e+07,1.048005600000000000e+07,1.048005700000000000e+07,1.048005800000000000e+07,1.048005900000000000e+07,1.048006000000000000e+07,1.048006100000000000e+07,1.048006200000000000e+07,1.048006300000000000e+07,1.048006400000000000e+07,1.048006500000000000e+07,1.048006600000000000e+07,1.048006700000000000e+07,1.048006800000000000e+07,1.048006900000000000e+07,1.048007000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.048724000000000000e+07,-2.147483648000000000e+09,1.048724200000000000e+07,1.048724300000000000e+07,1.048724400000000000e+07,1.048724500000000000e+07,1.048724600000000000e+07,1.048724700000000000e+07,1.048724800000000000e+07,1.048724800000000000e+07,1.048724900000000000e+07,1.048725000000000000e+07,1.048725100000000000e+07,1.048725200000000000e+07,1.048725300000000000e+07,1.048725400000000000e+07,1.048725500000000000e+07,1.048725600000000000e+07,1.048725700000000000e+07,1.048725800000000000e+07,1.048725900000000000e+07,1.048726000000000000e+07,1.048726100000000000e+07,1.048726200000000000e+07,1.048726300000000000e+07,1.048726400000000000e+07,1.048726500000000000e+07,1.048726600000000000e+07,1.048726700000000000e+07,1.048726800000000000e+07,1.048726900000000000e+07,1.048727000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.049444000000000000e+07,1.049444100000000000e+07,1.049444200000000000e+07,1.049444300000000000e+07,1.049444400000000000e+07,1.049444500000000000e+07,1.049444600000000000e+07,1.049444700000000000e+07,1.049444800000000000e+07,1.049444800000000000e+07,1.049444900000000000e+07,1.049445000000000000e+07,1.049445100000000000e+07,1.049445200000000000e+07,1.049445300000000000e+07,1.049445400000000000e+07,1.049445500000000000e+07,1.049445600000000000e+07,1.049445700000000000e+07,1.049445800000000000e+07,1.049445900000000000e+07,1.049446000000000000e+07,1.049446100000000000e+07,1.049446200000000000e+07,1.049446300000000000e+07,1.049446400000000000e+07,1.049446500000000000e+07,1.049446600000000000e+07,1.049446700000000000e+07,1.049446800000000000e+07,1.049446900000000000e+07,1.049447000000000000e+07,1.049447100000000000e+07,-2.147483648000000000e+09
