-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.619591000000000000e+06,5.619592000000000000e+06,5.619593000000000000e+06,5.619594000000000000e+06,5.619595000000000000e+06,5.619596000000000000e+06,5.619597000000000000e+06,5.619598000000000000e+06,5.619599000000000000e+06,5.619600000000000000e+06,5.619601000000000000e+06,5.619602000000000000e+06,5.619603000000000000e+06,5.619604000000000000e+06,5.619605000000000000e+06,5.619606000000000000e+06,5.619607000000000000e+06,5.619608000000000000e+06,5.619609000000000000e+06,5.619610000000000000e+06,5.619611000000000000e+06,5.619612000000000000e+06,5.619613000000000000e+06,5.619614000000000000e+06,5.619615000000000000e+06,5.619616000000000000e+06,5.619617000000000000e+06,5.619618000000000000e+06,5.619619000000000000e+06,5.619620000000000000e+06,5.619621000000000000e+06,5.619622000000000000e+06,5.619623000000000000e+06,5.619624000000000000e+06,5.619625000000000000e+06,5.619626000000000000e+06,5.619627000000000000e+06,5.619628000000000000e+06,5.619629000000000000e+06,5.619630000000000000e+06,5.619631000000000000e+06,5.619632000000000000e+06,5.619633000000000000e+06,5.619634000000000000e+06,5.619635000000000000e+06,5.619636000000000000e+06,5.619637000000000000e+06,5.619638000000000000e+06,5.619639000000000000e+06,5.619640000000000000e+06,5.619641000000000000e+06,5.619642000000000000e+06,5.619643000000000000e+06,5.619644000000000000e+06,5.619645000000000000e+06,5.619646000000000000e+06,5.619647000000000000e+06,5.619648000000000000e+06,5.619649000000000000e+06,5.619650000000000000e+06,5.619651000000000000e+06,5.619652000000000000e+06,5.619653000000000000e+06,5.619654000000000000e+06,5.619655000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.626791000000000000e+06,5.626792000000000000e+06,5.626793000000000000e+06,5.626794000000000000e+06,5.626795000000000000e+06,5.626796000000000000e+06,5.626797000000000000e+06,5.626798000000000000e+06,5.626799000000000000e+06,5.626800000000000000e+06,5.626801000000000000e+06,5.626802000000000000e+06,5.626803000000000000e+06,5.626804000000000000e+06,5.626805000000000000e+06,5.626806000000000000e+06,5.626807000000000000e+06,5.626808000000000000e+06,5.626809000000000000e+06,5.626810000000000000e+06,5.626811000000000000e+06,5.626812000000000000e+06,5.626813000000000000e+06,5.626814000000000000e+06,5.626815000000000000e+06,5.626816000000000000e+06,5.626817000000000000e+06,5.626818000000000000e+06,5.626819000000000000e+06,5.626820000000000000e+06,5.626821000000000000e+06,5.626822000000000000e+06,5.626823000000000000e+06,5.626824000000000000e+06,5.626825000000000000e+06,5.626826000000000000e+06,5.626827000000000000e+06,5.626828000000000000e+06,5.626829000000000000e+06,5.626830000000000000e+06,5.626831000000000000e+06,5.626832000000000000e+06,5.626833000000000000e+06,5.626834000000000000e+06,5.626835000000000000e+06,5.626836000000000000e+06,5.626837000000000000e+06,5.626838000000000000e+06,5.626839000000000000e+06,5.626840000000000000e+06,5.626841000000000000e+06,5.626842000000000000e+06,5.626843000000000000e+06,5.626844000000000000e+06,5.626845000000000000e+06,5.626846000000000000e+06,5.626847000000000000e+06,5.626848000000000000e+06,5.626849000000000000e+06,5.626850000000000000e+06,5.626851000000000000e+06,5.626852000000000000e+06,5.626853000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.633990000000000000e+06,5.633991000000000000e+06,5.633992000000000000e+06,5.633993000000000000e+06,5.633994000000000000e+06,5.633995000000000000e+06,5.633996000000000000e+06,5.633997000000000000e+06,5.633998000000000000e+06,5.633999000000000000e+06,5.634000000000000000e+06,5.634001000000000000e+06,5.634002000000000000e+06,5.634003000000000000e+06,5.634004000000000000e+06,5.634005000000000000e+06,5.634006000000000000e+06,5.634007000000000000e+06,5.634008000000000000e+06,5.634009000000000000e+06,5.634010000000000000e+06,5.634011000000000000e+06,5.634012000000000000e+06,5.634013000000000000e+06,5.634014000000000000e+06,5.634015000000000000e+06,5.634016000000000000e+06,5.634017000000000000e+06,5.634018000000000000e+06,5.634019000000000000e+06,5.634020000000000000e+06,5.634021000000000000e+06,5.634022000000000000e+06,5.634023000000000000e+06,5.634024000000000000e+06,5.634025000000000000e+06,5.634026000000000000e+06,5.634027000000000000e+06,5.634028000000000000e+06,5.634029000000000000e+06,5.634030000000000000e+06,5.634031000000000000e+06,5.634032000000000000e+06,5.634033000000000000e+06,5.634034000000000000e+06,5.634035000000000000e+06,5.634036000000000000e+06,5.634037000000000000e+06,5.634038000000000000e+06,5.634039000000000000e+06,5.634040000000000000e+06,5.634041000000000000e+06,5.634042000000000000e+06,5.634043000000000000e+06,5.634044000000000000e+06,5.634045000000000000e+06,5.634046000000000000e+06,5.634047000000000000e+06,5.634048000000000000e+06,5.634049000000000000e+06,5.634050000000000000e+06,5.634051000000000000e+06,5.634052000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.641189000000000000e+06,5.641190000000000000e+06,5.641191000000000000e+06,5.641192000000000000e+06,5.641193000000000000e+06,5.641194000000000000e+06,5.641195000000000000e+06,5.641196000000000000e+06,5.641197000000000000e+06,5.641198000000000000e+06,5.641199000000000000e+06,5.641200000000000000e+06,5.641201000000000000e+06,5.641202000000000000e+06,5.641203000000000000e+06,5.641204000000000000e+06,5.641205000000000000e+06,5.641206000000000000e+06,5.641207000000000000e+06,5.641208000000000000e+06,5.641209000000000000e+06,5.641210000000000000e+06,5.641211000000000000e+06,5.641212000000000000e+06,5.641213000000000000e+06,5.641214000000000000e+06,5.641215000000000000e+06,5.641216000000000000e+06,5.641217000000000000e+06,5.641218000000000000e+06,5.641219000000000000e+06,5.641220000000000000e+06,5.641221000000000000e+06,5.641222000000000000e+06,5.641223000000000000e+06,5.641224000000000000e+06,5.641225000000000000e+06,5.641226000000000000e+06,5.641227000000000000e+06,5.641228000000000000e+06,5.641229000000000000e+06,5.641230000000000000e+06,5.641231000000000000e+06,5.641232000000000000e+06,5.641233000000000000e+06,5.641234000000000000e+06,5.641235000000000000e+06,5.641236000000000000e+06,5.641237000000000000e+06,5.641238000000000000e+06,5.641239000000000000e+06,5.641240000000000000e+06,5.641241000000000000e+06,5.641242000000000000e+06,5.641243000000000000e+06,5.641244000000000000e+06,5.641245000000000000e+06,5.641246000000000000e+06,5.641247000000000000e+06,5.641248000000000000e+06,5.641249000000000000e+06,5.641250000000000000e+06,5.641251000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.648387000000000000e+06,5.648388000000000000e+06,5.648389000000000000e+06,5.648390000000000000e+06,5.648391000000000000e+06,5.648392000000000000e+06,5.648393000000000000e+06,5.648394000000000000e+06,5.648395000000000000e+06,5.648396000000000000e+06,5.648397000000000000e+06,5.648398000000000000e+06,5.648399000000000000e+06,5.648400000000000000e+06,5.648401000000000000e+06,5.648402000000000000e+06,5.648403000000000000e+06,5.648404000000000000e+06,5.648405000000000000e+06,5.648406000000000000e+06,5.648407000000000000e+06,5.648408000000000000e+06,5.648409000000000000e+06,5.648410000000000000e+06,5.648411000000000000e+06,5.648412000000000000e+06,5.648413000000000000e+06,5.648414000000000000e+06,5.648415000000000000e+06,5.648416000000000000e+06,5.648417000000000000e+06,5.648418000000000000e+06,5.648419000000000000e+06,5.648420000000000000e+06,5.648421000000000000e+06,5.648422000000000000e+06,5.648423000000000000e+06,5.648424000000000000e+06,5.648425000000000000e+06,5.648426000000000000e+06,5.648427000000000000e+06,5.648428000000000000e+06,5.648429000000000000e+06,5.648430000000000000e+06,5.648431000000000000e+06,5.648432000000000000e+06,5.648433000000000000e+06,5.648434000000000000e+06,5.648435000000000000e+06,5.648436000000000000e+06,5.648437000000000000e+06,5.648438000000000000e+06,5.648439000000000000e+06,5.648440000000000000e+06,5.648441000000000000e+06,5.648442000000000000e+06,5.648443000000000000e+06,5.648444000000000000e+06,5.648445000000000000e+06,5.648446000000000000e+06,5.648447000000000000e+06,5.648448000000000000e+06,5.648449000000000000e+06,5.648450000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.655585000000000000e+06,5.655586000000000000e+06,5.655587000000000000e+06,5.655588000000000000e+06,5.655589000000000000e+06,5.655590000000000000e+06,5.655591000000000000e+06,5.655592000000000000e+06,5.655593000000000000e+06,5.655594000000000000e+06,5.655595000000000000e+06,5.655596000000000000e+06,5.655597000000000000e+06,5.655598000000000000e+06,5.655599000000000000e+06,5.655600000000000000e+06,5.655601000000000000e+06,5.655602000000000000e+06,5.655603000000000000e+06,5.655604000000000000e+06,5.655605000000000000e+06,5.655606000000000000e+06,5.655607000000000000e+06,5.655608000000000000e+06,5.655609000000000000e+06,5.655610000000000000e+06,5.655611000000000000e+06,5.655612000000000000e+06,5.655613000000000000e+06,5.655614000000000000e+06,5.655615000000000000e+06,5.655616000000000000e+06,5.655617000000000000e+06,5.655618000000000000e+06,5.655619000000000000e+06,5.655620000000000000e+06,5.655621000000000000e+06,5.655622000000000000e+06,5.655623000000000000e+06,5.655624000000000000e+06,5.655625000000000000e+06,5.655626000000000000e+06,5.655627000000000000e+06,5.655628000000000000e+06,5.655629000000000000e+06,5.655630000000000000e+06,5.655631000000000000e+06,5.655632000000000000e+06,5.655633000000000000e+06,5.655634000000000000e+06,5.655635000000000000e+06,5.655636000000000000e+06,5.655637000000000000e+06,5.655638000000000000e+06,5.655639000000000000e+06,5.655640000000000000e+06,5.655641000000000000e+06,5.655642000000000000e+06,5.655643000000000000e+06,5.655644000000000000e+06,5.655645000000000000e+06,5.655646000000000000e+06,5.655647000000000000e+06,5.655648000000000000e+06,5.655649000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.662784000000000000e+06,5.662785000000000000e+06,5.662786000000000000e+06,5.662787000000000000e+06,5.662788000000000000e+06,5.662789000000000000e+06,5.662790000000000000e+06,5.662791000000000000e+06,5.662792000000000000e+06,5.662793000000000000e+06,5.662794000000000000e+06,5.662795000000000000e+06,5.662796000000000000e+06,5.662797000000000000e+06,5.662798000000000000e+06,5.662799000000000000e+06,5.662800000000000000e+06,5.662801000000000000e+06,5.662802000000000000e+06,5.662803000000000000e+06,5.662804000000000000e+06,5.662805000000000000e+06,5.662806000000000000e+06,5.662807000000000000e+06,5.662808000000000000e+06,5.662809000000000000e+06,5.662810000000000000e+06,5.662811000000000000e+06,5.662812000000000000e+06,5.662813000000000000e+06,5.662814000000000000e+06,5.662815000000000000e+06,5.662816000000000000e+06,5.662817000000000000e+06,5.662818000000000000e+06,5.662819000000000000e+06,5.662820000000000000e+06,5.662821000000000000e+06,5.662822000000000000e+06,5.662823000000000000e+06,5.662824000000000000e+06,5.662825000000000000e+06,5.662826000000000000e+06,5.662827000000000000e+06,5.662828000000000000e+06,5.662829000000000000e+06,5.662830000000000000e+06,5.662831000000000000e+06,5.662832000000000000e+06,5.662833000000000000e+06,5.662834000000000000e+06,5.662835000000000000e+06,5.662836000000000000e+06,5.662837000000000000e+06,5.662838000000000000e+06,5.662839000000000000e+06,5.662840000000000000e+06,5.662841000000000000e+06,5.662842000000000000e+06,5.662843000000000000e+06,5.662844000000000000e+06,5.662845000000000000e+06,5.662846000000000000e+06,5.662847000000000000e+06,5.662848000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.669983000000000000e+06,5.669984000000000000e+06,5.669985000000000000e+06,5.669986000000000000e+06,5.669987000000000000e+06,5.669988000000000000e+06,5.669989000000000000e+06,5.669990000000000000e+06,5.669991000000000000e+06,5.669992000000000000e+06,5.669993000000000000e+06,5.669994000000000000e+06,5.669995000000000000e+06,5.669996000000000000e+06,5.669997000000000000e+06,5.669998000000000000e+06,5.669999000000000000e+06,5.670000000000000000e+06,5.670001000000000000e+06,5.670002000000000000e+06,5.670003000000000000e+06,5.670004000000000000e+06,5.670005000000000000e+06,5.670006000000000000e+06,5.670007000000000000e+06,5.670008000000000000e+06,5.670009000000000000e+06,5.670010000000000000e+06,5.670011000000000000e+06,5.670012000000000000e+06,5.670013000000000000e+06,5.670014000000000000e+06,5.670015000000000000e+06,5.670016000000000000e+06,5.670017000000000000e+06,5.670018000000000000e+06,5.670019000000000000e+06,5.670020000000000000e+06,5.670021000000000000e+06,5.670022000000000000e+06,5.670023000000000000e+06,5.670024000000000000e+06,5.670025000000000000e+06,5.670026000000000000e+06,5.670027000000000000e+06,5.670028000000000000e+06,5.670029000000000000e+06,5.670030000000000000e+06,5.670031000000000000e+06,5.670032000000000000e+06,5.670033000000000000e+06,5.670034000000000000e+06,5.670035000000000000e+06,5.670036000000000000e+06,5.670037000000000000e+06,5.670038000000000000e+06,5.670039000000000000e+06,5.670040000000000000e+06,5.670041000000000000e+06,5.670042000000000000e+06,5.670043000000000000e+06,5.670044000000000000e+06,5.670045000000000000e+06,5.670046000000000000e+06,5.670047000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.677184000000000000e+06,5.677185000000000000e+06,5.677186000000000000e+06,5.677187000000000000e+06,5.677188000000000000e+06,5.677189000000000000e+06,5.677190000000000000e+06,5.677191000000000000e+06,5.677192000000000000e+06,5.677193000000000000e+06,5.677194000000000000e+06,5.677195000000000000e+06,5.677196000000000000e+06,5.677197000000000000e+06,5.677198000000000000e+06,5.677199000000000000e+06,5.677200000000000000e+06,5.677201000000000000e+06,5.677202000000000000e+06,5.677203000000000000e+06,5.677204000000000000e+06,5.677205000000000000e+06,5.677206000000000000e+06,5.677207000000000000e+06,5.677208000000000000e+06,5.677209000000000000e+06,5.677210000000000000e+06,5.677211000000000000e+06,5.677212000000000000e+06,5.677213000000000000e+06,5.677214000000000000e+06,5.677215000000000000e+06,5.677216000000000000e+06,5.677217000000000000e+06,5.677218000000000000e+06,5.677219000000000000e+06,5.677220000000000000e+06,5.677221000000000000e+06,5.677222000000000000e+06,5.677223000000000000e+06,5.677224000000000000e+06,5.677225000000000000e+06,5.677226000000000000e+06,5.677227000000000000e+06,5.677228000000000000e+06,5.677229000000000000e+06,5.677230000000000000e+06,5.677231000000000000e+06,5.677232000000000000e+06,5.677233000000000000e+06,5.677234000000000000e+06,5.677235000000000000e+06,5.677236000000000000e+06,5.677237000000000000e+06,5.677238000000000000e+06,5.677239000000000000e+06,5.677240000000000000e+06,5.677241000000000000e+06,5.677242000000000000e+06,5.677243000000000000e+06,5.677244000000000000e+06,5.677245000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.684383000000000000e+06,5.684384000000000000e+06,5.684385000000000000e+06,5.684386000000000000e+06,5.684387000000000000e+06,5.684388000000000000e+06,5.684389000000000000e+06,5.684390000000000000e+06,5.684391000000000000e+06,5.684392000000000000e+06,5.684393000000000000e+06,5.684394000000000000e+06,5.684395000000000000e+06,5.684396000000000000e+06,5.684397000000000000e+06,5.684398000000000000e+06,5.684399000000000000e+06,5.684400000000000000e+06,5.684401000000000000e+06,5.684402000000000000e+06,5.684403000000000000e+06,5.684404000000000000e+06,5.684405000000000000e+06,5.684406000000000000e+06,5.684407000000000000e+06,5.684408000000000000e+06,5.684409000000000000e+06,5.684410000000000000e+06,5.684411000000000000e+06,5.684412000000000000e+06,5.684413000000000000e+06,5.684414000000000000e+06,5.684415000000000000e+06,5.684416000000000000e+06,5.684417000000000000e+06,5.684418000000000000e+06,5.684419000000000000e+06,5.684420000000000000e+06,5.684421000000000000e+06,5.684422000000000000e+06,5.684423000000000000e+06,5.684424000000000000e+06,5.684425000000000000e+06,5.684426000000000000e+06,5.684427000000000000e+06,5.684428000000000000e+06,5.684429000000000000e+06,5.684430000000000000e+06,5.684431000000000000e+06,5.684432000000000000e+06,5.684433000000000000e+06,5.684434000000000000e+06,5.684435000000000000e+06,5.684436000000000000e+06,5.684437000000000000e+06,5.684438000000000000e+06,5.684439000000000000e+06,5.684440000000000000e+06,5.684441000000000000e+06,5.684442000000000000e+06,5.684443000000000000e+06,5.684444000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
