-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.291319000000000000e+06,8.291320000000000000e+06,8.291321000000000000e+06,8.291322000000000000e+06,8.291323000000000000e+06,8.291324000000000000e+06,8.291325000000000000e+06,8.291326000000000000e+06,8.291327000000000000e+06,8.291328000000000000e+06,8.291329000000000000e+06,8.291330000000000000e+06,8.291331000000000000e+06,8.291332000000000000e+06,8.291333000000000000e+06,8.291334000000000000e+06,8.291335000000000000e+06,8.291336000000000000e+06,8.291337000000000000e+06,8.291338000000000000e+06,8.291339000000000000e+06,8.291340000000000000e+06,8.291341000000000000e+06,8.291342000000000000e+06,8.291343000000000000e+06,8.291343000000000000e+06,8.291344000000000000e+06,8.291345000000000000e+06,8.291346000000000000e+06,8.291347000000000000e+06,8.291348000000000000e+06,8.291349000000000000e+06,8.291350000000000000e+06,8.291351000000000000e+06,8.291352000000000000e+06,8.291353000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.298518000000000000e+06,8.298519000000000000e+06,8.298520000000000000e+06,8.298521000000000000e+06,8.298522000000000000e+06,8.298523000000000000e+06,8.298524000000000000e+06,8.298525000000000000e+06,8.298526000000000000e+06,8.298527000000000000e+06,8.298528000000000000e+06,8.298529000000000000e+06,8.298530000000000000e+06,8.298531000000000000e+06,8.298532000000000000e+06,8.298533000000000000e+06,8.298534000000000000e+06,8.298535000000000000e+06,8.298536000000000000e+06,8.298537000000000000e+06,8.298538000000000000e+06,8.298539000000000000e+06,8.298540000000000000e+06,8.298541000000000000e+06,8.298542000000000000e+06,8.298543000000000000e+06,8.298543000000000000e+06,8.298544000000000000e+06,8.298545000000000000e+06,8.298546000000000000e+06,8.298547000000000000e+06,8.298548000000000000e+06,8.298549000000000000e+06,8.298550000000000000e+06,8.298551000000000000e+06,8.298552000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.305717000000000000e+06,8.305718000000000000e+06,8.305719000000000000e+06,8.305720000000000000e+06,8.305721000000000000e+06,8.305722000000000000e+06,8.305723000000000000e+06,8.305724000000000000e+06,8.305725000000000000e+06,8.305726000000000000e+06,8.305727000000000000e+06,8.305728000000000000e+06,8.305729000000000000e+06,8.305730000000000000e+06,8.305731000000000000e+06,8.305732000000000000e+06,8.305733000000000000e+06,8.305734000000000000e+06,8.305735000000000000e+06,8.305736000000000000e+06,8.305737000000000000e+06,8.305738000000000000e+06,8.305739000000000000e+06,8.305740000000000000e+06,8.305741000000000000e+06,8.305742000000000000e+06,8.305743000000000000e+06,8.305743000000000000e+06,8.305744000000000000e+06,8.305745000000000000e+06,8.305746000000000000e+06,8.305747000000000000e+06,8.305748000000000000e+06,8.305749000000000000e+06,8.305750000000000000e+06,8.305751000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.312916000000000000e+06,8.312917000000000000e+06,8.312918000000000000e+06,8.312919000000000000e+06,8.312920000000000000e+06,8.312921000000000000e+06,8.312922000000000000e+06,8.312923000000000000e+06,8.312924000000000000e+06,8.312925000000000000e+06,8.312926000000000000e+06,8.312927000000000000e+06,8.312928000000000000e+06,8.312929000000000000e+06,8.312930000000000000e+06,8.312931000000000000e+06,8.312932000000000000e+06,8.312933000000000000e+06,8.312934000000000000e+06,8.312935000000000000e+06,8.312936000000000000e+06,8.312937000000000000e+06,8.312938000000000000e+06,8.312939000000000000e+06,8.312940000000000000e+06,8.312941000000000000e+06,8.312942000000000000e+06,8.312943000000000000e+06,8.312943000000000000e+06,8.312944000000000000e+06,8.312945000000000000e+06,8.312946000000000000e+06,8.312947000000000000e+06,8.312948000000000000e+06,8.312949000000000000e+06,8.312950000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.320115000000000000e+06,8.320116000000000000e+06,8.320117000000000000e+06,8.320118000000000000e+06,8.320119000000000000e+06,8.320120000000000000e+06,8.320121000000000000e+06,8.320122000000000000e+06,8.320123000000000000e+06,8.320124000000000000e+06,8.320125000000000000e+06,8.320126000000000000e+06,8.320127000000000000e+06,8.320128000000000000e+06,8.320129000000000000e+06,8.320130000000000000e+06,8.320131000000000000e+06,8.320132000000000000e+06,8.320133000000000000e+06,8.320134000000000000e+06,8.320135000000000000e+06,8.320136000000000000e+06,8.320137000000000000e+06,8.320138000000000000e+06,8.320139000000000000e+06,8.320140000000000000e+06,8.320141000000000000e+06,8.320142000000000000e+06,8.320143000000000000e+06,8.320143000000000000e+06,8.320144000000000000e+06,8.320145000000000000e+06,8.320146000000000000e+06,8.320147000000000000e+06,8.320148000000000000e+06,8.320149000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.327314000000000000e+06,8.327315000000000000e+06,8.327316000000000000e+06,8.327317000000000000e+06,8.327318000000000000e+06,8.327319000000000000e+06,8.327320000000000000e+06,8.327321000000000000e+06,8.327322000000000000e+06,8.327323000000000000e+06,8.327324000000000000e+06,8.327325000000000000e+06,8.327326000000000000e+06,8.327327000000000000e+06,8.327328000000000000e+06,8.327329000000000000e+06,8.327330000000000000e+06,8.327331000000000000e+06,8.327332000000000000e+06,8.327333000000000000e+06,8.327334000000000000e+06,8.327335000000000000e+06,8.327336000000000000e+06,8.327337000000000000e+06,8.327338000000000000e+06,8.327339000000000000e+06,8.327340000000000000e+06,8.327341000000000000e+06,8.327342000000000000e+06,8.327343000000000000e+06,8.327343000000000000e+06,8.327344000000000000e+06,8.327345000000000000e+06,8.327346000000000000e+06,8.327347000000000000e+06,8.327348000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.334513000000000000e+06,8.334514000000000000e+06,8.334515000000000000e+06,8.334516000000000000e+06,8.334517000000000000e+06,8.334518000000000000e+06,8.334519000000000000e+06,8.334520000000000000e+06,8.334521000000000000e+06,8.334522000000000000e+06,8.334523000000000000e+06,8.334524000000000000e+06,8.334525000000000000e+06,8.334526000000000000e+06,8.334527000000000000e+06,8.334528000000000000e+06,8.334529000000000000e+06,8.334530000000000000e+06,8.334531000000000000e+06,8.334532000000000000e+06,8.334533000000000000e+06,8.334534000000000000e+06,8.334535000000000000e+06,8.334536000000000000e+06,8.334537000000000000e+06,8.334538000000000000e+06,8.334539000000000000e+06,8.334540000000000000e+06,8.334541000000000000e+06,8.334542000000000000e+06,8.334543000000000000e+06,8.334543000000000000e+06,8.334544000000000000e+06,8.334545000000000000e+06,8.334546000000000000e+06,8.334547000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.341712000000000000e+06,8.341713000000000000e+06,8.341714000000000000e+06,8.341715000000000000e+06,8.341716000000000000e+06,8.341717000000000000e+06,8.341718000000000000e+06,8.341719000000000000e+06,8.341720000000000000e+06,8.341721000000000000e+06,8.341722000000000000e+06,8.341723000000000000e+06,8.341724000000000000e+06,8.341725000000000000e+06,8.341726000000000000e+06,8.341727000000000000e+06,8.341728000000000000e+06,8.341729000000000000e+06,8.341730000000000000e+06,8.341731000000000000e+06,8.341732000000000000e+06,8.341733000000000000e+06,8.341734000000000000e+06,8.341735000000000000e+06,8.341736000000000000e+06,8.341737000000000000e+06,8.341738000000000000e+06,8.341739000000000000e+06,8.341740000000000000e+06,8.341741000000000000e+06,8.341742000000000000e+06,8.341743000000000000e+06,8.341743000000000000e+06,8.341744000000000000e+06,8.341745000000000000e+06,8.341746000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.348911000000000000e+06,8.348912000000000000e+06,8.348913000000000000e+06,8.348914000000000000e+06,8.348915000000000000e+06,8.348916000000000000e+06,8.348917000000000000e+06,8.348918000000000000e+06,8.348919000000000000e+06,8.348920000000000000e+06,8.348921000000000000e+06,8.348922000000000000e+06,8.348923000000000000e+06,8.348924000000000000e+06,8.348925000000000000e+06,8.348926000000000000e+06,8.348927000000000000e+06,8.348928000000000000e+06,8.348929000000000000e+06,8.348930000000000000e+06,8.348931000000000000e+06,8.348932000000000000e+06,8.348933000000000000e+06,8.348934000000000000e+06,8.348935000000000000e+06,8.348936000000000000e+06,8.348937000000000000e+06,8.348938000000000000e+06,8.348939000000000000e+06,8.348940000000000000e+06,8.348941000000000000e+06,8.348942000000000000e+06,8.348943000000000000e+06,8.348943000000000000e+06,8.348944000000000000e+06,8.348945000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.356110000000000000e+06,8.356111000000000000e+06,8.356112000000000000e+06,8.356113000000000000e+06,8.356114000000000000e+06,8.356115000000000000e+06,8.356116000000000000e+06,8.356117000000000000e+06,8.356118000000000000e+06,8.356119000000000000e+06,8.356120000000000000e+06,8.356121000000000000e+06,8.356122000000000000e+06,8.356123000000000000e+06,8.356124000000000000e+06,8.356125000000000000e+06,8.356126000000000000e+06,8.356127000000000000e+06,8.356128000000000000e+06,8.356129000000000000e+06,8.356130000000000000e+06,8.356131000000000000e+06,8.356132000000000000e+06,8.356133000000000000e+06,8.356134000000000000e+06,8.356135000000000000e+06,8.356136000000000000e+06,8.356137000000000000e+06,8.356138000000000000e+06,8.356139000000000000e+06,8.356140000000000000e+06,8.356141000000000000e+06,8.356142000000000000e+06,8.356143000000000000e+06,8.356143000000000000e+06,8.356144000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
