-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.060080600000000000e+07,1.060080700000000000e+07,1.060080800000000000e+07,1.060080900000000000e+07,1.060081000000000000e+07,1.060081100000000000e+07,1.060081200000000000e+07,1.060081300000000000e+07,1.060081400000000000e+07,1.060081500000000000e+07,1.060081600000000000e+07,1.060081700000000000e+07,1.060081800000000000e+07,1.060081900000000000e+07,1.060082000000000000e+07,1.060082100000000000e+07,1.060082200000000000e+07,1.060082300000000000e+07,1.060082400000000000e+07,1.060082500000000000e+07,1.060082600000000000e+07,1.060082700000000000e+07,1.060082800000000000e+07,1.060082900000000000e+07,1.060083000000000000e+07,1.060083100000000000e+07,1.060083200000000000e+07,1.060083300000000000e+07,1.060083400000000000e+07,1.060083500000000000e+07,1.060083600000000000e+07,1.060083700000000000e+07,1.060083800000000000e+07,1.060083900000000000e+07,1.060084000000000000e+07,1.060084100000000000e+07,1.060084200000000000e+07,1.060084300000000000e+07,1.060084400000000000e+07,1.060084500000000000e+07,1.060084600000000000e+07,1.060084700000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.060800500000000000e+07,1.060800600000000000e+07,1.060800700000000000e+07,1.060800800000000000e+07,1.060800900000000000e+07,1.060801000000000000e+07,1.060801100000000000e+07,1.060801200000000000e+07,1.060801300000000000e+07,1.060801400000000000e+07,1.060801500000000000e+07,1.060801600000000000e+07,1.060801700000000000e+07,1.060801800000000000e+07,1.060801900000000000e+07,1.060802000000000000e+07,1.060802100000000000e+07,1.060802200000000000e+07,1.060802300000000000e+07,1.060802400000000000e+07,1.060802500000000000e+07,1.060802600000000000e+07,1.060802700000000000e+07,1.060802800000000000e+07,1.060802900000000000e+07,1.060803000000000000e+07,1.060803100000000000e+07,1.060803200000000000e+07,1.060803300000000000e+07,1.060803400000000000e+07,1.060803500000000000e+07,1.060803600000000000e+07,1.060803700000000000e+07,1.060803800000000000e+07,1.060803900000000000e+07,1.060804000000000000e+07,1.060804100000000000e+07,1.060804200000000000e+07,1.060804300000000000e+07,1.060804400000000000e+07,1.060804500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.061520400000000000e+07,1.061520500000000000e+07,1.061520600000000000e+07,1.061520700000000000e+07,1.061520800000000000e+07,1.061520900000000000e+07,1.061521000000000000e+07,1.061521100000000000e+07,1.061521200000000000e+07,1.061521300000000000e+07,1.061521400000000000e+07,1.061521500000000000e+07,1.061521600000000000e+07,1.061521700000000000e+07,1.061521800000000000e+07,1.061521900000000000e+07,1.061522000000000000e+07,1.061522100000000000e+07,1.061522200000000000e+07,1.061522300000000000e+07,1.061522400000000000e+07,1.061522500000000000e+07,1.061522600000000000e+07,1.061522700000000000e+07,1.061522800000000000e+07,1.061522900000000000e+07,1.061523000000000000e+07,1.061523100000000000e+07,1.061523200000000000e+07,1.061523300000000000e+07,1.061523400000000000e+07,1.061523500000000000e+07,1.061523600000000000e+07,1.061523700000000000e+07,1.061523800000000000e+07,1.061523900000000000e+07,1.061524000000000000e+07,1.061524100000000000e+07,1.061524200000000000e+07,1.061524300000000000e+07,1.061524400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.062240300000000000e+07,1.062240400000000000e+07,1.062240500000000000e+07,1.062240600000000000e+07,1.062240700000000000e+07,1.062240800000000000e+07,1.062240900000000000e+07,1.062241000000000000e+07,1.062241100000000000e+07,1.062241200000000000e+07,1.062241300000000000e+07,1.062241400000000000e+07,1.062241500000000000e+07,1.062241600000000000e+07,1.062241700000000000e+07,1.062241800000000000e+07,1.062241900000000000e+07,1.062242000000000000e+07,1.062242100000000000e+07,1.062242200000000000e+07,1.062242300000000000e+07,1.062242400000000000e+07,1.062242500000000000e+07,1.062242600000000000e+07,1.062242700000000000e+07,1.062242800000000000e+07,1.062242900000000000e+07,1.062243000000000000e+07,1.062243100000000000e+07,1.062243200000000000e+07,1.062243300000000000e+07,1.062243400000000000e+07,1.062243500000000000e+07,1.062243600000000000e+07,1.062243700000000000e+07,1.062243800000000000e+07,1.062243900000000000e+07,1.062244000000000000e+07,1.062244100000000000e+07,1.062244200000000000e+07,1.062244300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.062960100000000000e+07,1.062960200000000000e+07,1.062960300000000000e+07,1.062960400000000000e+07,1.062960500000000000e+07,1.062960600000000000e+07,1.062960700000000000e+07,1.062960800000000000e+07,1.062960900000000000e+07,1.062961000000000000e+07,1.062961100000000000e+07,1.062961200000000000e+07,1.062961300000000000e+07,1.062961400000000000e+07,1.062961500000000000e+07,1.062961600000000000e+07,1.062961700000000000e+07,1.062961800000000000e+07,1.062961900000000000e+07,1.062962000000000000e+07,1.062962100000000000e+07,1.062962200000000000e+07,1.062962300000000000e+07,1.062962400000000000e+07,1.062962500000000000e+07,1.062962600000000000e+07,1.062962700000000000e+07,1.062962800000000000e+07,1.062962900000000000e+07,1.062963000000000000e+07,1.062963100000000000e+07,1.062963200000000000e+07,1.062963300000000000e+07,1.062963400000000000e+07,1.062963500000000000e+07,1.062963600000000000e+07,1.062963700000000000e+07,1.062963800000000000e+07,1.062963900000000000e+07,1.062964000000000000e+07,1.062964100000000000e+07,1.062964200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.063680000000000000e+07,1.063680100000000000e+07,1.063680200000000000e+07,1.063680300000000000e+07,1.063680400000000000e+07,1.063680500000000000e+07,1.063680600000000000e+07,1.063680700000000000e+07,1.063680800000000000e+07,1.063680900000000000e+07,1.063681000000000000e+07,1.063681100000000000e+07,1.063681200000000000e+07,1.063681300000000000e+07,1.063681400000000000e+07,1.063681500000000000e+07,1.063681600000000000e+07,1.063681700000000000e+07,1.063681800000000000e+07,1.063681900000000000e+07,1.063682000000000000e+07,1.063682100000000000e+07,1.063682200000000000e+07,1.063682300000000000e+07,1.063682400000000000e+07,1.063682500000000000e+07,1.063682600000000000e+07,1.063682700000000000e+07,1.063682800000000000e+07,1.063682900000000000e+07,1.063683000000000000e+07,1.063683100000000000e+07,1.063683200000000000e+07,1.063683300000000000e+07,1.063683400000000000e+07,1.063683500000000000e+07,1.063683600000000000e+07,1.063683700000000000e+07,1.063683800000000000e+07,1.063683900000000000e+07,1.063684000000000000e+07,1.063684100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.064399900000000000e+07,1.064400000000000000e+07,1.064400100000000000e+07,1.064400200000000000e+07,1.064400300000000000e+07,1.064400400000000000e+07,1.064400500000000000e+07,1.064400600000000000e+07,1.064400700000000000e+07,1.064400800000000000e+07,1.064400900000000000e+07,1.064401000000000000e+07,1.064401100000000000e+07,1.064401200000000000e+07,1.064401300000000000e+07,1.064401400000000000e+07,1.064401500000000000e+07,1.064401600000000000e+07,1.064401700000000000e+07,1.064401800000000000e+07,1.064401900000000000e+07,1.064402000000000000e+07,1.064402100000000000e+07,1.064402200000000000e+07,1.064402300000000000e+07,1.064402400000000000e+07,1.064402500000000000e+07,1.064402600000000000e+07,1.064402700000000000e+07,1.064402800000000000e+07,1.064402900000000000e+07,1.064403000000000000e+07,1.064403100000000000e+07,1.064403200000000000e+07,1.064403300000000000e+07,1.064403400000000000e+07,1.064403500000000000e+07,1.064403600000000000e+07,1.064403700000000000e+07,1.064403800000000000e+07,1.064403900000000000e+07,1.064404000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.065119800000000000e+07,1.065119900000000000e+07,1.065120000000000000e+07,1.065120100000000000e+07,1.065120200000000000e+07,1.065120300000000000e+07,1.065120400000000000e+07,1.065120500000000000e+07,1.065120600000000000e+07,1.065120700000000000e+07,1.065120800000000000e+07,1.065120900000000000e+07,1.065121000000000000e+07,1.065121100000000000e+07,1.065121200000000000e+07,1.065121300000000000e+07,1.065121400000000000e+07,1.065121500000000000e+07,1.065121600000000000e+07,1.065121700000000000e+07,1.065121800000000000e+07,1.065121900000000000e+07,1.065122000000000000e+07,1.065122100000000000e+07,1.065122200000000000e+07,1.065122300000000000e+07,1.065122400000000000e+07,1.065122500000000000e+07,1.065122600000000000e+07,1.065122700000000000e+07,1.065122800000000000e+07,1.065122900000000000e+07,1.065123000000000000e+07,1.065123100000000000e+07,1.065123200000000000e+07,1.065123300000000000e+07,1.065123400000000000e+07,1.065123500000000000e+07,1.065123600000000000e+07,1.065123700000000000e+07,1.065123800000000000e+07,1.065123900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.065839700000000000e+07,1.065839800000000000e+07,1.065839900000000000e+07,1.065840000000000000e+07,1.065840100000000000e+07,1.065840200000000000e+07,1.065840300000000000e+07,1.065840400000000000e+07,1.065840500000000000e+07,1.065840600000000000e+07,1.065840700000000000e+07,1.065840800000000000e+07,1.065840900000000000e+07,1.065841000000000000e+07,1.065841100000000000e+07,1.065841200000000000e+07,1.065841300000000000e+07,1.065841400000000000e+07,1.065841500000000000e+07,1.065841600000000000e+07,1.065841700000000000e+07,1.065841800000000000e+07,1.065841900000000000e+07,1.065842000000000000e+07,1.065842100000000000e+07,1.065842200000000000e+07,1.065842300000000000e+07,1.065842400000000000e+07,1.065842500000000000e+07,1.065842600000000000e+07,1.065842700000000000e+07,1.065842800000000000e+07,1.065842900000000000e+07,1.065843000000000000e+07,1.065843100000000000e+07,1.065843200000000000e+07,1.065843300000000000e+07,1.065843400000000000e+07,1.065843500000000000e+07,1.065843600000000000e+07,1.065843700000000000e+07,1.065843800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.066559600000000000e+07,1.066559700000000000e+07,1.066559800000000000e+07,1.066559900000000000e+07,1.066560000000000000e+07,1.066560100000000000e+07,1.066560200000000000e+07,1.066560300000000000e+07,1.066560400000000000e+07,1.066560500000000000e+07,1.066560600000000000e+07,1.066560700000000000e+07,1.066560800000000000e+07,1.066560900000000000e+07,1.066561000000000000e+07,1.066561100000000000e+07,1.066561200000000000e+07,1.066561300000000000e+07,1.066561400000000000e+07,1.066561500000000000e+07,1.066561600000000000e+07,1.066561700000000000e+07,1.066561800000000000e+07,1.066561900000000000e+07,1.066562000000000000e+07,1.066562100000000000e+07,1.066562200000000000e+07,1.066562300000000000e+07,1.066562400000000000e+07,1.066562500000000000e+07,1.066562600000000000e+07,1.066562700000000000e+07,1.066562800000000000e+07,1.066562900000000000e+07,1.066563000000000000e+07,1.066563100000000000e+07,1.066563200000000000e+07,1.066563300000000000e+07,1.066563400000000000e+07,1.066563500000000000e+07,1.066563600000000000e+07,1.066563700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
