-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.509469500000000000e+07,1.509469600000000000e+07,1.509469700000000000e+07,1.509469800000000000e+07,1.509469900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.510189300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.510908900000000000e+07,1.510909000000000000e+07,1.510909100000000000e+07,1.510909200000000000e+07,1.510909200000000000e+07,1.510909300000000000e+07,1.510909400000000000e+07,1.510909500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.510910000000000000e+07,1.510910100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.510910600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.511628700000000000e+07,1.511628800000000000e+07,1.511628900000000000e+07,1.511629000000000000e+07,1.511629100000000000e+07,1.511629200000000000e+07,1.511629200000000000e+07,1.511629300000000000e+07,1.511629400000000000e+07,-2.147483648000000000e+09,1.511629600000000000e+07,1.511629700000000000e+07,1.511629800000000000e+07,1.511629900000000000e+07,1.511630000000000000e+07,1.511630100000000000e+07,1.511630200000000000e+07,1.511630300000000000e+07,1.511630400000000000e+07,1.511630500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.512348500000000000e+07,1.512348600000000000e+07,1.512348700000000000e+07,1.512348800000000000e+07,1.512348900000000000e+07,1.512349000000000000e+07,1.512349100000000000e+07,1.512349200000000000e+07,1.512349200000000000e+07,1.512349300000000000e+07,1.512349400000000000e+07,1.512349500000000000e+07,1.512349600000000000e+07,1.512349700000000000e+07,1.512349800000000000e+07,1.512349900000000000e+07,1.512350000000000000e+07,1.512350100000000000e+07,1.512350200000000000e+07,1.512350300000000000e+07,1.512350400000000000e+07,1.512350500000000000e+07,1.512350600000000000e+07,1.512350700000000000e+07,1.512350800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.513068400000000000e+07,1.513068500000000000e+07,1.513068600000000000e+07,1.513068700000000000e+07,1.513068800000000000e+07,1.513068900000000000e+07,1.513069000000000000e+07,1.513069100000000000e+07,1.513069200000000000e+07,1.513069200000000000e+07,1.513069300000000000e+07,1.513069400000000000e+07,1.513069500000000000e+07,1.513069600000000000e+07,1.513069700000000000e+07,1.513069800000000000e+07,1.513069900000000000e+07,1.513070000000000000e+07,1.513070100000000000e+07,1.513070200000000000e+07,1.513070300000000000e+07,-2.147483648000000000e+09,1.513070500000000000e+07,1.513070600000000000e+07,1.513070700000000000e+07,1.513070800000000000e+07,1.513070900000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.513788200000000000e+07,1.513788300000000000e+07,1.513788400000000000e+07,1.513788500000000000e+07,1.513788600000000000e+07,1.513788700000000000e+07,1.513788800000000000e+07,1.513788900000000000e+07,1.513789000000000000e+07,1.513789100000000000e+07,1.513789200000000000e+07,1.513789200000000000e+07,1.513789300000000000e+07,1.513789400000000000e+07,1.513789500000000000e+07,1.513789600000000000e+07,1.513789700000000000e+07,1.513789800000000000e+07,1.513789900000000000e+07,1.513790000000000000e+07,1.513790100000000000e+07,1.513790200000000000e+07,1.513790300000000000e+07,1.513790400000000000e+07,1.513790500000000000e+07,1.513790600000000000e+07,1.513790700000000000e+07,1.513790800000000000e+07,1.513790900000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.514508100000000000e+07,1.514508200000000000e+07,1.514508300000000000e+07,1.514508400000000000e+07,1.514508500000000000e+07,1.514508600000000000e+07,1.514508700000000000e+07,1.514508800000000000e+07,1.514508900000000000e+07,1.514509000000000000e+07,1.514509100000000000e+07,1.514509200000000000e+07,1.514509200000000000e+07,1.514509300000000000e+07,1.514509400000000000e+07,1.514509500000000000e+07,1.514509600000000000e+07,1.514509700000000000e+07,1.514509800000000000e+07,1.514509900000000000e+07,1.514510000000000000e+07,1.514510100000000000e+07,1.514510200000000000e+07,1.514510300000000000e+07,1.514510400000000000e+07,1.514510500000000000e+07,1.514510600000000000e+07,1.514510700000000000e+07,1.514510800000000000e+07,1.514510900000000000e+07,1.514511000000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.515228000000000000e+07,1.515228100000000000e+07,1.515228200000000000e+07,1.515228300000000000e+07,1.515228400000000000e+07,1.515228500000000000e+07,1.515228600000000000e+07,1.515228700000000000e+07,1.515228800000000000e+07,1.515228900000000000e+07,1.515229000000000000e+07,1.515229100000000000e+07,1.515229200000000000e+07,1.515229200000000000e+07,1.515229300000000000e+07,1.515229400000000000e+07,1.515229500000000000e+07,1.515229600000000000e+07,1.515229700000000000e+07,1.515229800000000000e+07,1.515229900000000000e+07,1.515230000000000000e+07,1.515230100000000000e+07,1.515230200000000000e+07,1.515230300000000000e+07,1.515230400000000000e+07,1.515230500000000000e+07,1.515230600000000000e+07,1.515230700000000000e+07,1.515230800000000000e+07,1.515230900000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.515947800000000000e+07,1.515947900000000000e+07,1.515948000000000000e+07,1.515948100000000000e+07,1.515948200000000000e+07,1.515948300000000000e+07,1.515948400000000000e+07,1.515948500000000000e+07,1.515948600000000000e+07,1.515948700000000000e+07,1.515948800000000000e+07,1.515948900000000000e+07,1.515949000000000000e+07,1.515949100000000000e+07,1.515949200000000000e+07,1.515949200000000000e+07,1.515949300000000000e+07,1.515949400000000000e+07,1.515949500000000000e+07,1.515949600000000000e+07,1.515949700000000000e+07,1.515949800000000000e+07,1.515949900000000000e+07,1.515950000000000000e+07,1.515950100000000000e+07,1.515950200000000000e+07,1.515950300000000000e+07,1.515950400000000000e+07,1.515950500000000000e+07,1.515950600000000000e+07,1.515950700000000000e+07,1.515950800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
