-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.024302900000000000e+07,1.024303000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.025022500000000000e+07,-2.147483648000000000e+09,1.025022700000000000e+07,1.025022800000000000e+07,1.025022900000000000e+07,1.025023000000000000e+07,1.025023100000000000e+07,1.025023200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.025023700000000000e+07,1.025023800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.025742200000000000e+07,1.025742300000000000e+07,1.025742400000000000e+07,1.025742500000000000e+07,1.025742600000000000e+07,1.025742700000000000e+07,1.025742800000000000e+07,1.025742900000000000e+07,1.025743000000000000e+07,1.025743100000000000e+07,1.025743200000000000e+07,1.025743300000000000e+07,1.025743400000000000e+07,1.025743500000000000e+07,1.025743600000000000e+07,1.025743700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.026461700000000000e+07,1.026461800000000000e+07,1.026461900000000000e+07,1.026462000000000000e+07,1.026462100000000000e+07,1.026462200000000000e+07,1.026462300000000000e+07,1.026462400000000000e+07,1.026462500000000000e+07,1.026462600000000000e+07,1.026462700000000000e+07,1.026462800000000000e+07,1.026462900000000000e+07,1.026463000000000000e+07,1.026463100000000000e+07,1.026463200000000000e+07,1.026463300000000000e+07,1.026463400000000000e+07,1.026463500000000000e+07,1.026463600000000000e+07,1.026463700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.027181500000000000e+07,1.027181600000000000e+07,1.027181700000000000e+07,1.027181800000000000e+07,1.027181900000000000e+07,1.027182000000000000e+07,1.027182100000000000e+07,1.027182200000000000e+07,1.027182300000000000e+07,1.027182400000000000e+07,1.027182500000000000e+07,1.027182600000000000e+07,1.027182700000000000e+07,1.027182800000000000e+07,1.027182900000000000e+07,1.027183000000000000e+07,1.027183100000000000e+07,1.027183200000000000e+07,1.027183300000000000e+07,1.027183400000000000e+07,1.027183500000000000e+07,1.027183600000000000e+07,1.027183700000000000e+07,1.027183800000000000e+07,1.027183900000000000e+07,1.027184000000000000e+07,1.027184100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.027184400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.027901400000000000e+07,1.027901500000000000e+07,1.027901600000000000e+07,1.027901700000000000e+07,1.027901800000000000e+07,1.027901900000000000e+07,1.027902000000000000e+07,1.027902100000000000e+07,1.027902200000000000e+07,1.027902300000000000e+07,1.027902400000000000e+07,1.027902500000000000e+07,1.027902600000000000e+07,1.027902700000000000e+07,1.027902800000000000e+07,1.027902900000000000e+07,1.027903000000000000e+07,1.027903100000000000e+07,1.027903200000000000e+07,1.027903300000000000e+07,1.027903400000000000e+07,1.027903500000000000e+07,1.027903600000000000e+07,1.027903700000000000e+07,1.027903800000000000e+07,1.027903900000000000e+07,1.027904000000000000e+07,1.027904100000000000e+07,1.027904200000000000e+07,1.027904300000000000e+07,1.027904400000000000e+07,1.027904500000000000e+07,1.027904600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.028621300000000000e+07,1.028621400000000000e+07,1.028621500000000000e+07,1.028621600000000000e+07,1.028621700000000000e+07,1.028621800000000000e+07,1.028621900000000000e+07,1.028622000000000000e+07,1.028622100000000000e+07,1.028622200000000000e+07,1.028622300000000000e+07,1.028622400000000000e+07,1.028622500000000000e+07,1.028622600000000000e+07,1.028622700000000000e+07,1.028622800000000000e+07,1.028622900000000000e+07,1.028623000000000000e+07,1.028623100000000000e+07,1.028623200000000000e+07,1.028623300000000000e+07,1.028623400000000000e+07,1.028623500000000000e+07,1.028623600000000000e+07,1.028623700000000000e+07,1.028623800000000000e+07,1.028623900000000000e+07,1.028624000000000000e+07,1.028624100000000000e+07,1.028624200000000000e+07,1.028624300000000000e+07,1.028624400000000000e+07,1.028624500000000000e+07,1.028624600000000000e+07,1.028624700000000000e+07,1.028624800000000000e+07,1.028624900000000000e+07,1.028625000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.029341100000000000e+07,1.029341200000000000e+07,1.029341300000000000e+07,1.029341400000000000e+07,1.029341500000000000e+07,1.029341600000000000e+07,1.029341700000000000e+07,1.029341800000000000e+07,1.029341900000000000e+07,1.029342000000000000e+07,1.029342100000000000e+07,1.029342200000000000e+07,1.029342300000000000e+07,1.029342400000000000e+07,1.029342500000000000e+07,1.029342600000000000e+07,1.029342700000000000e+07,1.029342800000000000e+07,1.029342900000000000e+07,1.029343000000000000e+07,1.029343100000000000e+07,1.029343200000000000e+07,1.029343300000000000e+07,1.029343400000000000e+07,1.029343500000000000e+07,1.029343600000000000e+07,1.029343700000000000e+07,1.029343800000000000e+07,1.029343900000000000e+07,1.029344000000000000e+07,1.029344100000000000e+07,1.029344200000000000e+07,1.029344300000000000e+07,1.029344400000000000e+07,1.029344500000000000e+07,1.029344600000000000e+07,1.029344700000000000e+07,1.029344800000000000e+07,1.029344900000000000e+07,1.029345000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.030061000000000000e+07,1.030061100000000000e+07,1.030061200000000000e+07,1.030061300000000000e+07,1.030061400000000000e+07,1.030061500000000000e+07,1.030061600000000000e+07,1.030061700000000000e+07,1.030061800000000000e+07,1.030061900000000000e+07,1.030062000000000000e+07,1.030062100000000000e+07,1.030062200000000000e+07,1.030062300000000000e+07,1.030062400000000000e+07,1.030062500000000000e+07,1.030062600000000000e+07,1.030062700000000000e+07,1.030062800000000000e+07,1.030062900000000000e+07,1.030063000000000000e+07,1.030063100000000000e+07,1.030063200000000000e+07,1.030063300000000000e+07,1.030063400000000000e+07,1.030063500000000000e+07,1.030063600000000000e+07,1.030063700000000000e+07,1.030063800000000000e+07,1.030063900000000000e+07,1.030064000000000000e+07,1.030064100000000000e+07,1.030064200000000000e+07,1.030064300000000000e+07,1.030064400000000000e+07,1.030064500000000000e+07,1.030064600000000000e+07,1.030064700000000000e+07,1.030064800000000000e+07,1.030064900000000000e+07,1.030065000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.030780900000000000e+07,1.030781000000000000e+07,1.030781100000000000e+07,1.030781200000000000e+07,1.030781300000000000e+07,1.030781400000000000e+07,1.030781500000000000e+07,1.030781600000000000e+07,1.030781700000000000e+07,1.030781800000000000e+07,1.030781900000000000e+07,1.030782000000000000e+07,1.030782100000000000e+07,1.030782200000000000e+07,1.030782300000000000e+07,1.030782400000000000e+07,1.030782500000000000e+07,1.030782600000000000e+07,1.030782700000000000e+07,1.030782800000000000e+07,1.030782900000000000e+07,1.030783000000000000e+07,1.030783100000000000e+07,1.030783200000000000e+07,1.030783300000000000e+07,1.030783400000000000e+07,1.030783500000000000e+07,1.030783600000000000e+07,1.030783700000000000e+07,1.030783800000000000e+07,1.030783900000000000e+07,1.030784000000000000e+07,1.030784100000000000e+07,1.030784200000000000e+07,1.030784300000000000e+07,1.030784400000000000e+07,1.030784500000000000e+07,1.030784600000000000e+07,1.030784700000000000e+07,1.030784800000000000e+07,1.030784900000000000e+07,1.030785000000000000e+07,1.030785100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
