-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.341107000000000000e+06,8.341108000000000000e+06,8.341109000000000000e+06,8.341110000000000000e+06,8.341111000000000000e+06,8.341112000000000000e+06,8.341113000000000000e+06,8.341114000000000000e+06,8.341115000000000000e+06,8.341116000000000000e+06,8.341117000000000000e+06,8.341118000000000000e+06,8.341119000000000000e+06,8.341120000000000000e+06,8.341121000000000000e+06,8.341122000000000000e+06,8.341123000000000000e+06,8.341124000000000000e+06,8.341125000000000000e+06,8.341126000000000000e+06,8.341127000000000000e+06,8.341128000000000000e+06,8.341129000000000000e+06,8.341130000000000000e+06,8.341131000000000000e+06,8.341132000000000000e+06,8.341133000000000000e+06,8.341134000000000000e+06,8.341135000000000000e+06,8.341136000000000000e+06,8.341137000000000000e+06,8.341138000000000000e+06,8.341139000000000000e+06,8.341140000000000000e+06,8.341141000000000000e+06,8.341142000000000000e+06,8.341143000000000000e+06,8.341144000000000000e+06,8.341145000000000000e+06,8.341146000000000000e+06,8.341147000000000000e+06,8.341148000000000000e+06,8.341149000000000000e+06,8.341150000000000000e+06,8.341151000000000000e+06,8.341152000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.348306000000000000e+06,8.348307000000000000e+06,8.348308000000000000e+06,8.348309000000000000e+06,8.348310000000000000e+06,8.348311000000000000e+06,8.348312000000000000e+06,8.348313000000000000e+06,8.348314000000000000e+06,8.348315000000000000e+06,8.348316000000000000e+06,8.348317000000000000e+06,8.348318000000000000e+06,8.348319000000000000e+06,8.348320000000000000e+06,8.348321000000000000e+06,8.348322000000000000e+06,8.348323000000000000e+06,8.348324000000000000e+06,8.348325000000000000e+06,8.348326000000000000e+06,8.348327000000000000e+06,8.348328000000000000e+06,8.348329000000000000e+06,8.348330000000000000e+06,8.348331000000000000e+06,8.348332000000000000e+06,8.348333000000000000e+06,8.348334000000000000e+06,8.348335000000000000e+06,8.348336000000000000e+06,8.348337000000000000e+06,8.348338000000000000e+06,8.348339000000000000e+06,8.348340000000000000e+06,8.348341000000000000e+06,8.348342000000000000e+06,8.348343000000000000e+06,8.348344000000000000e+06,8.348345000000000000e+06,8.348346000000000000e+06,8.348347000000000000e+06,8.348348000000000000e+06,8.348349000000000000e+06,8.348350000000000000e+06,8.348351000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.355505000000000000e+06,8.355506000000000000e+06,8.355507000000000000e+06,8.355508000000000000e+06,8.355509000000000000e+06,8.355510000000000000e+06,8.355511000000000000e+06,8.355512000000000000e+06,8.355513000000000000e+06,8.355514000000000000e+06,8.355515000000000000e+06,8.355516000000000000e+06,8.355517000000000000e+06,8.355518000000000000e+06,8.355519000000000000e+06,8.355520000000000000e+06,8.355521000000000000e+06,8.355522000000000000e+06,8.355523000000000000e+06,8.355524000000000000e+06,8.355525000000000000e+06,8.355526000000000000e+06,8.355527000000000000e+06,8.355528000000000000e+06,8.355529000000000000e+06,8.355530000000000000e+06,8.355531000000000000e+06,8.355532000000000000e+06,8.355533000000000000e+06,8.355534000000000000e+06,8.355535000000000000e+06,8.355536000000000000e+06,8.355537000000000000e+06,8.355538000000000000e+06,8.355539000000000000e+06,8.355540000000000000e+06,8.355541000000000000e+06,8.355542000000000000e+06,8.355543000000000000e+06,8.355544000000000000e+06,8.355545000000000000e+06,8.355546000000000000e+06,8.355547000000000000e+06,8.355548000000000000e+06,8.355549000000000000e+06,8.355550000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.362704000000000000e+06,8.362705000000000000e+06,8.362706000000000000e+06,8.362707000000000000e+06,8.362708000000000000e+06,8.362709000000000000e+06,8.362710000000000000e+06,8.362711000000000000e+06,8.362712000000000000e+06,8.362713000000000000e+06,8.362714000000000000e+06,8.362715000000000000e+06,8.362716000000000000e+06,8.362717000000000000e+06,8.362718000000000000e+06,8.362719000000000000e+06,8.362720000000000000e+06,8.362721000000000000e+06,8.362722000000000000e+06,8.362723000000000000e+06,8.362724000000000000e+06,8.362725000000000000e+06,8.362726000000000000e+06,8.362727000000000000e+06,8.362728000000000000e+06,8.362729000000000000e+06,8.362730000000000000e+06,8.362731000000000000e+06,8.362732000000000000e+06,8.362733000000000000e+06,8.362734000000000000e+06,8.362735000000000000e+06,8.362736000000000000e+06,8.362737000000000000e+06,8.362738000000000000e+06,8.362739000000000000e+06,8.362740000000000000e+06,8.362741000000000000e+06,8.362742000000000000e+06,8.362743000000000000e+06,8.362744000000000000e+06,8.362745000000000000e+06,8.362746000000000000e+06,8.362747000000000000e+06,8.362748000000000000e+06,8.362749000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.369903000000000000e+06,8.369904000000000000e+06,8.369905000000000000e+06,8.369906000000000000e+06,8.369907000000000000e+06,8.369908000000000000e+06,8.369909000000000000e+06,8.369910000000000000e+06,8.369911000000000000e+06,8.369912000000000000e+06,8.369913000000000000e+06,8.369914000000000000e+06,8.369915000000000000e+06,8.369916000000000000e+06,8.369917000000000000e+06,8.369918000000000000e+06,8.369919000000000000e+06,8.369920000000000000e+06,8.369921000000000000e+06,8.369922000000000000e+06,8.369923000000000000e+06,8.369924000000000000e+06,8.369925000000000000e+06,8.369926000000000000e+06,8.369927000000000000e+06,8.369928000000000000e+06,8.369929000000000000e+06,8.369930000000000000e+06,8.369931000000000000e+06,8.369932000000000000e+06,8.369933000000000000e+06,8.369934000000000000e+06,8.369935000000000000e+06,8.369936000000000000e+06,8.369937000000000000e+06,8.369938000000000000e+06,8.369939000000000000e+06,8.369940000000000000e+06,8.369941000000000000e+06,8.369942000000000000e+06,8.369943000000000000e+06,8.369944000000000000e+06,8.369945000000000000e+06,8.369946000000000000e+06,8.369947000000000000e+06,8.369948000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.377102000000000000e+06,8.377103000000000000e+06,8.377104000000000000e+06,8.377105000000000000e+06,8.377106000000000000e+06,8.377107000000000000e+06,8.377108000000000000e+06,8.377109000000000000e+06,8.377110000000000000e+06,8.377111000000000000e+06,8.377112000000000000e+06,8.377113000000000000e+06,8.377114000000000000e+06,8.377115000000000000e+06,8.377116000000000000e+06,8.377117000000000000e+06,8.377118000000000000e+06,8.377119000000000000e+06,8.377120000000000000e+06,8.377121000000000000e+06,8.377122000000000000e+06,8.377123000000000000e+06,8.377124000000000000e+06,8.377125000000000000e+06,8.377126000000000000e+06,8.377127000000000000e+06,8.377128000000000000e+06,8.377129000000000000e+06,8.377130000000000000e+06,8.377131000000000000e+06,8.377132000000000000e+06,8.377133000000000000e+06,8.377134000000000000e+06,8.377135000000000000e+06,8.377136000000000000e+06,8.377137000000000000e+06,8.377138000000000000e+06,8.377139000000000000e+06,8.377140000000000000e+06,8.377141000000000000e+06,8.377142000000000000e+06,8.377143000000000000e+06,8.377144000000000000e+06,8.377145000000000000e+06,8.377146000000000000e+06,8.377147000000000000e+06,8.377148000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.384301000000000000e+06,8.384302000000000000e+06,8.384303000000000000e+06,8.384304000000000000e+06,8.384305000000000000e+06,8.384306000000000000e+06,8.384307000000000000e+06,8.384308000000000000e+06,8.384309000000000000e+06,8.384310000000000000e+06,8.384311000000000000e+06,8.384312000000000000e+06,8.384313000000000000e+06,8.384314000000000000e+06,8.384315000000000000e+06,8.384316000000000000e+06,8.384317000000000000e+06,8.384318000000000000e+06,8.384319000000000000e+06,8.384320000000000000e+06,8.384321000000000000e+06,8.384322000000000000e+06,8.384323000000000000e+06,8.384324000000000000e+06,8.384325000000000000e+06,8.384326000000000000e+06,8.384327000000000000e+06,8.384328000000000000e+06,8.384329000000000000e+06,8.384330000000000000e+06,8.384331000000000000e+06,8.384332000000000000e+06,8.384333000000000000e+06,8.384334000000000000e+06,8.384335000000000000e+06,8.384336000000000000e+06,8.384337000000000000e+06,8.384338000000000000e+06,8.384339000000000000e+06,8.384340000000000000e+06,8.384341000000000000e+06,8.384342000000000000e+06,8.384343000000000000e+06,8.384344000000000000e+06,8.384345000000000000e+06,8.384346000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.391500000000000000e+06,8.391501000000000000e+06,8.391502000000000000e+06,8.391503000000000000e+06,8.391504000000000000e+06,8.391505000000000000e+06,8.391506000000000000e+06,8.391507000000000000e+06,8.391508000000000000e+06,8.391509000000000000e+06,8.391510000000000000e+06,8.391511000000000000e+06,8.391512000000000000e+06,8.391513000000000000e+06,8.391514000000000000e+06,8.391515000000000000e+06,8.391516000000000000e+06,8.391517000000000000e+06,8.391518000000000000e+06,8.391519000000000000e+06,8.391520000000000000e+06,8.391521000000000000e+06,8.391522000000000000e+06,8.391523000000000000e+06,8.391524000000000000e+06,8.391525000000000000e+06,8.391526000000000000e+06,8.391527000000000000e+06,8.391528000000000000e+06,8.391529000000000000e+06,8.391530000000000000e+06,8.391531000000000000e+06,8.391532000000000000e+06,8.391533000000000000e+06,8.391534000000000000e+06,8.391535000000000000e+06,8.391536000000000000e+06,8.391537000000000000e+06,8.391538000000000000e+06,8.391539000000000000e+06,8.391540000000000000e+06,8.391541000000000000e+06,8.391542000000000000e+06,8.391543000000000000e+06,8.391544000000000000e+06,8.391545000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.398699000000000000e+06,8.398699000000000000e+06,8.398700000000000000e+06,8.398701000000000000e+06,8.398702000000000000e+06,8.398703000000000000e+06,8.398704000000000000e+06,8.398705000000000000e+06,8.398706000000000000e+06,8.398707000000000000e+06,8.398708000000000000e+06,8.398709000000000000e+06,8.398710000000000000e+06,8.398711000000000000e+06,8.398712000000000000e+06,8.398713000000000000e+06,8.398714000000000000e+06,8.398715000000000000e+06,8.398716000000000000e+06,8.398717000000000000e+06,8.398718000000000000e+06,8.398719000000000000e+06,8.398720000000000000e+06,8.398721000000000000e+06,8.398722000000000000e+06,8.398723000000000000e+06,8.398724000000000000e+06,8.398725000000000000e+06,8.398726000000000000e+06,8.398727000000000000e+06,8.398728000000000000e+06,8.398729000000000000e+06,8.398730000000000000e+06,8.398731000000000000e+06,8.398732000000000000e+06,8.398733000000000000e+06,8.398734000000000000e+06,8.398735000000000000e+06,8.398736000000000000e+06,8.398737000000000000e+06,8.398738000000000000e+06,8.398739000000000000e+06,8.398740000000000000e+06,8.398741000000000000e+06,8.398742000000000000e+06,8.398743000000000000e+06,8.398744000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.405898000000000000e+06,8.405899000000000000e+06,8.405899000000000000e+06,8.405900000000000000e+06,8.405901000000000000e+06,8.405902000000000000e+06,8.405903000000000000e+06,8.405904000000000000e+06,8.405905000000000000e+06,8.405906000000000000e+06,8.405907000000000000e+06,8.405908000000000000e+06,8.405909000000000000e+06,8.405910000000000000e+06,8.405911000000000000e+06,8.405912000000000000e+06,8.405913000000000000e+06,8.405914000000000000e+06,8.405915000000000000e+06,8.405916000000000000e+06,8.405917000000000000e+06,8.405918000000000000e+06,8.405919000000000000e+06,8.405920000000000000e+06,8.405921000000000000e+06,8.405922000000000000e+06,8.405923000000000000e+06,8.405924000000000000e+06,8.405925000000000000e+06,8.405926000000000000e+06,8.405927000000000000e+06,8.405928000000000000e+06,8.405929000000000000e+06,8.405930000000000000e+06,8.405931000000000000e+06,8.405932000000000000e+06,8.405933000000000000e+06,8.405934000000000000e+06,8.405935000000000000e+06,8.405936000000000000e+06,8.405937000000000000e+06,8.405938000000000000e+06,8.405939000000000000e+06,8.405940000000000000e+06,8.405941000000000000e+06,8.405942000000000000e+06,8.405943000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
