-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.125168000000000000e+06,8.125169000000000000e+06,8.125169000000000000e+06,8.125170000000000000e+06,8.125171000000000000e+06,8.125172000000000000e+06,8.125173000000000000e+06,8.125174000000000000e+06,8.125175000000000000e+06,8.125176000000000000e+06,8.125177000000000000e+06,8.125178000000000000e+06,8.125179000000000000e+06,8.125180000000000000e+06,8.125181000000000000e+06,8.125182000000000000e+06,8.125183000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.132350000000000000e+06,8.132351000000000000e+06,8.132352000000000000e+06,8.132353000000000000e+06,8.132354000000000000e+06,8.132355000000000000e+06,8.132356000000000000e+06,8.132357000000000000e+06,8.132358000000000000e+06,8.132359000000000000e+06,8.132360000000000000e+06,8.132361000000000000e+06,8.132362000000000000e+06,8.132363000000000000e+06,8.132364000000000000e+06,8.132365000000000000e+06,8.132366000000000000e+06,8.132367000000000000e+06,8.132368000000000000e+06,8.132369000000000000e+06,8.132369000000000000e+06,8.132370000000000000e+06,8.132371000000000000e+06,8.132372000000000000e+06,8.132373000000000000e+06,8.132374000000000000e+06,8.132375000000000000e+06,8.132376000000000000e+06,8.132377000000000000e+06,8.132378000000000000e+06,8.132379000000000000e+06,8.132380000000000000e+06,8.132381000000000000e+06,8.132382000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.139551000000000000e+06,8.139552000000000000e+06,8.139553000000000000e+06,8.139554000000000000e+06,8.139555000000000000e+06,8.139556000000000000e+06,8.139557000000000000e+06,8.139558000000000000e+06,8.139559000000000000e+06,8.139560000000000000e+06,8.139561000000000000e+06,8.139562000000000000e+06,8.139563000000000000e+06,8.139564000000000000e+06,8.139565000000000000e+06,8.139566000000000000e+06,8.139567000000000000e+06,8.139568000000000000e+06,8.139569000000000000e+06,8.139569000000000000e+06,8.139570000000000000e+06,8.139571000000000000e+06,8.139572000000000000e+06,8.139573000000000000e+06,8.139574000000000000e+06,8.139575000000000000e+06,8.139576000000000000e+06,8.139577000000000000e+06,8.139578000000000000e+06,8.139579000000000000e+06,8.139580000000000000e+06,8.139581000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.146751000000000000e+06,8.146752000000000000e+06,8.146753000000000000e+06,8.146754000000000000e+06,8.146755000000000000e+06,8.146756000000000000e+06,8.146757000000000000e+06,8.146758000000000000e+06,8.146759000000000000e+06,8.146760000000000000e+06,8.146761000000000000e+06,8.146762000000000000e+06,8.146763000000000000e+06,8.146764000000000000e+06,8.146765000000000000e+06,8.146766000000000000e+06,8.146767000000000000e+06,8.146768000000000000e+06,8.146769000000000000e+06,8.146769000000000000e+06,8.146770000000000000e+06,8.146771000000000000e+06,8.146772000000000000e+06,8.146773000000000000e+06,8.146774000000000000e+06,8.146775000000000000e+06,8.146776000000000000e+06,8.146777000000000000e+06,8.146778000000000000e+06,8.146779000000000000e+06,8.146780000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.153948000000000000e+06,8.153949000000000000e+06,-2.147483648000000000e+09,8.153951000000000000e+06,8.153952000000000000e+06,8.153953000000000000e+06,8.153954000000000000e+06,8.153955000000000000e+06,8.153956000000000000e+06,8.153957000000000000e+06,8.153958000000000000e+06,8.153959000000000000e+06,8.153960000000000000e+06,8.153961000000000000e+06,8.153962000000000000e+06,8.153963000000000000e+06,8.153964000000000000e+06,8.153965000000000000e+06,8.153966000000000000e+06,8.153967000000000000e+06,8.153968000000000000e+06,8.153969000000000000e+06,8.153969000000000000e+06,8.153970000000000000e+06,8.153971000000000000e+06,8.153972000000000000e+06,8.153973000000000000e+06,8.153974000000000000e+06,8.153975000000000000e+06,8.153976000000000000e+06,8.153977000000000000e+06,8.153978000000000000e+06,8.153979000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.161150000000000000e+06,8.161151000000000000e+06,8.161152000000000000e+06,8.161153000000000000e+06,8.161154000000000000e+06,8.161155000000000000e+06,8.161156000000000000e+06,8.161157000000000000e+06,8.161158000000000000e+06,8.161159000000000000e+06,8.161160000000000000e+06,8.161161000000000000e+06,8.161162000000000000e+06,8.161163000000000000e+06,8.161164000000000000e+06,8.161165000000000000e+06,8.161166000000000000e+06,8.161167000000000000e+06,8.161168000000000000e+06,8.161169000000000000e+06,8.161169000000000000e+06,8.161170000000000000e+06,8.161171000000000000e+06,8.161172000000000000e+06,8.161173000000000000e+06,8.161174000000000000e+06,8.161175000000000000e+06,8.161176000000000000e+06,8.161177000000000000e+06,8.161178000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.168347000000000000e+06,8.168348000000000000e+06,8.168349000000000000e+06,8.168350000000000000e+06,8.168351000000000000e+06,8.168352000000000000e+06,8.168353000000000000e+06,8.168354000000000000e+06,8.168355000000000000e+06,8.168356000000000000e+06,8.168357000000000000e+06,8.168358000000000000e+06,8.168359000000000000e+06,8.168360000000000000e+06,8.168361000000000000e+06,8.168362000000000000e+06,8.168363000000000000e+06,8.168364000000000000e+06,8.168365000000000000e+06,8.168366000000000000e+06,8.168367000000000000e+06,8.168368000000000000e+06,8.168369000000000000e+06,8.168369000000000000e+06,8.168370000000000000e+06,8.168371000000000000e+06,8.168372000000000000e+06,8.168373000000000000e+06,8.168374000000000000e+06,8.168375000000000000e+06,8.168376000000000000e+06,8.168377000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.175545000000000000e+06,8.175546000000000000e+06,8.175547000000000000e+06,8.175548000000000000e+06,8.175549000000000000e+06,8.175550000000000000e+06,8.175551000000000000e+06,8.175552000000000000e+06,8.175553000000000000e+06,8.175554000000000000e+06,8.175555000000000000e+06,8.175556000000000000e+06,8.175557000000000000e+06,8.175558000000000000e+06,8.175559000000000000e+06,8.175560000000000000e+06,8.175561000000000000e+06,8.175562000000000000e+06,8.175563000000000000e+06,8.175564000000000000e+06,8.175565000000000000e+06,8.175566000000000000e+06,8.175567000000000000e+06,8.175568000000000000e+06,8.175569000000000000e+06,8.175569000000000000e+06,8.175570000000000000e+06,8.175571000000000000e+06,8.175572000000000000e+06,8.175573000000000000e+06,8.175574000000000000e+06,8.175575000000000000e+06,8.175576000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.182745000000000000e+06,8.182746000000000000e+06,8.182747000000000000e+06,8.182748000000000000e+06,8.182749000000000000e+06,8.182750000000000000e+06,8.182751000000000000e+06,8.182752000000000000e+06,8.182753000000000000e+06,8.182754000000000000e+06,8.182755000000000000e+06,8.182756000000000000e+06,8.182757000000000000e+06,8.182758000000000000e+06,8.182759000000000000e+06,8.182760000000000000e+06,8.182761000000000000e+06,8.182762000000000000e+06,8.182763000000000000e+06,8.182764000000000000e+06,8.182765000000000000e+06,8.182766000000000000e+06,8.182767000000000000e+06,8.182768000000000000e+06,8.182769000000000000e+06,8.182769000000000000e+06,8.182770000000000000e+06,8.182771000000000000e+06,8.182772000000000000e+06,8.182773000000000000e+06,8.182774000000000000e+06,8.182775000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.189947000000000000e+06,8.189948000000000000e+06,8.189949000000000000e+06,8.189950000000000000e+06,8.189951000000000000e+06,8.189952000000000000e+06,8.189953000000000000e+06,8.189954000000000000e+06,8.189955000000000000e+06,8.189956000000000000e+06,8.189957000000000000e+06,8.189958000000000000e+06,8.189959000000000000e+06,8.189960000000000000e+06,8.189961000000000000e+06,8.189962000000000000e+06,8.189963000000000000e+06,8.189964000000000000e+06,8.189965000000000000e+06,8.189966000000000000e+06,8.189967000000000000e+06,8.189968000000000000e+06,8.189969000000000000e+06,8.189969000000000000e+06,8.189970000000000000e+06,8.189971000000000000e+06,8.189972000000000000e+06,8.189973000000000000e+06,8.189974000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
