-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.340612000000000000e+06,8.340613000000000000e+06,8.340614000000000000e+06,8.340615000000000000e+06,8.340616000000000000e+06,8.340617000000000000e+06,8.340618000000000000e+06,8.340619000000000000e+06,8.340620000000000000e+06,8.340621000000000000e+06,8.340622000000000000e+06,8.340623000000000000e+06,8.340624000000000000e+06,8.340625000000000000e+06,8.340626000000000000e+06,8.340627000000000000e+06,8.340628000000000000e+06,8.340629000000000000e+06,8.340630000000000000e+06,8.340631000000000000e+06,8.340632000000000000e+06,8.340633000000000000e+06,8.340634000000000000e+06,8.340635000000000000e+06,8.340636000000000000e+06,8.340637000000000000e+06,8.340638000000000000e+06,8.340639000000000000e+06,8.340640000000000000e+06,8.340641000000000000e+06,8.340642000000000000e+06,8.340643000000000000e+06,8.340644000000000000e+06,8.340645000000000000e+06,8.340646000000000000e+06,8.340647000000000000e+06,8.340648000000000000e+06,8.340649000000000000e+06,8.340650000000000000e+06,8.340651000000000000e+06,8.340652000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.347811000000000000e+06,8.347812000000000000e+06,8.347813000000000000e+06,8.347814000000000000e+06,8.347815000000000000e+06,8.347816000000000000e+06,8.347817000000000000e+06,8.347818000000000000e+06,8.347819000000000000e+06,8.347820000000000000e+06,8.347821000000000000e+06,8.347822000000000000e+06,8.347823000000000000e+06,8.347824000000000000e+06,8.347825000000000000e+06,8.347826000000000000e+06,8.347827000000000000e+06,8.347828000000000000e+06,8.347829000000000000e+06,8.347830000000000000e+06,8.347831000000000000e+06,8.347832000000000000e+06,8.347833000000000000e+06,8.347834000000000000e+06,8.347835000000000000e+06,8.347836000000000000e+06,8.347837000000000000e+06,8.347838000000000000e+06,8.347839000000000000e+06,8.347840000000000000e+06,8.347841000000000000e+06,8.347842000000000000e+06,8.347843000000000000e+06,8.347844000000000000e+06,8.347845000000000000e+06,8.347846000000000000e+06,8.347847000000000000e+06,8.347848000000000000e+06,8.347849000000000000e+06,8.347850000000000000e+06,8.347851000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.355010000000000000e+06,8.355011000000000000e+06,8.355012000000000000e+06,8.355013000000000000e+06,8.355014000000000000e+06,8.355015000000000000e+06,8.355016000000000000e+06,8.355017000000000000e+06,8.355018000000000000e+06,8.355019000000000000e+06,8.355020000000000000e+06,8.355021000000000000e+06,8.355022000000000000e+06,8.355023000000000000e+06,8.355024000000000000e+06,8.355025000000000000e+06,8.355026000000000000e+06,8.355027000000000000e+06,8.355028000000000000e+06,8.355029000000000000e+06,8.355030000000000000e+06,8.355031000000000000e+06,8.355032000000000000e+06,8.355033000000000000e+06,8.355034000000000000e+06,8.355035000000000000e+06,8.355036000000000000e+06,8.355037000000000000e+06,8.355038000000000000e+06,8.355039000000000000e+06,8.355040000000000000e+06,8.355041000000000000e+06,8.355042000000000000e+06,8.355043000000000000e+06,8.355044000000000000e+06,8.355045000000000000e+06,8.355046000000000000e+06,8.355047000000000000e+06,8.355048000000000000e+06,8.355049000000000000e+06,8.355050000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.362209000000000000e+06,8.362210000000000000e+06,8.362211000000000000e+06,8.362212000000000000e+06,8.362213000000000000e+06,8.362214000000000000e+06,8.362215000000000000e+06,8.362216000000000000e+06,8.362217000000000000e+06,8.362218000000000000e+06,8.362219000000000000e+06,8.362220000000000000e+06,8.362221000000000000e+06,8.362222000000000000e+06,8.362223000000000000e+06,8.362224000000000000e+06,8.362225000000000000e+06,8.362226000000000000e+06,8.362227000000000000e+06,8.362228000000000000e+06,8.362229000000000000e+06,8.362230000000000000e+06,8.362231000000000000e+06,8.362232000000000000e+06,8.362233000000000000e+06,8.362234000000000000e+06,8.362235000000000000e+06,8.362236000000000000e+06,8.362237000000000000e+06,8.362238000000000000e+06,8.362239000000000000e+06,8.362240000000000000e+06,8.362241000000000000e+06,8.362242000000000000e+06,8.362243000000000000e+06,8.362244000000000000e+06,8.362245000000000000e+06,8.362246000000000000e+06,8.362247000000000000e+06,8.362248000000000000e+06,8.362249000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.369407000000000000e+06,8.369408000000000000e+06,8.369409000000000000e+06,8.369410000000000000e+06,8.369411000000000000e+06,8.369412000000000000e+06,8.369413000000000000e+06,8.369414000000000000e+06,8.369415000000000000e+06,8.369416000000000000e+06,8.369417000000000000e+06,8.369418000000000000e+06,8.369419000000000000e+06,8.369420000000000000e+06,8.369421000000000000e+06,8.369422000000000000e+06,8.369423000000000000e+06,8.369424000000000000e+06,8.369425000000000000e+06,8.369426000000000000e+06,8.369427000000000000e+06,8.369428000000000000e+06,8.369429000000000000e+06,8.369430000000000000e+06,8.369431000000000000e+06,8.369432000000000000e+06,8.369433000000000000e+06,8.369434000000000000e+06,8.369435000000000000e+06,8.369436000000000000e+06,8.369437000000000000e+06,8.369438000000000000e+06,8.369439000000000000e+06,8.369440000000000000e+06,8.369441000000000000e+06,8.369442000000000000e+06,8.369443000000000000e+06,8.369444000000000000e+06,8.369445000000000000e+06,8.369446000000000000e+06,8.369447000000000000e+06,8.369448000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.376606000000000000e+06,8.376607000000000000e+06,8.376608000000000000e+06,8.376609000000000000e+06,8.376610000000000000e+06,8.376611000000000000e+06,8.376612000000000000e+06,8.376613000000000000e+06,8.376614000000000000e+06,8.376615000000000000e+06,8.376616000000000000e+06,8.376617000000000000e+06,8.376618000000000000e+06,8.376619000000000000e+06,8.376620000000000000e+06,8.376621000000000000e+06,8.376622000000000000e+06,8.376623000000000000e+06,8.376624000000000000e+06,8.376625000000000000e+06,8.376626000000000000e+06,8.376627000000000000e+06,8.376628000000000000e+06,8.376629000000000000e+06,8.376630000000000000e+06,8.376631000000000000e+06,8.376632000000000000e+06,8.376633000000000000e+06,8.376634000000000000e+06,8.376635000000000000e+06,8.376636000000000000e+06,8.376637000000000000e+06,8.376638000000000000e+06,8.376639000000000000e+06,8.376640000000000000e+06,8.376641000000000000e+06,8.376642000000000000e+06,8.376643000000000000e+06,8.376644000000000000e+06,8.376645000000000000e+06,8.376646000000000000e+06,8.376647000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.383805000000000000e+06,8.383806000000000000e+06,8.383807000000000000e+06,8.383808000000000000e+06,8.383809000000000000e+06,8.383810000000000000e+06,8.383811000000000000e+06,8.383812000000000000e+06,8.383813000000000000e+06,8.383814000000000000e+06,8.383815000000000000e+06,8.383816000000000000e+06,8.383817000000000000e+06,8.383818000000000000e+06,8.383819000000000000e+06,8.383820000000000000e+06,8.383821000000000000e+06,8.383822000000000000e+06,8.383823000000000000e+06,8.383824000000000000e+06,8.383825000000000000e+06,8.383826000000000000e+06,8.383827000000000000e+06,8.383828000000000000e+06,8.383829000000000000e+06,8.383830000000000000e+06,8.383831000000000000e+06,8.383832000000000000e+06,8.383833000000000000e+06,8.383834000000000000e+06,8.383835000000000000e+06,8.383836000000000000e+06,8.383837000000000000e+06,8.383838000000000000e+06,8.383839000000000000e+06,8.383840000000000000e+06,8.383841000000000000e+06,8.383842000000000000e+06,8.383843000000000000e+06,8.383844000000000000e+06,8.383845000000000000e+06,8.383846000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.391004000000000000e+06,8.391005000000000000e+06,8.391006000000000000e+06,8.391007000000000000e+06,8.391008000000000000e+06,8.391009000000000000e+06,8.391010000000000000e+06,8.391011000000000000e+06,8.391012000000000000e+06,8.391013000000000000e+06,8.391014000000000000e+06,8.391015000000000000e+06,8.391016000000000000e+06,8.391017000000000000e+06,8.391018000000000000e+06,8.391019000000000000e+06,8.391020000000000000e+06,8.391021000000000000e+06,8.391022000000000000e+06,8.391023000000000000e+06,8.391024000000000000e+06,8.391025000000000000e+06,8.391026000000000000e+06,8.391027000000000000e+06,8.391028000000000000e+06,8.391029000000000000e+06,8.391030000000000000e+06,8.391031000000000000e+06,8.391032000000000000e+06,8.391033000000000000e+06,8.391034000000000000e+06,8.391035000000000000e+06,8.391036000000000000e+06,8.391037000000000000e+06,8.391038000000000000e+06,8.391039000000000000e+06,8.391040000000000000e+06,8.391041000000000000e+06,8.391042000000000000e+06,8.391043000000000000e+06,8.391044000000000000e+06,8.391045000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.398203000000000000e+06,8.398204000000000000e+06,8.398205000000000000e+06,8.398206000000000000e+06,8.398207000000000000e+06,8.398208000000000000e+06,8.398209000000000000e+06,8.398210000000000000e+06,8.398211000000000000e+06,8.398212000000000000e+06,8.398213000000000000e+06,8.398214000000000000e+06,8.398215000000000000e+06,8.398216000000000000e+06,8.398217000000000000e+06,8.398218000000000000e+06,8.398219000000000000e+06,8.398220000000000000e+06,8.398221000000000000e+06,8.398222000000000000e+06,8.398223000000000000e+06,8.398224000000000000e+06,8.398225000000000000e+06,8.398226000000000000e+06,8.398227000000000000e+06,8.398228000000000000e+06,8.398229000000000000e+06,8.398230000000000000e+06,8.398231000000000000e+06,8.398232000000000000e+06,8.398233000000000000e+06,8.398234000000000000e+06,8.398235000000000000e+06,8.398236000000000000e+06,8.398237000000000000e+06,8.398238000000000000e+06,8.398239000000000000e+06,8.398240000000000000e+06,8.398241000000000000e+06,8.398242000000000000e+06,8.398243000000000000e+06,8.398244000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.405402000000000000e+06,8.405403000000000000e+06,8.405404000000000000e+06,8.405405000000000000e+06,8.405406000000000000e+06,8.405407000000000000e+06,8.405408000000000000e+06,8.405409000000000000e+06,8.405410000000000000e+06,8.405411000000000000e+06,8.405412000000000000e+06,8.405413000000000000e+06,8.405414000000000000e+06,8.405415000000000000e+06,8.405416000000000000e+06,8.405417000000000000e+06,8.405418000000000000e+06,8.405419000000000000e+06,8.405420000000000000e+06,8.405421000000000000e+06,8.405422000000000000e+06,8.405423000000000000e+06,8.405424000000000000e+06,8.405425000000000000e+06,8.405426000000000000e+06,8.405427000000000000e+06,8.405428000000000000e+06,8.405429000000000000e+06,8.405430000000000000e+06,8.405431000000000000e+06,8.405432000000000000e+06,8.405433000000000000e+06,8.405434000000000000e+06,8.405435000000000000e+06,8.405436000000000000e+06,8.405437000000000000e+06,8.405438000000000000e+06,8.405439000000000000e+06,8.405440000000000000e+06,8.405441000000000000e+06,8.405442000000000000e+06,8.405443000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
