-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,3.964122000000000000e+06,3.964123000000000000e+06,3.964124000000000000e+06,3.964125000000000000e+06,3.964126000000000000e+06,3.964127000000000000e+06,3.964128000000000000e+06,3.964129000000000000e+06,3.964130000000000000e+06,3.964131000000000000e+06,3.964132000000000000e+06,3.964133000000000000e+06,3.964134000000000000e+06,3.964135000000000000e+06,3.964136000000000000e+06,3.964137000000000000e+06,3.964138000000000000e+06,3.964139000000000000e+06,3.964140000000000000e+06,3.964141000000000000e+06,3.964142000000000000e+06,3.964143000000000000e+06,3.964144000000000000e+06,3.964145000000000000e+06,3.964146000000000000e+06,3.964147000000000000e+06,3.964148000000000000e+06,3.964149000000000000e+06,3.964150000000000000e+06,3.964151000000000000e+06,3.964152000000000000e+06,3.964153000000000000e+06,3.964154000000000000e+06,3.964155000000000000e+06,3.964156000000000000e+06,3.964157000000000000e+06,3.964158000000000000e+06,3.964159000000000000e+06,3.964160000000000000e+06,3.964161000000000000e+06,3.964162000000000000e+06,3.964163000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,3.971321000000000000e+06,3.971322000000000000e+06,3.971323000000000000e+06,3.971324000000000000e+06,3.971325000000000000e+06,3.971326000000000000e+06,3.971327000000000000e+06,3.971328000000000000e+06,3.971329000000000000e+06,3.971330000000000000e+06,3.971331000000000000e+06,3.971332000000000000e+06,3.971333000000000000e+06,3.971334000000000000e+06,3.971335000000000000e+06,3.971336000000000000e+06,3.971337000000000000e+06,3.971338000000000000e+06,3.971339000000000000e+06,3.971340000000000000e+06,3.971341000000000000e+06,3.971342000000000000e+06,3.971343000000000000e+06,3.971344000000000000e+06,3.971345000000000000e+06,3.971346000000000000e+06,3.971347000000000000e+06,3.971348000000000000e+06,3.971349000000000000e+06,3.971350000000000000e+06,3.971351000000000000e+06,3.971352000000000000e+06,3.971353000000000000e+06,3.971354000000000000e+06,3.971355000000000000e+06,3.971356000000000000e+06,3.971357000000000000e+06,3.971358000000000000e+06,3.971359000000000000e+06,3.971360000000000000e+06,3.971361000000000000e+06,3.971362000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,3.978520000000000000e+06,3.978521000000000000e+06,3.978522000000000000e+06,3.978523000000000000e+06,3.978524000000000000e+06,3.978525000000000000e+06,3.978526000000000000e+06,3.978527000000000000e+06,3.978528000000000000e+06,3.978529000000000000e+06,3.978530000000000000e+06,3.978531000000000000e+06,3.978532000000000000e+06,3.978533000000000000e+06,3.978534000000000000e+06,3.978535000000000000e+06,3.978536000000000000e+06,3.978537000000000000e+06,3.978538000000000000e+06,3.978539000000000000e+06,3.978540000000000000e+06,3.978541000000000000e+06,3.978542000000000000e+06,3.978543000000000000e+06,3.978544000000000000e+06,3.978545000000000000e+06,3.978546000000000000e+06,3.978547000000000000e+06,3.978548000000000000e+06,3.978549000000000000e+06,3.978550000000000000e+06,3.978551000000000000e+06,3.978552000000000000e+06,3.978553000000000000e+06,3.978554000000000000e+06,3.978555000000000000e+06,3.978556000000000000e+06,3.978557000000000000e+06,3.978558000000000000e+06,3.978559000000000000e+06,3.978560000000000000e+06,3.978561000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,3.985719000000000000e+06,3.985720000000000000e+06,3.985721000000000000e+06,3.985722000000000000e+06,3.985723000000000000e+06,3.985724000000000000e+06,3.985725000000000000e+06,3.985726000000000000e+06,3.985727000000000000e+06,3.985728000000000000e+06,3.985729000000000000e+06,3.985730000000000000e+06,3.985731000000000000e+06,3.985732000000000000e+06,3.985733000000000000e+06,3.985734000000000000e+06,3.985735000000000000e+06,3.985736000000000000e+06,3.985737000000000000e+06,3.985738000000000000e+06,3.985739000000000000e+06,3.985740000000000000e+06,3.985741000000000000e+06,3.985742000000000000e+06,3.985743000000000000e+06,3.985744000000000000e+06,3.985745000000000000e+06,3.985746000000000000e+06,3.985747000000000000e+06,3.985748000000000000e+06,3.985749000000000000e+06,3.985750000000000000e+06,3.985751000000000000e+06,3.985752000000000000e+06,3.985753000000000000e+06,3.985754000000000000e+06,3.985755000000000000e+06,3.985756000000000000e+06,3.985757000000000000e+06,3.985758000000000000e+06,3.985759000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,3.992918000000000000e+06,3.992919000000000000e+06,3.992920000000000000e+06,3.992921000000000000e+06,3.992922000000000000e+06,3.992923000000000000e+06,3.992924000000000000e+06,3.992925000000000000e+06,3.992926000000000000e+06,3.992927000000000000e+06,3.992928000000000000e+06,3.992929000000000000e+06,3.992930000000000000e+06,3.992931000000000000e+06,3.992932000000000000e+06,3.992933000000000000e+06,3.992934000000000000e+06,3.992935000000000000e+06,3.992936000000000000e+06,3.992937000000000000e+06,3.992938000000000000e+06,3.992939000000000000e+06,3.992940000000000000e+06,3.992941000000000000e+06,3.992942000000000000e+06,3.992943000000000000e+06,3.992944000000000000e+06,3.992945000000000000e+06,3.992946000000000000e+06,3.992947000000000000e+06,3.992948000000000000e+06,3.992949000000000000e+06,3.992950000000000000e+06,3.992951000000000000e+06,3.992952000000000000e+06,3.992953000000000000e+06,3.992954000000000000e+06,3.992955000000000000e+06,3.992956000000000000e+06,3.992957000000000000e+06,3.992958000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.000116000000000000e+06,4.000117000000000000e+06,4.000118000000000000e+06,4.000119000000000000e+06,4.000120000000000000e+06,4.000121000000000000e+06,4.000122000000000000e+06,4.000123000000000000e+06,4.000124000000000000e+06,4.000125000000000000e+06,4.000126000000000000e+06,4.000127000000000000e+06,4.000128000000000000e+06,4.000129000000000000e+06,4.000130000000000000e+06,4.000131000000000000e+06,4.000132000000000000e+06,4.000133000000000000e+06,4.000134000000000000e+06,4.000135000000000000e+06,4.000136000000000000e+06,4.000137000000000000e+06,4.000138000000000000e+06,4.000139000000000000e+06,4.000140000000000000e+06,4.000141000000000000e+06,4.000142000000000000e+06,4.000143000000000000e+06,4.000144000000000000e+06,4.000145000000000000e+06,4.000146000000000000e+06,4.000147000000000000e+06,4.000148000000000000e+06,4.000149000000000000e+06,4.000150000000000000e+06,4.000151000000000000e+06,4.000152000000000000e+06,4.000153000000000000e+06,4.000154000000000000e+06,4.000155000000000000e+06,4.000156000000000000e+06,4.000157000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.007315000000000000e+06,4.007316000000000000e+06,4.007317000000000000e+06,4.007318000000000000e+06,4.007319000000000000e+06,4.007320000000000000e+06,4.007321000000000000e+06,4.007322000000000000e+06,4.007323000000000000e+06,4.007324000000000000e+06,4.007325000000000000e+06,4.007326000000000000e+06,4.007327000000000000e+06,4.007328000000000000e+06,4.007329000000000000e+06,4.007330000000000000e+06,4.007331000000000000e+06,4.007332000000000000e+06,4.007333000000000000e+06,4.007334000000000000e+06,4.007335000000000000e+06,4.007336000000000000e+06,4.007337000000000000e+06,4.007338000000000000e+06,4.007339000000000000e+06,4.007340000000000000e+06,4.007341000000000000e+06,4.007342000000000000e+06,4.007343000000000000e+06,4.007344000000000000e+06,4.007345000000000000e+06,4.007346000000000000e+06,4.007347000000000000e+06,4.007348000000000000e+06,4.007349000000000000e+06,4.007350000000000000e+06,4.007351000000000000e+06,4.007352000000000000e+06,4.007353000000000000e+06,4.007354000000000000e+06,4.007355000000000000e+06,4.007356000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.014514000000000000e+06,4.014515000000000000e+06,4.014516000000000000e+06,4.014517000000000000e+06,4.014518000000000000e+06,4.014519000000000000e+06,4.014520000000000000e+06,4.014521000000000000e+06,4.014522000000000000e+06,4.014523000000000000e+06,4.014524000000000000e+06,4.014525000000000000e+06,4.014526000000000000e+06,4.014527000000000000e+06,4.014528000000000000e+06,4.014529000000000000e+06,4.014530000000000000e+06,4.014531000000000000e+06,4.014532000000000000e+06,4.014533000000000000e+06,4.014534000000000000e+06,4.014535000000000000e+06,4.014536000000000000e+06,4.014537000000000000e+06,4.014538000000000000e+06,4.014539000000000000e+06,4.014540000000000000e+06,4.014541000000000000e+06,4.014542000000000000e+06,4.014543000000000000e+06,4.014544000000000000e+06,4.014545000000000000e+06,4.014546000000000000e+06,4.014547000000000000e+06,4.014548000000000000e+06,4.014549000000000000e+06,4.014550000000000000e+06,4.014551000000000000e+06,4.014552000000000000e+06,4.014553000000000000e+06,4.014554000000000000e+06,4.014555000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.021713000000000000e+06,4.021714000000000000e+06,4.021715000000000000e+06,4.021716000000000000e+06,4.021717000000000000e+06,4.021718000000000000e+06,4.021719000000000000e+06,4.021720000000000000e+06,4.021721000000000000e+06,4.021722000000000000e+06,4.021723000000000000e+06,4.021724000000000000e+06,4.021725000000000000e+06,4.021726000000000000e+06,4.021727000000000000e+06,4.021728000000000000e+06,4.021729000000000000e+06,4.021730000000000000e+06,4.021731000000000000e+06,4.021732000000000000e+06,4.021733000000000000e+06,4.021734000000000000e+06,4.021735000000000000e+06,4.021736000000000000e+06,4.021737000000000000e+06,4.021738000000000000e+06,4.021739000000000000e+06,4.021740000000000000e+06,4.021741000000000000e+06,4.021742000000000000e+06,4.021743000000000000e+06,4.021744000000000000e+06,4.021745000000000000e+06,4.021746000000000000e+06,4.021747000000000000e+06,4.021748000000000000e+06,4.021749000000000000e+06,4.021750000000000000e+06,4.021751000000000000e+06,4.021752000000000000e+06,4.021753000000000000e+06,4.021754000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.028912000000000000e+06,4.028913000000000000e+06,4.028914000000000000e+06,4.028915000000000000e+06,4.028916000000000000e+06,4.028917000000000000e+06,4.028918000000000000e+06,4.028919000000000000e+06,4.028920000000000000e+06,4.028921000000000000e+06,4.028922000000000000e+06,4.028923000000000000e+06,4.028924000000000000e+06,4.028925000000000000e+06,4.028926000000000000e+06,4.028927000000000000e+06,4.028928000000000000e+06,4.028929000000000000e+06,4.028930000000000000e+06,4.028931000000000000e+06,4.028932000000000000e+06,4.028933000000000000e+06,4.028934000000000000e+06,4.028935000000000000e+06,4.028936000000000000e+06,4.028937000000000000e+06,4.028938000000000000e+06,4.028939000000000000e+06,4.028940000000000000e+06,4.028941000000000000e+06,4.028942000000000000e+06,4.028943000000000000e+06,4.028944000000000000e+06,4.028945000000000000e+06,4.028946000000000000e+06,4.028947000000000000e+06,4.028948000000000000e+06,4.028949000000000000e+06,4.028950000000000000e+06,4.028951000000000000e+06,4.028952000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
