-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.050954300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.050954800000000000e+07,-2.147483648000000000e+09,1.050955000000000000e+07,1.050955100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.051674100000000000e+07,1.051674200000000000e+07,1.051674300000000000e+07,1.051674400000000000e+07,1.051674500000000000e+07,1.051674600000000000e+07,1.051674700000000000e+07,1.051674800000000000e+07,1.051674900000000000e+07,1.051675000000000000e+07,1.051675100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.052394000000000000e+07,1.052394100000000000e+07,1.052394200000000000e+07,1.052394300000000000e+07,1.052394400000000000e+07,1.052394500000000000e+07,1.052394600000000000e+07,1.052394700000000000e+07,1.052394800000000000e+07,1.052394900000000000e+07,1.052395000000000000e+07,1.052395100000000000e+07,1.052395200000000000e+07,1.052395300000000000e+07,1.052395400000000000e+07,1.052395500000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.053113800000000000e+07,1.053113900000000000e+07,1.053114000000000000e+07,1.053114100000000000e+07,1.053114200000000000e+07,1.053114300000000000e+07,1.053114400000000000e+07,1.053114500000000000e+07,1.053114600000000000e+07,1.053114700000000000e+07,1.053114800000000000e+07,1.053114900000000000e+07,1.053115000000000000e+07,1.053115100000000000e+07,1.053115200000000000e+07,1.053115300000000000e+07,1.053115400000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.053833400000000000e+07,1.053833500000000000e+07,1.053833600000000000e+07,1.053833700000000000e+07,1.053833800000000000e+07,1.053833900000000000e+07,1.053834000000000000e+07,1.053834100000000000e+07,1.053834200000000000e+07,1.053834300000000000e+07,1.053834400000000000e+07,1.053834500000000000e+07,1.053834600000000000e+07,1.053834700000000000e+07,1.053834800000000000e+07,1.053834900000000000e+07,1.053835000000000000e+07,1.053835100000000000e+07,1.053835200000000000e+07,1.053835300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.054553400000000000e+07,1.054553500000000000e+07,1.054553600000000000e+07,1.054553700000000000e+07,1.054553800000000000e+07,1.054553900000000000e+07,1.054554000000000000e+07,1.054554100000000000e+07,1.054554200000000000e+07,1.054554300000000000e+07,1.054554400000000000e+07,1.054554500000000000e+07,1.054554600000000000e+07,1.054554700000000000e+07,1.054554800000000000e+07,1.054554900000000000e+07,1.054555000000000000e+07,1.054555100000000000e+07,1.054555200000000000e+07,1.054555300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.055273200000000000e+07,1.055273300000000000e+07,1.055273400000000000e+07,1.055273500000000000e+07,1.055273600000000000e+07,1.055273700000000000e+07,1.055273800000000000e+07,1.055273900000000000e+07,1.055274000000000000e+07,1.055274100000000000e+07,1.055274200000000000e+07,1.055274300000000000e+07,1.055274400000000000e+07,1.055274500000000000e+07,1.055274600000000000e+07,1.055274700000000000e+07,1.055274800000000000e+07,1.055274900000000000e+07,1.055275000000000000e+07,1.055275100000000000e+07,1.055275200000000000e+07,1.055275300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.055993300000000000e+07,1.055993400000000000e+07,1.055993500000000000e+07,1.055993600000000000e+07,1.055993700000000000e+07,1.055993800000000000e+07,1.055993900000000000e+07,1.055994000000000000e+07,1.055994100000000000e+07,1.055994200000000000e+07,1.055994300000000000e+07,1.055994400000000000e+07,1.055994500000000000e+07,1.055994600000000000e+07,1.055994700000000000e+07,1.055994800000000000e+07,1.055994900000000000e+07,1.055995000000000000e+07,1.055995100000000000e+07,1.055995200000000000e+07,1.055995300000000000e+07,-2.147483648000000000e+09,1.055995500000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.056713500000000000e+07,1.056713600000000000e+07,1.056713700000000000e+07,1.056713800000000000e+07,1.056713900000000000e+07,1.056714000000000000e+07,1.056714100000000000e+07,1.056714200000000000e+07,1.056714300000000000e+07,1.056714400000000000e+07,1.056714500000000000e+07,1.056714600000000000e+07,1.056714700000000000e+07,1.056714800000000000e+07,1.056714900000000000e+07,1.056715000000000000e+07,1.056715100000000000e+07,1.056715200000000000e+07,1.056715300000000000e+07,1.056715400000000000e+07,1.056715500000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.057433500000000000e+07,1.057433600000000000e+07,1.057433700000000000e+07,1.057433800000000000e+07,1.057433900000000000e+07,1.057434000000000000e+07,1.057434100000000000e+07,1.057434200000000000e+07,1.057434300000000000e+07,1.057434400000000000e+07,1.057434500000000000e+07,1.057434600000000000e+07,1.057434700000000000e+07,1.057434800000000000e+07,1.057434900000000000e+07,1.057435000000000000e+07,1.057435100000000000e+07,1.057435200000000000e+07,1.057435300000000000e+07,1.057435400000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.058153400000000000e+07,1.058153500000000000e+07,1.058153600000000000e+07,1.058153700000000000e+07,1.058153800000000000e+07,1.058153900000000000e+07,1.058154000000000000e+07,1.058154100000000000e+07,1.058154200000000000e+07,1.058154300000000000e+07,1.058154400000000000e+07,1.058154500000000000e+07,1.058154600000000000e+07,1.058154700000000000e+07,1.058154800000000000e+07,1.058154900000000000e+07,1.058155000000000000e+07,1.058155100000000000e+07,1.058155200000000000e+07,1.058155300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.058873400000000000e+07,1.058873500000000000e+07,1.058873600000000000e+07,1.058873700000000000e+07,1.058873800000000000e+07,1.058873900000000000e+07,1.058874000000000000e+07,1.058874100000000000e+07,1.058874200000000000e+07,1.058874300000000000e+07,1.058874400000000000e+07,1.058874500000000000e+07,1.058874600000000000e+07,1.058874700000000000e+07,1.058874800000000000e+07,1.058874900000000000e+07,1.058875000000000000e+07,1.058875100000000000e+07,1.058875200000000000e+07,1.058875300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.059593300000000000e+07,1.059593400000000000e+07,1.059593500000000000e+07,1.059593600000000000e+07,1.059593700000000000e+07,1.059593800000000000e+07,1.059593900000000000e+07,1.059594000000000000e+07,1.059594100000000000e+07,1.059594200000000000e+07,1.059594300000000000e+07,1.059594400000000000e+07,1.059594500000000000e+07,1.059594600000000000e+07,1.059594700000000000e+07,1.059594800000000000e+07,1.059594900000000000e+07,1.059595000000000000e+07,1.059595100000000000e+07,1.059595200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.060313300000000000e+07,1.060313400000000000e+07,1.060313500000000000e+07,1.060313600000000000e+07,1.060313700000000000e+07,1.060313800000000000e+07,1.060313900000000000e+07,1.060314000000000000e+07,1.060314100000000000e+07,1.060314200000000000e+07,1.060314300000000000e+07,1.060314400000000000e+07,1.060314500000000000e+07,1.060314600000000000e+07,1.060314700000000000e+07,1.060314800000000000e+07,1.060314900000000000e+07,1.060315000000000000e+07,1.060315100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.061033300000000000e+07,1.061033400000000000e+07,1.061033500000000000e+07,1.061033600000000000e+07,1.061033700000000000e+07,1.061033800000000000e+07,1.061033900000000000e+07,1.061034000000000000e+07,1.061034100000000000e+07,1.061034200000000000e+07,1.061034300000000000e+07,1.061034400000000000e+07,1.061034500000000000e+07,1.061034600000000000e+07,1.061034700000000000e+07,1.061034800000000000e+07,1.061034900000000000e+07,1.061035000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.061753300000000000e+07,1.061753400000000000e+07,1.061753500000000000e+07,1.061753600000000000e+07,1.061753700000000000e+07,1.061753800000000000e+07,1.061753900000000000e+07,1.061754000000000000e+07,1.061754100000000000e+07,1.061754200000000000e+07,1.061754300000000000e+07,1.061754400000000000e+07,1.061754500000000000e+07,1.061754600000000000e+07,1.061754700000000000e+07,1.061754800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.062473300000000000e+07,1.062473400000000000e+07,1.062473500000000000e+07,1.062473600000000000e+07,1.062473700000000000e+07,1.062473800000000000e+07,1.062473900000000000e+07,1.062474000000000000e+07,1.062474100000000000e+07,1.062474200000000000e+07,1.062474300000000000e+07,1.062474400000000000e+07,1.062474500000000000e+07,1.062474600000000000e+07,1.062474700000000000e+07,1.062474800000000000e+07,1.062474900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.063193200000000000e+07,1.063193300000000000e+07,1.063193400000000000e+07,1.063193500000000000e+07,1.063193600000000000e+07,1.063193700000000000e+07,1.063193800000000000e+07,1.063193900000000000e+07,1.063194000000000000e+07,1.063194100000000000e+07,1.063194200000000000e+07,1.063194300000000000e+07,1.063194400000000000e+07,1.063194500000000000e+07,1.063194600000000000e+07,1.063194700000000000e+07,1.063194800000000000e+07,1.063194900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.063913200000000000e+07,1.063913300000000000e+07,1.063913400000000000e+07,1.063913500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.063913900000000000e+07,1.063914000000000000e+07,1.063914100000000000e+07,1.063914200000000000e+07,1.063914300000000000e+07,1.063914400000000000e+07,1.063914500000000000e+07,1.063914600000000000e+07,1.063914700000000000e+07,1.063914800000000000e+07,1.063914900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,1.064633100000000000e+07,1.064633200000000000e+07,1.064633300000000000e+07,1.064633400000000000e+07,1.064633500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.064633800000000000e+07,1.064633900000000000e+07,1.064634000000000000e+07,1.064634100000000000e+07,1.064634200000000000e+07,1.064634300000000000e+07,1.064634400000000000e+07,1.064634500000000000e+07,1.064634600000000000e+07,1.064634700000000000e+07,1.064634800000000000e+07,1.064634900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.065353000000000000e+07,1.065353100000000000e+07,1.065353200000000000e+07,1.065353300000000000e+07,1.065353400000000000e+07,-2.147483648000000000e+09,1.065353600000000000e+07,1.065353700000000000e+07,1.065353800000000000e+07,1.065353900000000000e+07,1.065354000000000000e+07,1.065354100000000000e+07,1.065354200000000000e+07,1.065354300000000000e+07,1.065354400000000000e+07,1.065354500000000000e+07,1.065354600000000000e+07,1.065354700000000000e+07,1.065354800000000000e+07,-2.147483648000000000e+09,1.065355000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
1.066072900000000000e+07,1.066073000000000000e+07,1.066073100000000000e+07,1.066073200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.066073600000000000e+07,1.066073700000000000e+07,1.066073800000000000e+07,1.066073900000000000e+07,1.066074000000000000e+07,1.066074100000000000e+07,1.066074200000000000e+07,1.066074300000000000e+07,1.066074400000000000e+07,1.066074500000000000e+07,1.066074600000000000e+07,1.066074700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
1.066792900000000000e+07,1.066793000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.066793600000000000e+07,1.066793700000000000e+07,1.066793800000000000e+07,1.066793900000000000e+07,1.066794000000000000e+07,1.066794100000000000e+07,1.066794200000000000e+07,1.066794300000000000e+07,1.066794400000000000e+07,1.066794500000000000e+07,1.066794600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
1.067512900000000000e+07,1.067513000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.067513700000000000e+07,1.067513800000000000e+07,1.067513900000000000e+07,1.067514000000000000e+07,1.067514100000000000e+07,1.067514200000000000e+07,1.067514300000000000e+07,1.067514400000000000e+07,1.067514500000000000e+07,1.067514600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.068233800000000000e+07,1.068233900000000000e+07,1.068234000000000000e+07,1.068234100000000000e+07,1.068234200000000000e+07,1.068234300000000000e+07,1.068234400000000000e+07,1.068234500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.068234800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.068953800000000000e+07,-2.147483648000000000e+09,1.068954000000000000e+07,1.068954100000000000e+07,1.068954200000000000e+07,1.068954300000000000e+07,1.068954400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.068954700000000000e+07,1.068954800000000000e+07,1.068954900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.069674000000000000e+07,1.069674100000000000e+07,1.069674200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.069674500000000000e+07,-2.147483648000000000e+09,1.069674700000000000e+07,1.069674800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.070394000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
