-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.331635000000000000e+07,1.331635100000000000e+07,1.331635200000000000e+07,1.331635300000000000e+07,1.331635400000000000e+07,1.331635500000000000e+07,1.331635600000000000e+07,1.331635700000000000e+07,1.331635800000000000e+07,1.331635900000000000e+07,1.331636000000000000e+07,1.331636100000000000e+07,1.331636200000000000e+07,1.331636300000000000e+07,1.331636400000000000e+07,1.331636500000000000e+07,-2.147483648000000000e+09,1.331636700000000000e+07,1.331636800000000000e+07,1.331636900000000000e+07,1.331637000000000000e+07,1.331637100000000000e+07,1.331637200000000000e+07,1.331637300000000000e+07,1.331637400000000000e+07,1.331637500000000000e+07,1.331637600000000000e+07,1.331637700000000000e+07,1.331637800000000000e+07,1.331637900000000000e+07,1.331638000000000000e+07,1.331638100000000000e+07,1.331638200000000000e+07,1.331638300000000000e+07,1.331638400000000000e+07,1.331638500000000000e+07,1.331638600000000000e+07,1.331638700000000000e+07,1.331638800000000000e+07,1.331638900000000000e+07,1.331639000000000000e+07,1.331639100000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.332354900000000000e+07,1.332355000000000000e+07,1.332355100000000000e+07,1.332355200000000000e+07,1.332355300000000000e+07,1.332355400000000000e+07,1.332355500000000000e+07,1.332355600000000000e+07,1.332355700000000000e+07,1.332355800000000000e+07,1.332355900000000000e+07,1.332356000000000000e+07,1.332356100000000000e+07,1.332356200000000000e+07,1.332356300000000000e+07,1.332356400000000000e+07,1.332356500000000000e+07,1.332356600000000000e+07,1.332356700000000000e+07,1.332356800000000000e+07,1.332356900000000000e+07,1.332357000000000000e+07,1.332357100000000000e+07,1.332357200000000000e+07,1.332357300000000000e+07,1.332357400000000000e+07,1.332357500000000000e+07,1.332357600000000000e+07,1.332357700000000000e+07,1.332357800000000000e+07,1.332357900000000000e+07,1.332358000000000000e+07,1.332358100000000000e+07,1.332358200000000000e+07,1.332358300000000000e+07,1.332358400000000000e+07,1.332358500000000000e+07,1.332358600000000000e+07,1.332358700000000000e+07,1.332358800000000000e+07,1.332358900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.333074900000000000e+07,1.333075000000000000e+07,1.333075100000000000e+07,1.333075200000000000e+07,1.333075300000000000e+07,1.333075400000000000e+07,1.333075500000000000e+07,1.333075600000000000e+07,1.333075700000000000e+07,1.333075800000000000e+07,1.333075900000000000e+07,1.333076000000000000e+07,1.333076100000000000e+07,1.333076200000000000e+07,1.333076300000000000e+07,1.333076400000000000e+07,1.333076500000000000e+07,1.333076600000000000e+07,1.333076700000000000e+07,1.333076800000000000e+07,1.333076900000000000e+07,1.333077000000000000e+07,1.333077100000000000e+07,1.333077200000000000e+07,1.333077300000000000e+07,1.333077400000000000e+07,1.333077500000000000e+07,1.333077600000000000e+07,1.333077700000000000e+07,1.333077800000000000e+07,1.333077900000000000e+07,1.333078000000000000e+07,1.333078100000000000e+07,1.333078200000000000e+07,1.333078300000000000e+07,1.333078400000000000e+07,1.333078500000000000e+07,1.333078600000000000e+07,1.333078700000000000e+07,1.333078800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.333794800000000000e+07,1.333794900000000000e+07,1.333795000000000000e+07,1.333795100000000000e+07,1.333795200000000000e+07,1.333795300000000000e+07,1.333795400000000000e+07,1.333795500000000000e+07,1.333795600000000000e+07,1.333795700000000000e+07,1.333795800000000000e+07,1.333795900000000000e+07,1.333796000000000000e+07,1.333796100000000000e+07,1.333796200000000000e+07,1.333796300000000000e+07,1.333796400000000000e+07,1.333796500000000000e+07,1.333796600000000000e+07,1.333796700000000000e+07,1.333796800000000000e+07,1.333796900000000000e+07,1.333797000000000000e+07,1.333797100000000000e+07,1.333797200000000000e+07,1.333797300000000000e+07,1.333797400000000000e+07,1.333797500000000000e+07,1.333797600000000000e+07,1.333797700000000000e+07,1.333797800000000000e+07,1.333797900000000000e+07,1.333798000000000000e+07,1.333798100000000000e+07,1.333798200000000000e+07,1.333798300000000000e+07,1.333798400000000000e+07,1.333798500000000000e+07,1.333798600000000000e+07,1.333798700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.334514700000000000e+07,1.334514800000000000e+07,1.334514900000000000e+07,1.334515000000000000e+07,1.334515100000000000e+07,1.334515200000000000e+07,1.334515300000000000e+07,1.334515400000000000e+07,1.334515500000000000e+07,1.334515600000000000e+07,1.334515700000000000e+07,1.334515800000000000e+07,1.334515900000000000e+07,1.334516000000000000e+07,1.334516100000000000e+07,1.334516200000000000e+07,1.334516300000000000e+07,1.334516400000000000e+07,1.334516500000000000e+07,1.334516600000000000e+07,1.334516700000000000e+07,1.334516800000000000e+07,1.334516900000000000e+07,1.334517000000000000e+07,1.334517100000000000e+07,1.334517200000000000e+07,1.334517300000000000e+07,1.334517400000000000e+07,1.334517500000000000e+07,1.334517600000000000e+07,1.334517700000000000e+07,1.334517800000000000e+07,1.334517900000000000e+07,1.334518000000000000e+07,1.334518100000000000e+07,1.334518200000000000e+07,1.334518300000000000e+07,1.334518400000000000e+07,1.334518500000000000e+07,1.334518600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.335234700000000000e+07,1.335234800000000000e+07,1.335234900000000000e+07,1.335235000000000000e+07,1.335235100000000000e+07,1.335235200000000000e+07,1.335235300000000000e+07,1.335235400000000000e+07,1.335235500000000000e+07,1.335235600000000000e+07,1.335235700000000000e+07,1.335235800000000000e+07,1.335235900000000000e+07,1.335236000000000000e+07,1.335236100000000000e+07,1.335236200000000000e+07,1.335236300000000000e+07,1.335236400000000000e+07,1.335236500000000000e+07,1.335236600000000000e+07,1.335236700000000000e+07,1.335236800000000000e+07,1.335236900000000000e+07,1.335237000000000000e+07,1.335237100000000000e+07,1.335237200000000000e+07,1.335237300000000000e+07,1.335237400000000000e+07,1.335237500000000000e+07,1.335237600000000000e+07,1.335237700000000000e+07,1.335237800000000000e+07,1.335237900000000000e+07,1.335238000000000000e+07,1.335238100000000000e+07,1.335238200000000000e+07,1.335238300000000000e+07,1.335238400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.335954600000000000e+07,1.335954700000000000e+07,1.335954800000000000e+07,1.335954900000000000e+07,1.335955000000000000e+07,1.335955100000000000e+07,1.335955200000000000e+07,1.335955300000000000e+07,1.335955400000000000e+07,1.335955500000000000e+07,1.335955600000000000e+07,1.335955700000000000e+07,1.335955800000000000e+07,1.335955900000000000e+07,1.335956000000000000e+07,1.335956100000000000e+07,1.335956200000000000e+07,1.335956300000000000e+07,1.335956400000000000e+07,1.335956500000000000e+07,1.335956600000000000e+07,1.335956700000000000e+07,1.335956800000000000e+07,1.335956900000000000e+07,1.335957000000000000e+07,1.335957100000000000e+07,1.335957200000000000e+07,1.335957300000000000e+07,1.335957400000000000e+07,1.335957500000000000e+07,1.335957600000000000e+07,1.335957700000000000e+07,1.335957800000000000e+07,1.335957900000000000e+07,1.335958000000000000e+07,1.335958100000000000e+07,1.335958200000000000e+07,1.335958300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.336674500000000000e+07,1.336674600000000000e+07,1.336674700000000000e+07,1.336674800000000000e+07,1.336674900000000000e+07,1.336675000000000000e+07,1.336675100000000000e+07,1.336675200000000000e+07,1.336675300000000000e+07,1.336675400000000000e+07,1.336675500000000000e+07,1.336675600000000000e+07,1.336675700000000000e+07,1.336675800000000000e+07,1.336675900000000000e+07,1.336676000000000000e+07,1.336676100000000000e+07,1.336676200000000000e+07,1.336676300000000000e+07,1.336676400000000000e+07,1.336676500000000000e+07,1.336676600000000000e+07,1.336676700000000000e+07,1.336676800000000000e+07,1.336676900000000000e+07,1.336677000000000000e+07,1.336677100000000000e+07,1.336677200000000000e+07,1.336677300000000000e+07,1.336677400000000000e+07,1.336677500000000000e+07,1.336677600000000000e+07,1.336677700000000000e+07,1.336677800000000000e+07,1.336677900000000000e+07,1.336678000000000000e+07,1.336678100000000000e+07,1.336678200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.337394500000000000e+07,1.337394600000000000e+07,1.337394700000000000e+07,1.337394800000000000e+07,1.337394900000000000e+07,1.337395000000000000e+07,1.337395100000000000e+07,1.337395200000000000e+07,1.337395300000000000e+07,1.337395400000000000e+07,1.337395500000000000e+07,1.337395600000000000e+07,1.337395700000000000e+07,1.337395800000000000e+07,1.337395900000000000e+07,1.337396000000000000e+07,1.337396100000000000e+07,1.337396200000000000e+07,1.337396300000000000e+07,1.337396400000000000e+07,1.337396500000000000e+07,1.337396600000000000e+07,1.337396700000000000e+07,1.337396800000000000e+07,1.337396900000000000e+07,1.337397000000000000e+07,1.337397100000000000e+07,1.337397200000000000e+07,1.337397300000000000e+07,1.337397400000000000e+07,1.337397500000000000e+07,1.337397600000000000e+07,1.337397700000000000e+07,1.337397800000000000e+07,1.337397900000000000e+07,1.337398000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.338114400000000000e+07,1.338114500000000000e+07,1.338114600000000000e+07,1.338114700000000000e+07,1.338114800000000000e+07,1.338114900000000000e+07,1.338115000000000000e+07,1.338115100000000000e+07,1.338115200000000000e+07,1.338115300000000000e+07,1.338115400000000000e+07,1.338115500000000000e+07,1.338115600000000000e+07,1.338115700000000000e+07,1.338115800000000000e+07,1.338115900000000000e+07,1.338116000000000000e+07,1.338116100000000000e+07,1.338116200000000000e+07,1.338116300000000000e+07,1.338116400000000000e+07,1.338116500000000000e+07,1.338116600000000000e+07,1.338116700000000000e+07,1.338116800000000000e+07,1.338116900000000000e+07,1.338117000000000000e+07,1.338117100000000000e+07,1.338117200000000000e+07,1.338117300000000000e+07,1.338117400000000000e+07,1.338117500000000000e+07,1.338117600000000000e+07,1.338117700000000000e+07,1.338117800000000000e+07,1.338117900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
