-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.037365000000000000e+06,5.037366000000000000e+06,5.037367000000000000e+06,5.037368000000000000e+06,5.037369000000000000e+06,5.037370000000000000e+06,5.037371000000000000e+06,5.037372000000000000e+06,5.037373000000000000e+06,5.037374000000000000e+06,5.037375000000000000e+06,5.037376000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.044563000000000000e+06,5.044564000000000000e+06,5.044565000000000000e+06,5.044566000000000000e+06,5.044567000000000000e+06,5.044568000000000000e+06,5.044569000000000000e+06,5.044570000000000000e+06,5.044571000000000000e+06,5.044572000000000000e+06,5.044573000000000000e+06,5.044574000000000000e+06,5.044575000000000000e+06,5.044576000000000000e+06,5.044577000000000000e+06,5.044578000000000000e+06,5.044579000000000000e+06,5.044580000000000000e+06,5.044581000000000000e+06,5.044582000000000000e+06,5.044583000000000000e+06,5.044584000000000000e+06,5.044585000000000000e+06,5.044586000000000000e+06,5.044587000000000000e+06,5.044588000000000000e+06,5.044589000000000000e+06,5.044590000000000000e+06,5.044591000000000000e+06,5.044592000000000000e+06,5.044593000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.051762000000000000e+06,5.051763000000000000e+06,5.051764000000000000e+06,5.051765000000000000e+06,5.051766000000000000e+06,5.051767000000000000e+06,5.051768000000000000e+06,5.051769000000000000e+06,5.051770000000000000e+06,5.051771000000000000e+06,5.051772000000000000e+06,5.051773000000000000e+06,5.051774000000000000e+06,5.051775000000000000e+06,5.051776000000000000e+06,5.051777000000000000e+06,5.051778000000000000e+06,5.051779000000000000e+06,5.051780000000000000e+06,5.051781000000000000e+06,5.051782000000000000e+06,5.051783000000000000e+06,5.051784000000000000e+06,5.051785000000000000e+06,5.051786000000000000e+06,5.051787000000000000e+06,5.051788000000000000e+06,5.051789000000000000e+06,5.051790000000000000e+06,5.051791000000000000e+06,5.051792000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.058960000000000000e+06,5.058961000000000000e+06,5.058962000000000000e+06,5.058963000000000000e+06,5.058964000000000000e+06,5.058965000000000000e+06,5.058966000000000000e+06,5.058967000000000000e+06,5.058968000000000000e+06,5.058969000000000000e+06,5.058970000000000000e+06,5.058971000000000000e+06,5.058972000000000000e+06,5.058973000000000000e+06,5.058974000000000000e+06,5.058975000000000000e+06,5.058976000000000000e+06,5.058977000000000000e+06,5.058978000000000000e+06,5.058979000000000000e+06,5.058980000000000000e+06,5.058981000000000000e+06,5.058982000000000000e+06,5.058983000000000000e+06,5.058984000000000000e+06,5.058985000000000000e+06,5.058986000000000000e+06,5.058987000000000000e+06,5.058988000000000000e+06,5.058989000000000000e+06,5.058990000000000000e+06,5.058991000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.066159000000000000e+06,5.066160000000000000e+06,5.066161000000000000e+06,5.066162000000000000e+06,5.066163000000000000e+06,5.066164000000000000e+06,5.066165000000000000e+06,5.066166000000000000e+06,5.066167000000000000e+06,5.066168000000000000e+06,5.066169000000000000e+06,5.066170000000000000e+06,5.066171000000000000e+06,5.066172000000000000e+06,5.066173000000000000e+06,5.066174000000000000e+06,5.066175000000000000e+06,5.066176000000000000e+06,5.066177000000000000e+06,5.066178000000000000e+06,5.066179000000000000e+06,5.066180000000000000e+06,5.066181000000000000e+06,5.066182000000000000e+06,5.066183000000000000e+06,5.066184000000000000e+06,5.066185000000000000e+06,5.066186000000000000e+06,5.066187000000000000e+06,5.066188000000000000e+06,5.066189000000000000e+06,5.066190000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.073357000000000000e+06,5.073358000000000000e+06,5.073359000000000000e+06,5.073360000000000000e+06,5.073361000000000000e+06,5.073362000000000000e+06,5.073363000000000000e+06,5.073364000000000000e+06,5.073365000000000000e+06,5.073366000000000000e+06,5.073367000000000000e+06,5.073368000000000000e+06,5.073369000000000000e+06,5.073370000000000000e+06,5.073371000000000000e+06,5.073372000000000000e+06,5.073373000000000000e+06,5.073374000000000000e+06,5.073375000000000000e+06,5.073376000000000000e+06,5.073377000000000000e+06,5.073378000000000000e+06,5.073379000000000000e+06,5.073380000000000000e+06,5.073381000000000000e+06,5.073382000000000000e+06,5.073383000000000000e+06,5.073384000000000000e+06,5.073385000000000000e+06,5.073386000000000000e+06,5.073387000000000000e+06,5.073388000000000000e+06,5.073389000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.073355000000000000e+06,5.073356000000000000e+06,5.073357000000000000e+06,5.073358000000000000e+06,5.073359000000000000e+06,5.073360000000000000e+06,5.073361000000000000e+06,5.073362000000000000e+06,5.073363000000000000e+06,5.073364000000000000e+06,5.073365000000000000e+06,5.073366000000000000e+06,5.073367000000000000e+06,5.073368000000000000e+06,5.073369000000000000e+06,5.073370000000000000e+06,5.073371000000000000e+06,5.073372000000000000e+06,5.073373000000000000e+06,5.073374000000000000e+06,5.073375000000000000e+06,5.073376000000000000e+06,5.073377000000000000e+06,5.073378000000000000e+06,5.073379000000000000e+06,5.073380000000000000e+06,5.073381000000000000e+06,5.073382000000000000e+06,5.073383000000000000e+06,5.073384000000000000e+06,5.073385000000000000e+06,5.073386000000000000e+06,5.073387000000000000e+06,5.073388000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.080554000000000000e+06,5.080555000000000000e+06,5.080556000000000000e+06,5.080557000000000000e+06,5.080558000000000000e+06,5.080559000000000000e+06,5.080560000000000000e+06,5.080561000000000000e+06,5.080562000000000000e+06,5.080563000000000000e+06,5.080564000000000000e+06,5.080565000000000000e+06,5.080566000000000000e+06,5.080567000000000000e+06,5.080568000000000000e+06,5.080569000000000000e+06,5.080570000000000000e+06,5.080571000000000000e+06,5.080572000000000000e+06,5.080573000000000000e+06,5.080574000000000000e+06,5.080575000000000000e+06,5.080576000000000000e+06,5.080577000000000000e+06,5.080578000000000000e+06,5.080579000000000000e+06,5.080580000000000000e+06,5.080581000000000000e+06,5.080582000000000000e+06,5.080583000000000000e+06,5.080584000000000000e+06,5.080585000000000000e+06,5.080586000000000000e+06,5.080587000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.087752000000000000e+06,5.087753000000000000e+06,5.087754000000000000e+06,5.087755000000000000e+06,5.087756000000000000e+06,5.087757000000000000e+06,5.087758000000000000e+06,5.087759000000000000e+06,5.087760000000000000e+06,5.087761000000000000e+06,5.087762000000000000e+06,5.087763000000000000e+06,5.087764000000000000e+06,5.087765000000000000e+06,5.087766000000000000e+06,5.087767000000000000e+06,5.087768000000000000e+06,5.087769000000000000e+06,5.087770000000000000e+06,5.087771000000000000e+06,5.087772000000000000e+06,5.087773000000000000e+06,5.087774000000000000e+06,5.087775000000000000e+06,5.087776000000000000e+06,5.087777000000000000e+06,5.087778000000000000e+06,5.087779000000000000e+06,5.087780000000000000e+06,5.087781000000000000e+06,5.087782000000000000e+06,5.087783000000000000e+06,5.087784000000000000e+06,5.087785000000000000e+06,5.087786000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,5.094949000000000000e+06,5.094950000000000000e+06,5.094951000000000000e+06,5.094952000000000000e+06,5.094953000000000000e+06,5.094954000000000000e+06,5.094955000000000000e+06,5.094956000000000000e+06,5.094957000000000000e+06,5.094958000000000000e+06,5.094959000000000000e+06,5.094960000000000000e+06,5.094961000000000000e+06,5.094962000000000000e+06,5.094963000000000000e+06,5.094964000000000000e+06,5.094965000000000000e+06,5.094966000000000000e+06,5.094967000000000000e+06,5.094968000000000000e+06,5.094969000000000000e+06,5.094970000000000000e+06,5.094971000000000000e+06,5.094972000000000000e+06,5.094973000000000000e+06,5.094974000000000000e+06,5.094975000000000000e+06,5.094976000000000000e+06,5.094977000000000000e+06,5.094978000000000000e+06,5.094979000000000000e+06,5.094980000000000000e+06,5.094981000000000000e+06,5.094982000000000000e+06,5.094983000000000000e+06,5.094984000000000000e+06,5.094985000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
