-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.882129000000000000e+06,9.882130000000000000e+06,9.882131000000000000e+06,9.882132000000000000e+06,9.882133000000000000e+06,9.882134000000000000e+06,9.882135000000000000e+06,9.882136000000000000e+06,9.882137000000000000e+06,9.882138000000000000e+06,9.882139000000000000e+06,9.882140000000000000e+06,9.882141000000000000e+06,9.882142000000000000e+06,9.882143000000000000e+06,9.882144000000000000e+06,9.882145000000000000e+06,9.882146000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.889328000000000000e+06,9.889329000000000000e+06,9.889330000000000000e+06,9.889331000000000000e+06,9.889332000000000000e+06,9.889333000000000000e+06,9.889334000000000000e+06,9.889335000000000000e+06,9.889336000000000000e+06,9.889337000000000000e+06,9.889338000000000000e+06,9.889339000000000000e+06,9.889340000000000000e+06,9.889341000000000000e+06,9.889342000000000000e+06,9.889343000000000000e+06,9.889344000000000000e+06,9.889345000000000000e+06,9.889346000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.896527000000000000e+06,9.896528000000000000e+06,9.896529000000000000e+06,9.896530000000000000e+06,9.896531000000000000e+06,9.896532000000000000e+06,9.896533000000000000e+06,9.896534000000000000e+06,9.896535000000000000e+06,9.896536000000000000e+06,9.896537000000000000e+06,9.896538000000000000e+06,9.896539000000000000e+06,9.896540000000000000e+06,9.896541000000000000e+06,9.896542000000000000e+06,9.896543000000000000e+06,9.896544000000000000e+06,9.896545000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.903726000000000000e+06,9.903727000000000000e+06,9.903728000000000000e+06,9.903729000000000000e+06,9.903730000000000000e+06,9.903731000000000000e+06,9.903732000000000000e+06,9.903733000000000000e+06,9.903734000000000000e+06,9.903735000000000000e+06,9.903736000000000000e+06,9.903737000000000000e+06,9.903738000000000000e+06,9.903739000000000000e+06,9.903740000000000000e+06,9.903741000000000000e+06,9.903742000000000000e+06,9.903743000000000000e+06,9.903744000000000000e+06,9.903745000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.910925000000000000e+06,9.910926000000000000e+06,9.910927000000000000e+06,9.910928000000000000e+06,9.910929000000000000e+06,9.910930000000000000e+06,9.910931000000000000e+06,9.910932000000000000e+06,9.910933000000000000e+06,9.910934000000000000e+06,9.910935000000000000e+06,9.910936000000000000e+06,9.910937000000000000e+06,9.910938000000000000e+06,9.910939000000000000e+06,9.910940000000000000e+06,9.910941000000000000e+06,9.910942000000000000e+06,9.910943000000000000e+06,9.910944000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.918124000000000000e+06,9.918125000000000000e+06,9.918126000000000000e+06,9.918127000000000000e+06,9.918128000000000000e+06,9.918129000000000000e+06,9.918130000000000000e+06,9.918131000000000000e+06,9.918132000000000000e+06,9.918133000000000000e+06,9.918134000000000000e+06,9.918135000000000000e+06,9.918136000000000000e+06,9.918137000000000000e+06,9.918138000000000000e+06,9.918139000000000000e+06,9.918140000000000000e+06,9.918141000000000000e+06,9.918142000000000000e+06,9.918143000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.918123000000000000e+06,9.918124000000000000e+06,9.918125000000000000e+06,9.918126000000000000e+06,9.918127000000000000e+06,9.918128000000000000e+06,9.918129000000000000e+06,9.918130000000000000e+06,9.918131000000000000e+06,9.918132000000000000e+06,9.918133000000000000e+06,9.918134000000000000e+06,9.918135000000000000e+06,9.918136000000000000e+06,9.918137000000000000e+06,9.918138000000000000e+06,9.918139000000000000e+06,9.918140000000000000e+06,9.918141000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.925322000000000000e+06,9.925323000000000000e+06,9.925324000000000000e+06,9.925325000000000000e+06,9.925326000000000000e+06,9.925327000000000000e+06,9.925328000000000000e+06,9.925329000000000000e+06,9.925330000000000000e+06,9.925331000000000000e+06,9.925332000000000000e+06,9.925333000000000000e+06,9.925334000000000000e+06,9.925335000000000000e+06,9.925336000000000000e+06,9.925337000000000000e+06,9.925338000000000000e+06,9.925339000000000000e+06,9.925340000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.932522000000000000e+06,9.932523000000000000e+06,9.932524000000000000e+06,9.932525000000000000e+06,9.932526000000000000e+06,9.932527000000000000e+06,9.932528000000000000e+06,9.932529000000000000e+06,9.932530000000000000e+06,9.932531000000000000e+06,9.932532000000000000e+06,9.932533000000000000e+06,9.932534000000000000e+06,9.932535000000000000e+06,9.932536000000000000e+06,9.932537000000000000e+06,9.932538000000000000e+06,9.932539000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,9.939721000000000000e+06,9.939722000000000000e+06,9.939723000000000000e+06,9.939724000000000000e+06,9.939725000000000000e+06,9.939726000000000000e+06,9.939727000000000000e+06,9.939728000000000000e+06,9.939729000000000000e+06,9.939730000000000000e+06,9.939731000000000000e+06,9.939732000000000000e+06,9.939733000000000000e+06,9.939734000000000000e+06,9.939735000000000000e+06,9.939736000000000000e+06,9.939737000000000000e+06,9.939738000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
