-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.037199400000000000e+07,1.037199500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.037199300000000000e+07,1.037199400000000000e+07,1.037199500000000000e+07,1.037199600000000000e+07,1.037199700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.037919200000000000e+07,1.037919300000000000e+07,1.037919400000000000e+07,1.037919500000000000e+07,1.037919600000000000e+07,1.037919700000000000e+07,1.037919800000000000e+07,1.037919900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.038639100000000000e+07,1.038639200000000000e+07,1.038639300000000000e+07,1.038639400000000000e+07,1.038639500000000000e+07,1.038639600000000000e+07,1.038639700000000000e+07,1.038639800000000000e+07,1.038639900000000000e+07,1.038640000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.039358900000000000e+07,1.039359000000000000e+07,1.039359100000000000e+07,1.039359200000000000e+07,1.039359300000000000e+07,1.039359400000000000e+07,1.039359500000000000e+07,1.039359600000000000e+07,1.039359700000000000e+07,1.039359800000000000e+07,1.039359900000000000e+07,1.039360000000000000e+07,1.039360100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.040078800000000000e+07,1.040078900000000000e+07,1.040079000000000000e+07,1.040079100000000000e+07,1.040079200000000000e+07,1.040079300000000000e+07,1.040079400000000000e+07,1.040079500000000000e+07,1.040079600000000000e+07,1.040079700000000000e+07,1.040079800000000000e+07,1.040079900000000000e+07,1.040080000000000000e+07,1.040080100000000000e+07,1.040080200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.040798700000000000e+07,1.040798800000000000e+07,1.040798900000000000e+07,1.040799000000000000e+07,1.040799100000000000e+07,1.040799200000000000e+07,1.040799300000000000e+07,1.040799400000000000e+07,1.040799500000000000e+07,1.040799600000000000e+07,1.040799700000000000e+07,1.040799800000000000e+07,1.040799900000000000e+07,1.040800000000000000e+07,1.040800100000000000e+07,1.040800200000000000e+07,1.040800300000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.041518600000000000e+07,1.041518700000000000e+07,1.041518800000000000e+07,1.041518900000000000e+07,1.041519000000000000e+07,1.041519100000000000e+07,1.041519200000000000e+07,1.041519300000000000e+07,1.041519400000000000e+07,1.041519500000000000e+07,1.041519600000000000e+07,1.041519700000000000e+07,1.041519800000000000e+07,1.041519900000000000e+07,1.041520000000000000e+07,1.041520100000000000e+07,1.041520200000000000e+07,1.041520300000000000e+07,1.041520400000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.042238500000000000e+07,1.042238600000000000e+07,1.042238700000000000e+07,1.042238800000000000e+07,1.042238900000000000e+07,1.042239000000000000e+07,1.042239100000000000e+07,1.042239200000000000e+07,1.042239300000000000e+07,1.042239400000000000e+07,1.042239500000000000e+07,1.042239600000000000e+07,1.042239700000000000e+07,1.042239800000000000e+07,1.042239900000000000e+07,1.042240000000000000e+07,1.042240100000000000e+07,1.042240200000000000e+07,1.042240300000000000e+07,1.042240400000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.042958300000000000e+07,1.042958400000000000e+07,1.042958500000000000e+07,1.042958600000000000e+07,1.042958700000000000e+07,1.042958800000000000e+07,1.042958900000000000e+07,1.042959000000000000e+07,1.042959100000000000e+07,1.042959200000000000e+07,1.042959300000000000e+07,1.042959400000000000e+07,1.042959500000000000e+07,1.042959600000000000e+07,1.042959700000000000e+07,1.042959800000000000e+07,1.042959900000000000e+07,1.042960000000000000e+07,1.042960100000000000e+07,1.042960200000000000e+07,1.042960300000000000e+07,-2.147483648000000000e+09
