-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.024233800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.024953700000000000e+07,1.024953800000000000e+07,1.024953900000000000e+07,1.024954000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.025673600000000000e+07,1.025673700000000000e+07,1.025673800000000000e+07,1.025673900000000000e+07,1.025674000000000000e+07,1.025674100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.026393500000000000e+07,1.026393600000000000e+07,1.026393700000000000e+07,1.026393800000000000e+07,1.026393900000000000e+07,1.026394000000000000e+07,1.026394100000000000e+07,1.026394200000000000e+07,1.026394300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.027113400000000000e+07,1.027113500000000000e+07,1.027113600000000000e+07,1.027113700000000000e+07,1.027113800000000000e+07,1.027113900000000000e+07,1.027114000000000000e+07,1.027114100000000000e+07,1.027114200000000000e+07,1.027114300000000000e+07,1.027114400000000000e+07,1.027114500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.027833000000000000e+07,1.027833100000000000e+07,1.027833200000000000e+07,1.027833300000000000e+07,1.027833400000000000e+07,1.027833500000000000e+07,1.027833600000000000e+07,1.027833700000000000e+07,1.027833800000000000e+07,1.027833900000000000e+07,1.027834000000000000e+07,1.027834100000000000e+07,1.027834200000000000e+07,1.027834300000000000e+07,1.027834400000000000e+07,1.027834500000000000e+07,1.027834600000000000e+07,1.027834700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.028552800000000000e+07,1.028552900000000000e+07,1.028553000000000000e+07,1.028553100000000000e+07,1.028553200000000000e+07,1.028553300000000000e+07,1.028553400000000000e+07,1.028553500000000000e+07,1.028553600000000000e+07,1.028553700000000000e+07,1.028553800000000000e+07,1.028553900000000000e+07,1.028554000000000000e+07,1.028554100000000000e+07,1.028554200000000000e+07,1.028554300000000000e+07,1.028554400000000000e+07,1.028554500000000000e+07,1.028554600000000000e+07,1.028554700000000000e+07,1.028554800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.029272600000000000e+07,1.029272700000000000e+07,1.029272800000000000e+07,1.029272900000000000e+07,1.029273000000000000e+07,1.029273100000000000e+07,1.029273200000000000e+07,1.029273300000000000e+07,1.029273400000000000e+07,1.029273500000000000e+07,1.029273600000000000e+07,1.029273700000000000e+07,1.029273800000000000e+07,1.029273900000000000e+07,1.029274000000000000e+07,1.029274100000000000e+07,1.029274200000000000e+07,1.029274300000000000e+07,1.029274400000000000e+07,1.029274500000000000e+07,1.029274600000000000e+07,1.029274700000000000e+07,1.029274800000000000e+07,1.029274900000000000e+07,1.029275000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.029992500000000000e+07,1.029992600000000000e+07,1.029992700000000000e+07,1.029992800000000000e+07,1.029992900000000000e+07,1.029993000000000000e+07,1.029993100000000000e+07,1.029993200000000000e+07,1.029993300000000000e+07,1.029993400000000000e+07,1.029993500000000000e+07,1.029993600000000000e+07,1.029993700000000000e+07,1.029993800000000000e+07,1.029993900000000000e+07,1.029994000000000000e+07,1.029994100000000000e+07,1.029994200000000000e+07,1.029994300000000000e+07,1.029994400000000000e+07,1.029994500000000000e+07,1.029994600000000000e+07,1.029994700000000000e+07,1.029994800000000000e+07,1.029994900000000000e+07,1.029995000000000000e+07,1.029995100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.030712400000000000e+07,1.030712500000000000e+07,1.030712600000000000e+07,1.030712700000000000e+07,1.030712800000000000e+07,1.030712900000000000e+07,1.030713000000000000e+07,1.030713100000000000e+07,1.030713200000000000e+07,1.030713300000000000e+07,1.030713400000000000e+07,1.030713500000000000e+07,1.030713600000000000e+07,1.030713700000000000e+07,1.030713800000000000e+07,1.030713900000000000e+07,1.030714000000000000e+07,1.030714100000000000e+07,1.030714200000000000e+07,1.030714300000000000e+07,1.030714400000000000e+07,1.030714500000000000e+07,1.030714600000000000e+07,1.030714700000000000e+07,1.030714800000000000e+07,1.030714900000000000e+07,1.030715000000000000e+07,1.030715100000000000e+07,1.030715200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
