-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.677216000000000000e+06,4.677217000000000000e+06,4.677218000000000000e+06,4.677219000000000000e+06,4.677220000000000000e+06,4.677221000000000000e+06,4.677222000000000000e+06,4.677223000000000000e+06,4.677224000000000000e+06,4.677225000000000000e+06,4.677226000000000000e+06,4.677227000000000000e+06,4.677228000000000000e+06,4.677229000000000000e+06,4.677230000000000000e+06,4.677231000000000000e+06,4.677232000000000000e+06,4.677233000000000000e+06,4.677234000000000000e+06,4.677235000000000000e+06,4.677236000000000000e+06,4.677237000000000000e+06,4.677238000000000000e+06,4.677239000000000000e+06,4.677240000000000000e+06,4.677241000000000000e+06,4.677242000000000000e+06,4.677243000000000000e+06,4.677244000000000000e+06,4.677245000000000000e+06,4.677246000000000000e+06,4.677247000000000000e+06,4.677248000000000000e+06,4.677249000000000000e+06,4.677250000000000000e+06,4.677251000000000000e+06,4.677252000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.677262000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.684415000000000000e+06,4.684416000000000000e+06,4.684417000000000000e+06,4.684418000000000000e+06,4.684419000000000000e+06,4.684420000000000000e+06,4.684421000000000000e+06,4.684422000000000000e+06,4.684423000000000000e+06,4.684424000000000000e+06,4.684425000000000000e+06,4.684426000000000000e+06,4.684427000000000000e+06,4.684428000000000000e+06,4.684429000000000000e+06,4.684430000000000000e+06,4.684431000000000000e+06,4.684432000000000000e+06,4.684433000000000000e+06,4.684434000000000000e+06,4.684435000000000000e+06,4.684436000000000000e+06,4.684437000000000000e+06,4.684438000000000000e+06,4.684439000000000000e+06,4.684440000000000000e+06,4.684441000000000000e+06,4.684442000000000000e+06,4.684443000000000000e+06,4.684444000000000000e+06,4.684445000000000000e+06,4.684446000000000000e+06,4.684447000000000000e+06,4.684448000000000000e+06,4.684449000000000000e+06,4.684450000000000000e+06,4.684451000000000000e+06,4.684452000000000000e+06,4.684453000000000000e+06,4.684454000000000000e+06,4.684455000000000000e+06,4.684456000000000000e+06,4.684457000000000000e+06,4.684458000000000000e+06,4.684459000000000000e+06,4.684460000000000000e+06,4.684461000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.691614000000000000e+06,4.691615000000000000e+06,4.691616000000000000e+06,4.691617000000000000e+06,4.691618000000000000e+06,4.691619000000000000e+06,4.691620000000000000e+06,4.691621000000000000e+06,4.691622000000000000e+06,4.691623000000000000e+06,4.691624000000000000e+06,4.691625000000000000e+06,4.691626000000000000e+06,4.691627000000000000e+06,4.691628000000000000e+06,4.691629000000000000e+06,4.691630000000000000e+06,4.691631000000000000e+06,4.691632000000000000e+06,4.691633000000000000e+06,4.691634000000000000e+06,4.691635000000000000e+06,4.691636000000000000e+06,4.691637000000000000e+06,4.691638000000000000e+06,4.691639000000000000e+06,4.691640000000000000e+06,4.691641000000000000e+06,4.691642000000000000e+06,4.691643000000000000e+06,4.691644000000000000e+06,4.691645000000000000e+06,4.691646000000000000e+06,4.691647000000000000e+06,4.691648000000000000e+06,4.691649000000000000e+06,4.691650000000000000e+06,4.691651000000000000e+06,4.691652000000000000e+06,4.691653000000000000e+06,4.691654000000000000e+06,4.691655000000000000e+06,4.691656000000000000e+06,4.691657000000000000e+06,4.691658000000000000e+06,4.691659000000000000e+06,4.691660000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.698813000000000000e+06,4.698814000000000000e+06,4.698815000000000000e+06,4.698816000000000000e+06,4.698817000000000000e+06,4.698818000000000000e+06,4.698819000000000000e+06,4.698820000000000000e+06,4.698821000000000000e+06,4.698822000000000000e+06,4.698823000000000000e+06,4.698824000000000000e+06,4.698825000000000000e+06,4.698826000000000000e+06,4.698827000000000000e+06,4.698828000000000000e+06,4.698829000000000000e+06,4.698830000000000000e+06,4.698831000000000000e+06,4.698832000000000000e+06,4.698833000000000000e+06,4.698834000000000000e+06,4.698835000000000000e+06,4.698836000000000000e+06,4.698837000000000000e+06,4.698838000000000000e+06,4.698839000000000000e+06,4.698840000000000000e+06,4.698841000000000000e+06,4.698842000000000000e+06,4.698843000000000000e+06,4.698844000000000000e+06,4.698845000000000000e+06,4.698846000000000000e+06,4.698847000000000000e+06,4.698848000000000000e+06,4.698849000000000000e+06,4.698850000000000000e+06,4.698851000000000000e+06,4.698852000000000000e+06,4.698853000000000000e+06,4.698854000000000000e+06,4.698855000000000000e+06,4.698856000000000000e+06,4.698857000000000000e+06,4.698858000000000000e+06,4.698859000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.706012000000000000e+06,4.706013000000000000e+06,4.706014000000000000e+06,4.706015000000000000e+06,4.706016000000000000e+06,4.706017000000000000e+06,4.706018000000000000e+06,4.706019000000000000e+06,4.706020000000000000e+06,4.706021000000000000e+06,4.706022000000000000e+06,4.706023000000000000e+06,4.706024000000000000e+06,4.706025000000000000e+06,4.706026000000000000e+06,4.706027000000000000e+06,4.706028000000000000e+06,4.706029000000000000e+06,4.706030000000000000e+06,4.706031000000000000e+06,4.706032000000000000e+06,4.706033000000000000e+06,4.706034000000000000e+06,4.706035000000000000e+06,4.706036000000000000e+06,4.706037000000000000e+06,4.706038000000000000e+06,4.706039000000000000e+06,4.706040000000000000e+06,4.706041000000000000e+06,4.706042000000000000e+06,4.706043000000000000e+06,4.706044000000000000e+06,4.706045000000000000e+06,4.706046000000000000e+06,4.706047000000000000e+06,4.706048000000000000e+06,4.706049000000000000e+06,4.706050000000000000e+06,4.706051000000000000e+06,4.706052000000000000e+06,4.706053000000000000e+06,4.706054000000000000e+06,4.706055000000000000e+06,4.706056000000000000e+06,4.706057000000000000e+06,4.706058000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.713211000000000000e+06,4.713212000000000000e+06,4.713213000000000000e+06,4.713214000000000000e+06,4.713215000000000000e+06,4.713216000000000000e+06,4.713217000000000000e+06,4.713218000000000000e+06,4.713219000000000000e+06,4.713220000000000000e+06,4.713221000000000000e+06,4.713222000000000000e+06,4.713223000000000000e+06,4.713224000000000000e+06,4.713225000000000000e+06,4.713226000000000000e+06,4.713227000000000000e+06,4.713228000000000000e+06,4.713229000000000000e+06,4.713230000000000000e+06,4.713231000000000000e+06,4.713232000000000000e+06,4.713233000000000000e+06,4.713234000000000000e+06,4.713235000000000000e+06,4.713236000000000000e+06,4.713237000000000000e+06,4.713238000000000000e+06,4.713239000000000000e+06,4.713240000000000000e+06,4.713241000000000000e+06,4.713242000000000000e+06,4.713243000000000000e+06,4.713244000000000000e+06,4.713245000000000000e+06,4.713246000000000000e+06,4.713247000000000000e+06,4.713248000000000000e+06,4.713249000000000000e+06,4.713250000000000000e+06,4.713251000000000000e+06,4.713252000000000000e+06,4.713253000000000000e+06,4.713254000000000000e+06,4.713255000000000000e+06,4.713256000000000000e+06,4.713257000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.720410000000000000e+06,4.720411000000000000e+06,4.720412000000000000e+06,4.720413000000000000e+06,4.720414000000000000e+06,4.720415000000000000e+06,4.720416000000000000e+06,4.720417000000000000e+06,4.720418000000000000e+06,4.720419000000000000e+06,4.720420000000000000e+06,4.720421000000000000e+06,4.720422000000000000e+06,4.720423000000000000e+06,4.720424000000000000e+06,4.720425000000000000e+06,4.720426000000000000e+06,4.720427000000000000e+06,4.720428000000000000e+06,4.720429000000000000e+06,4.720430000000000000e+06,4.720431000000000000e+06,4.720432000000000000e+06,4.720433000000000000e+06,4.720434000000000000e+06,4.720435000000000000e+06,4.720436000000000000e+06,4.720437000000000000e+06,4.720438000000000000e+06,4.720439000000000000e+06,4.720440000000000000e+06,4.720441000000000000e+06,4.720442000000000000e+06,4.720443000000000000e+06,4.720444000000000000e+06,4.720445000000000000e+06,4.720446000000000000e+06,4.720447000000000000e+06,4.720448000000000000e+06,4.720449000000000000e+06,4.720450000000000000e+06,4.720451000000000000e+06,4.720452000000000000e+06,4.720453000000000000e+06,4.720454000000000000e+06,4.720455000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.727608000000000000e+06,4.727609000000000000e+06,4.727610000000000000e+06,4.727611000000000000e+06,4.727612000000000000e+06,4.727613000000000000e+06,4.727614000000000000e+06,4.727615000000000000e+06,4.727616000000000000e+06,4.727617000000000000e+06,4.727618000000000000e+06,4.727619000000000000e+06,4.727620000000000000e+06,4.727621000000000000e+06,4.727622000000000000e+06,4.727623000000000000e+06,4.727624000000000000e+06,4.727625000000000000e+06,4.727626000000000000e+06,4.727627000000000000e+06,4.727628000000000000e+06,4.727629000000000000e+06,4.727630000000000000e+06,4.727631000000000000e+06,4.727632000000000000e+06,4.727633000000000000e+06,4.727634000000000000e+06,4.727635000000000000e+06,4.727636000000000000e+06,4.727637000000000000e+06,4.727638000000000000e+06,4.727639000000000000e+06,4.727640000000000000e+06,4.727641000000000000e+06,4.727642000000000000e+06,4.727643000000000000e+06,4.727644000000000000e+06,4.727645000000000000e+06,4.727646000000000000e+06,4.727647000000000000e+06,4.727648000000000000e+06,4.727649000000000000e+06,4.727650000000000000e+06,4.727651000000000000e+06,4.727652000000000000e+06,4.727653000000000000e+06,4.727654000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.734807000000000000e+06,4.734808000000000000e+06,4.734809000000000000e+06,4.734810000000000000e+06,4.734811000000000000e+06,4.734812000000000000e+06,4.734813000000000000e+06,4.734814000000000000e+06,4.734815000000000000e+06,4.734816000000000000e+06,4.734817000000000000e+06,4.734818000000000000e+06,4.734819000000000000e+06,4.734820000000000000e+06,4.734821000000000000e+06,4.734822000000000000e+06,4.734823000000000000e+06,4.734824000000000000e+06,4.734825000000000000e+06,4.734826000000000000e+06,4.734827000000000000e+06,4.734828000000000000e+06,4.734829000000000000e+06,4.734830000000000000e+06,4.734831000000000000e+06,4.734832000000000000e+06,4.734833000000000000e+06,4.734834000000000000e+06,4.734835000000000000e+06,4.734836000000000000e+06,4.734837000000000000e+06,4.734838000000000000e+06,4.734839000000000000e+06,4.734840000000000000e+06,4.734841000000000000e+06,4.734842000000000000e+06,4.734843000000000000e+06,4.734844000000000000e+06,4.734845000000000000e+06,4.734846000000000000e+06,4.734847000000000000e+06,4.734848000000000000e+06,4.734849000000000000e+06,4.734850000000000000e+06,4.734851000000000000e+06,4.734852000000000000e+06,4.734853000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,4.742006000000000000e+06,4.742007000000000000e+06,4.742008000000000000e+06,4.742009000000000000e+06,4.742010000000000000e+06,4.742011000000000000e+06,4.742012000000000000e+06,4.742013000000000000e+06,4.742014000000000000e+06,4.742015000000000000e+06,4.742016000000000000e+06,4.742017000000000000e+06,4.742018000000000000e+06,4.742019000000000000e+06,4.742020000000000000e+06,4.742021000000000000e+06,4.742022000000000000e+06,4.742023000000000000e+06,4.742024000000000000e+06,4.742025000000000000e+06,4.742026000000000000e+06,4.742027000000000000e+06,4.742028000000000000e+06,4.742029000000000000e+06,4.742030000000000000e+06,4.742031000000000000e+06,4.742032000000000000e+06,4.742033000000000000e+06,4.742034000000000000e+06,4.742035000000000000e+06,4.742036000000000000e+06,4.742037000000000000e+06,4.742038000000000000e+06,4.742039000000000000e+06,4.742040000000000000e+06,4.742041000000000000e+06,4.742042000000000000e+06,4.742043000000000000e+06,4.742044000000000000e+06,4.742045000000000000e+06,4.742046000000000000e+06,4.742047000000000000e+06,4.742048000000000000e+06,4.742049000000000000e+06,4.742050000000000000e+06,4.742051000000000000e+06,4.742052000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
