-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.217222000000000000e+07,1.217222100000000000e+07,1.217222200000000000e+07,1.217222300000000000e+07,1.217222400000000000e+07,1.217222500000000000e+07,1.217222600000000000e+07,1.217222700000000000e+07,1.217222800000000000e+07,1.217222900000000000e+07,-2.147483648000000000e+09,1.217223100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.217941900000000000e+07,1.217942000000000000e+07,1.217942100000000000e+07,1.217942200000000000e+07,1.217942300000000000e+07,1.217942400000000000e+07,1.217942500000000000e+07,1.217942600000000000e+07,1.217942700000000000e+07,1.217942800000000000e+07,1.217942900000000000e+07,1.217943000000000000e+07,1.217943100000000000e+07,1.217943200000000000e+07,1.217943300000000000e+07,1.217943400000000000e+07,1.217943500000000000e+07,1.217943600000000000e+07,1.217943700000000000e+07,1.217943800000000000e+07,1.217943900000000000e+07,1.217944000000000000e+07,1.217944100000000000e+07,1.217944200000000000e+07,1.217944300000000000e+07,1.217944400000000000e+07,1.217944500000000000e+07,1.217944600000000000e+07,1.217944700000000000e+07,1.217944800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.218661900000000000e+07,1.218662000000000000e+07,1.218662100000000000e+07,1.218662200000000000e+07,1.218662300000000000e+07,1.218662400000000000e+07,1.218662500000000000e+07,1.218662600000000000e+07,1.218662700000000000e+07,1.218662800000000000e+07,1.218662900000000000e+07,1.218663000000000000e+07,1.218663100000000000e+07,1.218663200000000000e+07,1.218663300000000000e+07,1.218663400000000000e+07,1.218663500000000000e+07,1.218663600000000000e+07,1.218663700000000000e+07,1.218663800000000000e+07,1.218663900000000000e+07,1.218664000000000000e+07,1.218664100000000000e+07,1.218664200000000000e+07,1.218664300000000000e+07,1.218664400000000000e+07,1.218664500000000000e+07,1.218664600000000000e+07,1.218664700000000000e+07,1.218664800000000000e+07,1.218664900000000000e+07,1.218665000000000000e+07,1.218665100000000000e+07,1.218665200000000000e+07,1.218665300000000000e+07,1.218665400000000000e+07,1.218665500000000000e+07,1.218665600000000000e+07,1.218665700000000000e+07,1.218665800000000000e+07,1.218665900000000000e+07,1.218666000000000000e+07,1.218666100000000000e+07,1.218666200000000000e+07,1.218666300000000000e+07,1.218666400000000000e+07,1.218666500000000000e+07,1.218666600000000000e+07,1.218666700000000000e+07
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.219381800000000000e+07,1.219381900000000000e+07,1.219382000000000000e+07,1.219382100000000000e+07,1.219382200000000000e+07,1.219382300000000000e+07,1.219382400000000000e+07,1.219382500000000000e+07,1.219382600000000000e+07,1.219382700000000000e+07,1.219382800000000000e+07,1.219382900000000000e+07,1.219383000000000000e+07,1.219383100000000000e+07,1.219383200000000000e+07,1.219383300000000000e+07,1.219383400000000000e+07,1.219383500000000000e+07,1.219383600000000000e+07,1.219383700000000000e+07,1.219383800000000000e+07,1.219383900000000000e+07,1.219384000000000000e+07,1.219384100000000000e+07,1.219384200000000000e+07,1.219384300000000000e+07,1.219384400000000000e+07,1.219384500000000000e+07,1.219384600000000000e+07,1.219384700000000000e+07,1.219384800000000000e+07,1.219384900000000000e+07,1.219385000000000000e+07,1.219385100000000000e+07,1.219385200000000000e+07,1.219385300000000000e+07,1.219385400000000000e+07,1.219385500000000000e+07,1.219385600000000000e+07,1.219385700000000000e+07,1.219385800000000000e+07,1.219385900000000000e+07,1.219386000000000000e+07,1.219386100000000000e+07,1.219386200000000000e+07,1.219386300000000000e+07,1.219386400000000000e+07,1.219386500000000000e+07,1.219386600000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.219381700000000000e+07,1.219381800000000000e+07,1.219381900000000000e+07,1.219382000000000000e+07,1.219382100000000000e+07,1.219382200000000000e+07,1.219382300000000000e+07,1.219382400000000000e+07,1.219382500000000000e+07,1.219382600000000000e+07,1.219382700000000000e+07,1.219382800000000000e+07,1.219382900000000000e+07,1.219383000000000000e+07,1.219383100000000000e+07,1.219383200000000000e+07,1.219383300000000000e+07,1.219383400000000000e+07,1.219383500000000000e+07,1.219383600000000000e+07,1.219383700000000000e+07,1.219383800000000000e+07,1.219383900000000000e+07,1.219384000000000000e+07,1.219384100000000000e+07,1.219384200000000000e+07,1.219384300000000000e+07,1.219384400000000000e+07,1.219384500000000000e+07,1.219384600000000000e+07,1.219384700000000000e+07,1.219384800000000000e+07,1.219384900000000000e+07,1.219385000000000000e+07,1.219385100000000000e+07,1.219385200000000000e+07,1.219385300000000000e+07,1.219385400000000000e+07,1.219385500000000000e+07,1.219385600000000000e+07,1.219385700000000000e+07,1.219385800000000000e+07,1.219385900000000000e+07,1.219386000000000000e+07,1.219386100000000000e+07,1.219386200000000000e+07,1.219386300000000000e+07,1.219386400000000000e+07,1.219386500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.220101600000000000e+07,1.220101700000000000e+07,1.220101800000000000e+07,1.220101900000000000e+07,1.220102000000000000e+07,1.220102100000000000e+07,1.220102200000000000e+07,1.220102300000000000e+07,1.220102400000000000e+07,1.220102500000000000e+07,1.220102600000000000e+07,1.220102700000000000e+07,1.220102800000000000e+07,1.220102900000000000e+07,1.220103000000000000e+07,1.220103100000000000e+07,1.220103200000000000e+07,1.220103300000000000e+07,1.220103400000000000e+07,1.220103500000000000e+07,1.220103600000000000e+07,1.220103700000000000e+07,1.220103800000000000e+07,1.220103900000000000e+07,1.220104000000000000e+07,1.220104100000000000e+07,1.220104200000000000e+07,1.220104300000000000e+07,1.220104400000000000e+07,1.220104500000000000e+07,1.220104600000000000e+07,1.220104700000000000e+07,1.220104800000000000e+07,1.220104900000000000e+07,1.220105000000000000e+07,1.220105100000000000e+07,1.220105200000000000e+07,1.220105300000000000e+07,1.220105400000000000e+07,1.220105500000000000e+07,1.220105600000000000e+07,1.220105700000000000e+07,1.220105800000000000e+07,1.220105900000000000e+07,1.220106000000000000e+07,1.220106100000000000e+07,1.220106200000000000e+07,1.220106300000000000e+07,1.220106400000000000e+07,1.220106500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.220821500000000000e+07,1.220821600000000000e+07,1.220821700000000000e+07,1.220821800000000000e+07,1.220821900000000000e+07,1.220822000000000000e+07,1.220822100000000000e+07,1.220822200000000000e+07,1.220822300000000000e+07,1.220822400000000000e+07,1.220822500000000000e+07,1.220822600000000000e+07,1.220822700000000000e+07,1.220822800000000000e+07,1.220822900000000000e+07,1.220823000000000000e+07,1.220823100000000000e+07,1.220823200000000000e+07,1.220823300000000000e+07,1.220823400000000000e+07,1.220823500000000000e+07,1.220823600000000000e+07,1.220823700000000000e+07,1.220823800000000000e+07,1.220823900000000000e+07,1.220824000000000000e+07,1.220824100000000000e+07,1.220824200000000000e+07,1.220824300000000000e+07,1.220824400000000000e+07,1.220824500000000000e+07,1.220824600000000000e+07,1.220824700000000000e+07,1.220824800000000000e+07,1.220824900000000000e+07,1.220825000000000000e+07,1.220825100000000000e+07,1.220825200000000000e+07,1.220825300000000000e+07,1.220825400000000000e+07,1.220825500000000000e+07,1.220825600000000000e+07,1.220825700000000000e+07,1.220825800000000000e+07,1.220825900000000000e+07,1.220826000000000000e+07,1.220826100000000000e+07,1.220826200000000000e+07,1.220826300000000000e+07,1.220826400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.221541400000000000e+07,1.221541500000000000e+07,1.221541600000000000e+07,1.221541700000000000e+07,1.221541800000000000e+07,1.221541900000000000e+07,1.221542000000000000e+07,1.221542100000000000e+07,1.221542200000000000e+07,1.221542300000000000e+07,1.221542400000000000e+07,1.221542500000000000e+07,1.221542600000000000e+07,1.221542700000000000e+07,1.221542800000000000e+07,1.221542900000000000e+07,1.221543000000000000e+07,1.221543100000000000e+07,1.221543200000000000e+07,1.221543300000000000e+07,1.221543400000000000e+07,1.221543500000000000e+07,1.221543600000000000e+07,1.221543700000000000e+07,1.221543800000000000e+07,1.221543900000000000e+07,1.221544000000000000e+07,1.221544100000000000e+07,1.221544200000000000e+07,1.221544300000000000e+07,1.221544400000000000e+07,1.221544500000000000e+07,1.221544600000000000e+07,1.221544700000000000e+07,1.221544800000000000e+07,1.221544900000000000e+07,1.221545000000000000e+07,1.221545100000000000e+07,1.221545200000000000e+07,1.221545300000000000e+07,1.221545400000000000e+07,1.221545500000000000e+07,1.221545600000000000e+07,1.221545700000000000e+07,1.221545800000000000e+07,1.221545900000000000e+07,1.221546000000000000e+07,1.221546100000000000e+07,1.221546200000000000e+07,1.221546300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.222261300000000000e+07,1.222261400000000000e+07,1.222261500000000000e+07,1.222261600000000000e+07,1.222261700000000000e+07,1.222261800000000000e+07,1.222261900000000000e+07,1.222262000000000000e+07,1.222262100000000000e+07,1.222262200000000000e+07,1.222262300000000000e+07,1.222262400000000000e+07,1.222262500000000000e+07,1.222262600000000000e+07,1.222262700000000000e+07,1.222262800000000000e+07,1.222262900000000000e+07,1.222263000000000000e+07,1.222263100000000000e+07,1.222263200000000000e+07,1.222263300000000000e+07,1.222263400000000000e+07,1.222263500000000000e+07,1.222263600000000000e+07,1.222263700000000000e+07,1.222263800000000000e+07,1.222263900000000000e+07,1.222264000000000000e+07,1.222264100000000000e+07,1.222264200000000000e+07,1.222264300000000000e+07,1.222264400000000000e+07,1.222264500000000000e+07,1.222264600000000000e+07,1.222264700000000000e+07,1.222264800000000000e+07,1.222264900000000000e+07,1.222265000000000000e+07,1.222265100000000000e+07,1.222265200000000000e+07,1.222265300000000000e+07,1.222265400000000000e+07,1.222265500000000000e+07,1.222265600000000000e+07,1.222265700000000000e+07,1.222265800000000000e+07,1.222265900000000000e+07,1.222266000000000000e+07,1.222266100000000000e+07,1.222266200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.222981300000000000e+07,1.222981400000000000e+07,1.222981500000000000e+07,1.222981600000000000e+07,1.222981700000000000e+07,1.222981800000000000e+07,1.222981900000000000e+07,1.222982000000000000e+07,1.222982100000000000e+07,1.222982200000000000e+07,1.222982300000000000e+07,1.222982400000000000e+07,1.222982500000000000e+07,1.222982600000000000e+07,1.222982700000000000e+07,1.222982800000000000e+07,1.222982900000000000e+07,1.222983000000000000e+07,1.222983100000000000e+07,1.222983200000000000e+07,1.222983300000000000e+07,1.222983400000000000e+07,1.222983500000000000e+07,1.222983600000000000e+07,1.222983700000000000e+07,1.222983800000000000e+07,1.222983900000000000e+07,1.222984000000000000e+07,1.222984100000000000e+07,1.222984200000000000e+07,1.222984300000000000e+07,1.222984400000000000e+07,1.222984500000000000e+07,1.222984600000000000e+07,1.222984700000000000e+07,1.222984800000000000e+07,1.222984900000000000e+07,1.222985000000000000e+07,1.222985100000000000e+07,1.222985200000000000e+07,1.222985300000000000e+07,1.222985400000000000e+07,1.222985500000000000e+07,1.222985600000000000e+07,1.222985700000000000e+07,1.222985800000000000e+07,1.222985900000000000e+07,1.222986000000000000e+07,1.222986100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
