-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.151632300000000000e+07,1.151632400000000000e+07,1.151632500000000000e+07,1.151632600000000000e+07,1.151632700000000000e+07,1.151632800000000000e+07,1.151632900000000000e+07,1.151633000000000000e+07,1.151633100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.152352200000000000e+07,1.152352300000000000e+07,1.152352400000000000e+07,1.152352500000000000e+07,1.152352600000000000e+07,1.152352700000000000e+07,1.152352800000000000e+07,1.152352900000000000e+07,1.152353000000000000e+07,1.152353100000000000e+07,1.152353200000000000e+07,1.152353300000000000e+07,1.152353400000000000e+07,1.152353500000000000e+07,1.152353600000000000e+07,1.152353700000000000e+07,1.152353800000000000e+07,1.152353900000000000e+07,1.152354000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.153072200000000000e+07,1.153072300000000000e+07,1.153072400000000000e+07,1.153072500000000000e+07,1.153072600000000000e+07,1.153072700000000000e+07,1.153072800000000000e+07,1.153072900000000000e+07,1.153073000000000000e+07,1.153073100000000000e+07,1.153073200000000000e+07,1.153073300000000000e+07,1.153073400000000000e+07,1.153073500000000000e+07,1.153073600000000000e+07,1.153073700000000000e+07,1.153073800000000000e+07,1.153073900000000000e+07,1.153074000000000000e+07,1.153074100000000000e+07,1.153074200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.153792100000000000e+07,1.153792200000000000e+07,1.153792300000000000e+07,1.153792400000000000e+07,1.153792500000000000e+07,1.153792600000000000e+07,1.153792700000000000e+07,1.153792800000000000e+07,1.153792900000000000e+07,1.153793000000000000e+07,1.153793100000000000e+07,1.153793200000000000e+07,1.153793300000000000e+07,1.153793400000000000e+07,1.153793500000000000e+07,1.153793600000000000e+07,1.153793700000000000e+07,1.153793800000000000e+07,1.153793900000000000e+07,1.153794000000000000e+07,1.153794100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.154512100000000000e+07,1.154512200000000000e+07,1.154512300000000000e+07,1.154512400000000000e+07,1.154512500000000000e+07,1.154512600000000000e+07,1.154512700000000000e+07,1.154512800000000000e+07,1.154512900000000000e+07,1.154513000000000000e+07,1.154513100000000000e+07,1.154513200000000000e+07,1.154513300000000000e+07,1.154513400000000000e+07,1.154513500000000000e+07,1.154513600000000000e+07,1.154513700000000000e+07,1.154513800000000000e+07,1.154513900000000000e+07,1.154514000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.155232000000000000e+07,1.155232100000000000e+07,1.155232200000000000e+07,1.155232300000000000e+07,1.155232400000000000e+07,1.155232500000000000e+07,1.155232600000000000e+07,1.155232700000000000e+07,1.155232800000000000e+07,1.155232900000000000e+07,1.155233000000000000e+07,1.155233100000000000e+07,1.155233200000000000e+07,1.155233300000000000e+07,1.155233400000000000e+07,1.155233500000000000e+07,1.155233600000000000e+07,1.155233700000000000e+07,1.155233800000000000e+07,1.155233900000000000e+07,1.155234000000000000e+07,1.155234100000000000e+07,1.155234200000000000e+07,1.155234300000000000e+07,1.155234400000000000e+07,1.155234500000000000e+07,1.155234600000000000e+07,1.155234700000000000e+07,1.155234800000000000e+07,1.155234900000000000e+07,1.155235000000000000e+07,1.155235100000000000e+07,1.155235200000000000e+07,1.155235300000000000e+07,1.155235400000000000e+07,1.155235500000000000e+07,1.155235600000000000e+07,1.155235700000000000e+07,1.155235800000000000e+07,1.155235900000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.155951900000000000e+07,1.155952000000000000e+07,1.155952100000000000e+07,1.155952200000000000e+07,1.155952300000000000e+07,1.155952400000000000e+07,1.155952500000000000e+07,1.155952600000000000e+07,1.155952700000000000e+07,1.155952800000000000e+07,1.155952900000000000e+07,1.155953000000000000e+07,1.155953100000000000e+07,1.155953200000000000e+07,1.155953300000000000e+07,1.155953400000000000e+07,1.155953500000000000e+07,1.155953600000000000e+07,1.155953700000000000e+07,1.155953800000000000e+07,1.155953900000000000e+07,1.155954000000000000e+07,1.155954100000000000e+07,1.155954200000000000e+07,1.155954300000000000e+07,1.155954400000000000e+07,1.155954500000000000e+07,1.155954600000000000e+07,1.155954700000000000e+07,1.155954800000000000e+07,1.155954900000000000e+07,1.155955000000000000e+07,1.155955100000000000e+07,1.155955200000000000e+07,1.155955300000000000e+07,1.155955400000000000e+07,1.155955500000000000e+07,1.155955600000000000e+07,1.155955700000000000e+07,1.155955800000000000e+07,1.155955900000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.156671900000000000e+07,1.156672000000000000e+07,1.156672100000000000e+07,1.156672200000000000e+07,1.156672300000000000e+07,1.156672400000000000e+07,1.156672500000000000e+07,1.156672600000000000e+07,1.156672700000000000e+07,1.156672800000000000e+07,1.156672900000000000e+07,1.156673000000000000e+07,1.156673100000000000e+07,1.156673200000000000e+07,1.156673300000000000e+07,1.156673400000000000e+07,1.156673500000000000e+07,1.156673600000000000e+07,1.156673700000000000e+07,1.156673800000000000e+07,1.156673900000000000e+07,1.156674000000000000e+07,1.156674100000000000e+07,1.156674200000000000e+07,1.156674300000000000e+07,1.156674400000000000e+07,1.156674500000000000e+07,1.156674600000000000e+07,1.156674700000000000e+07,1.156674800000000000e+07,1.156674900000000000e+07,1.156675000000000000e+07,1.156675100000000000e+07,1.156675200000000000e+07,1.156675300000000000e+07,1.156675400000000000e+07,1.156675500000000000e+07,1.156675600000000000e+07,1.156675700000000000e+07,1.156675800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.157391800000000000e+07,1.157391900000000000e+07,1.157392000000000000e+07,1.157392100000000000e+07,1.157392200000000000e+07,1.157392300000000000e+07,1.157392400000000000e+07,1.157392500000000000e+07,1.157392600000000000e+07,1.157392700000000000e+07,1.157392800000000000e+07,1.157392900000000000e+07,1.157393000000000000e+07,1.157393100000000000e+07,1.157393200000000000e+07,1.157393300000000000e+07,1.157393400000000000e+07,1.157393500000000000e+07,1.157393600000000000e+07,1.157393700000000000e+07,1.157393800000000000e+07,1.157393900000000000e+07,1.157394000000000000e+07,1.157394100000000000e+07,1.157394200000000000e+07,1.157394300000000000e+07,1.157394400000000000e+07,1.157394500000000000e+07,1.157394600000000000e+07,1.157394700000000000e+07,1.157394800000000000e+07,1.157394900000000000e+07,1.157395000000000000e+07,1.157395100000000000e+07,1.157395200000000000e+07,1.157395300000000000e+07,1.157395400000000000e+07,1.157395500000000000e+07,1.157395600000000000e+07,1.157395700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.158111700000000000e+07,1.158111800000000000e+07,1.158111900000000000e+07,1.158112000000000000e+07,1.158112100000000000e+07,1.158112200000000000e+07,1.158112300000000000e+07,1.158112400000000000e+07,1.158112500000000000e+07,1.158112600000000000e+07,1.158112700000000000e+07,1.158112800000000000e+07,1.158112900000000000e+07,1.158113000000000000e+07,1.158113100000000000e+07,1.158113200000000000e+07,1.158113300000000000e+07,1.158113400000000000e+07,1.158113500000000000e+07,1.158113600000000000e+07,1.158113700000000000e+07,1.158113800000000000e+07,1.158113900000000000e+07,1.158114000000000000e+07,1.158114100000000000e+07,1.158114200000000000e+07,1.158114300000000000e+07,1.158114400000000000e+07,1.158114500000000000e+07,1.158114600000000000e+07,1.158114700000000000e+07,1.158114800000000000e+07,1.158114900000000000e+07,1.158115000000000000e+07,1.158115100000000000e+07,1.158115200000000000e+07,1.158115300000000000e+07,1.158115400000000000e+07,1.158115500000000000e+07,1.158115600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
