-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.198448000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.198448300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.199167800000000000e+07,1.199167900000000000e+07,1.199168000000000000e+07,1.199168100000000000e+07,1.199168200000000000e+07,1.199168300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.199886700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.199887100000000000e+07,1.199887200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.199887700000000000e+07,1.199887800000000000e+07,1.199887900000000000e+07,1.199888000000000000e+07,1.199888100000000000e+07,1.199888200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.200606500000000000e+07,1.200606600000000000e+07,1.200606700000000000e+07,1.200606800000000000e+07,-2.147483648000000000e+09,1.200607000000000000e+07,1.200607100000000000e+07,1.200607200000000000e+07,1.200607300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.200607600000000000e+07,1.200607700000000000e+07,1.200607800000000000e+07,1.200607900000000000e+07,1.200608000000000000e+07,1.200608100000000000e+07,1.200608200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.201326300000000000e+07,1.201326400000000000e+07,1.201326500000000000e+07,1.201326600000000000e+07,1.201326700000000000e+07,1.201326800000000000e+07,1.201326900000000000e+07,1.201327000000000000e+07,1.201327100000000000e+07,1.201327200000000000e+07,1.201327300000000000e+07,-2.147483648000000000e+09,1.201327500000000000e+07,1.201327600000000000e+07,1.201327700000000000e+07,1.201327800000000000e+07,1.201327900000000000e+07,1.201328000000000000e+07,1.201328100000000000e+07,1.201328200000000000e+07,1.201328300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.202045500000000000e+07,-2.147483648000000000e+09,1.202045700000000000e+07,-2.147483648000000000e+09,1.202045900000000000e+07,1.202046000000000000e+07,1.202046100000000000e+07,1.202046200000000000e+07,1.202046300000000000e+07,1.202046400000000000e+07,1.202046500000000000e+07,1.202046600000000000e+07,1.202046700000000000e+07,1.202046800000000000e+07,1.202046900000000000e+07,1.202047000000000000e+07,1.202047100000000000e+07,1.202047200000000000e+07,1.202047300000000000e+07,1.202047400000000000e+07,1.202047500000000000e+07,1.202047600000000000e+07,1.202047700000000000e+07,1.202047800000000000e+07,1.202047900000000000e+07,1.202048000000000000e+07,1.202048100000000000e+07,1.202048200000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.202765300000000000e+07,1.202765400000000000e+07,1.202765500000000000e+07,1.202765600000000000e+07,1.202765700000000000e+07,1.202765800000000000e+07,1.202765900000000000e+07,1.202766000000000000e+07,1.202766100000000000e+07,1.202766200000000000e+07,1.202766300000000000e+07,1.202766400000000000e+07,1.202766500000000000e+07,1.202766600000000000e+07,1.202766700000000000e+07,1.202766800000000000e+07,1.202766900000000000e+07,1.202767000000000000e+07,1.202767100000000000e+07,1.202767200000000000e+07,1.202767300000000000e+07,1.202767400000000000e+07,1.202767500000000000e+07,1.202767600000000000e+07,1.202767700000000000e+07,1.202767800000000000e+07,1.202767900000000000e+07,1.202768000000000000e+07,1.202768100000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.202768500000000000e+07,1.202768600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.203485200000000000e+07,1.203485300000000000e+07,1.203485400000000000e+07,1.203485500000000000e+07,1.203485600000000000e+07,1.203485700000000000e+07,1.203485800000000000e+07,1.203485900000000000e+07,1.203486000000000000e+07,1.203486100000000000e+07,1.203486200000000000e+07,1.203486300000000000e+07,1.203486400000000000e+07,1.203486500000000000e+07,1.203486600000000000e+07,1.203486700000000000e+07,1.203486800000000000e+07,1.203486900000000000e+07,1.203487000000000000e+07,1.203487100000000000e+07,1.203487200000000000e+07,1.203487300000000000e+07,1.203487400000000000e+07,1.203487500000000000e+07,1.203487600000000000e+07,1.203487700000000000e+07,1.203487800000000000e+07,1.203487900000000000e+07,1.203488000000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.203488300000000000e+07,1.203488400000000000e+07,1.203488500000000000e+07,1.203488600000000000e+07,1.203488700000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.204205200000000000e+07,1.204205300000000000e+07,1.204205400000000000e+07,1.204205500000000000e+07,1.204205600000000000e+07,1.204205700000000000e+07,1.204205800000000000e+07,1.204205900000000000e+07,1.204206000000000000e+07,1.204206100000000000e+07,1.204206200000000000e+07,1.204206300000000000e+07,1.204206400000000000e+07,1.204206500000000000e+07,1.204206600000000000e+07,1.204206700000000000e+07,1.204206800000000000e+07,1.204206900000000000e+07,1.204207000000000000e+07,1.204207100000000000e+07,1.204207200000000000e+07,1.204207300000000000e+07,1.204207400000000000e+07,1.204207500000000000e+07,1.204207600000000000e+07,1.204207700000000000e+07,1.204207800000000000e+07,1.204207900000000000e+07,1.204208000000000000e+07,1.204208100000000000e+07,1.204208200000000000e+07,1.204208300000000000e+07,1.204208400000000000e+07,1.204208500000000000e+07,1.204208600000000000e+07,1.204208700000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.204925200000000000e+07,1.204925300000000000e+07,1.204925400000000000e+07,1.204925500000000000e+07,1.204925600000000000e+07,1.204925700000000000e+07,1.204925800000000000e+07,1.204925900000000000e+07,1.204926000000000000e+07,1.204926100000000000e+07,1.204926200000000000e+07,1.204926300000000000e+07,1.204926400000000000e+07,1.204926500000000000e+07,1.204926600000000000e+07,1.204926700000000000e+07,1.204926800000000000e+07,1.204926900000000000e+07,1.204927000000000000e+07,1.204927100000000000e+07,1.204927200000000000e+07,1.204927300000000000e+07,1.204927400000000000e+07,1.204927500000000000e+07,1.204927600000000000e+07,1.204927700000000000e+07,1.204927800000000000e+07,1.204927900000000000e+07,1.204928000000000000e+07,1.204928100000000000e+07,1.204928200000000000e+07,1.204928300000000000e+07,1.204928400000000000e+07,1.204928500000000000e+07,1.204928600000000000e+07,1.204928700000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.205645100000000000e+07,1.205645200000000000e+07,1.205645300000000000e+07,1.205645400000000000e+07,1.205645500000000000e+07,1.205645600000000000e+07,1.205645700000000000e+07,1.205645800000000000e+07,1.205645900000000000e+07,1.205646000000000000e+07,1.205646100000000000e+07,1.205646200000000000e+07,1.205646300000000000e+07,1.205646400000000000e+07,1.205646500000000000e+07,1.205646600000000000e+07,1.205646700000000000e+07,1.205646800000000000e+07,1.205646900000000000e+07,1.205647000000000000e+07,1.205647100000000000e+07,1.205647200000000000e+07,1.205647300000000000e+07,1.205647400000000000e+07,1.205647500000000000e+07,1.205647600000000000e+07,1.205647700000000000e+07,1.205647800000000000e+07,1.205647900000000000e+07,1.205648000000000000e+07,1.205648100000000000e+07,1.205648200000000000e+07,1.205648300000000000e+07,1.205648400000000000e+07,1.205648500000000000e+07,1.205648600000000000e+07,1.205648700000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.206365100000000000e+07,1.206365200000000000e+07,1.206365300000000000e+07,1.206365400000000000e+07,1.206365500000000000e+07,1.206365600000000000e+07,1.206365700000000000e+07,1.206365800000000000e+07,1.206365900000000000e+07,1.206366000000000000e+07,1.206366100000000000e+07,1.206366200000000000e+07,1.206366300000000000e+07,1.206366400000000000e+07,1.206366500000000000e+07,1.206366600000000000e+07,1.206366700000000000e+07,1.206366800000000000e+07,1.206366900000000000e+07,1.206367000000000000e+07,1.206367100000000000e+07,1.206367200000000000e+07,1.206367300000000000e+07,1.206367400000000000e+07,1.206367500000000000e+07,1.206367600000000000e+07,1.206367700000000000e+07,1.206367800000000000e+07,1.206367900000000000e+07,1.206368000000000000e+07,1.206368100000000000e+07,1.206368200000000000e+07,1.206368300000000000e+07,1.206368400000000000e+07,1.206368500000000000e+07,1.206368600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.207085100000000000e+07,1.207085200000000000e+07,1.207085300000000000e+07,1.207085400000000000e+07,1.207085500000000000e+07,1.207085600000000000e+07,1.207085700000000000e+07,1.207085800000000000e+07,1.207085900000000000e+07,1.207086000000000000e+07,1.207086100000000000e+07,1.207086200000000000e+07,1.207086300000000000e+07,1.207086400000000000e+07,1.207086500000000000e+07,1.207086600000000000e+07,1.207086700000000000e+07,1.207086800000000000e+07,1.207086900000000000e+07,1.207087000000000000e+07,1.207087100000000000e+07,1.207087200000000000e+07,1.207087300000000000e+07,1.207087400000000000e+07,1.207087500000000000e+07,1.207087600000000000e+07,1.207087700000000000e+07,1.207087800000000000e+07,1.207087900000000000e+07,1.207088000000000000e+07,1.207088100000000000e+07,1.207088200000000000e+07,1.207088300000000000e+07,1.207088400000000000e+07,1.207088500000000000e+07,1.207088600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.207805000000000000e+07,1.207805100000000000e+07,1.207805200000000000e+07,1.207805300000000000e+07,1.207805400000000000e+07,1.207805500000000000e+07,1.207805600000000000e+07,1.207805700000000000e+07,1.207805800000000000e+07,1.207805900000000000e+07,1.207806000000000000e+07,1.207806100000000000e+07,1.207806200000000000e+07,1.207806300000000000e+07,1.207806400000000000e+07,1.207806500000000000e+07,1.207806600000000000e+07,1.207806700000000000e+07,1.207806800000000000e+07,1.207806900000000000e+07,1.207807000000000000e+07,1.207807100000000000e+07,1.207807200000000000e+07,1.207807300000000000e+07,1.207807400000000000e+07,1.207807500000000000e+07,1.207807600000000000e+07,1.207807700000000000e+07,1.207807800000000000e+07,1.207807900000000000e+07,1.207808000000000000e+07,1.207808100000000000e+07,1.207808200000000000e+07,1.207808300000000000e+07,1.207808400000000000e+07,1.207808500000000000e+07,1.207808600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
