-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.938070000000000000e+06,7.938071000000000000e+06,7.938072000000000000e+06,7.938073000000000000e+06,7.938074000000000000e+06,7.938075000000000000e+06,7.938076000000000000e+06,7.938077000000000000e+06,7.938078000000000000e+06,7.938079000000000000e+06,7.938080000000000000e+06,7.938081000000000000e+06,7.938082000000000000e+06,7.938083000000000000e+06,7.938084000000000000e+06,7.938085000000000000e+06,7.938086000000000000e+06,7.938087000000000000e+06,7.938088000000000000e+06,7.938089000000000000e+06,7.938090000000000000e+06,7.938091000000000000e+06,7.938092000000000000e+06,7.938093000000000000e+06,7.938094000000000000e+06,7.938095000000000000e+06,7.938096000000000000e+06,7.938097000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.945269000000000000e+06,7.945270000000000000e+06,7.945271000000000000e+06,7.945272000000000000e+06,7.945273000000000000e+06,7.945274000000000000e+06,7.945275000000000000e+06,7.945276000000000000e+06,7.945277000000000000e+06,7.945278000000000000e+06,7.945279000000000000e+06,7.945280000000000000e+06,7.945281000000000000e+06,7.945282000000000000e+06,7.945283000000000000e+06,7.945284000000000000e+06,7.945285000000000000e+06,7.945286000000000000e+06,7.945287000000000000e+06,7.945288000000000000e+06,7.945289000000000000e+06,7.945290000000000000e+06,7.945291000000000000e+06,7.945292000000000000e+06,7.945293000000000000e+06,7.945294000000000000e+06,7.945295000000000000e+06,7.945296000000000000e+06,7.945297000000000000e+06,7.945298000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.952467000000000000e+06,7.952468000000000000e+06,7.952469000000000000e+06,7.952470000000000000e+06,7.952471000000000000e+06,7.952472000000000000e+06,7.952473000000000000e+06,7.952474000000000000e+06,7.952475000000000000e+06,7.952476000000000000e+06,7.952477000000000000e+06,7.952478000000000000e+06,7.952479000000000000e+06,7.952480000000000000e+06,7.952481000000000000e+06,7.952482000000000000e+06,7.952483000000000000e+06,7.952484000000000000e+06,7.952485000000000000e+06,7.952486000000000000e+06,7.952487000000000000e+06,7.952488000000000000e+06,7.952489000000000000e+06,7.952490000000000000e+06,7.952491000000000000e+06,7.952492000000000000e+06,7.952493000000000000e+06,7.952494000000000000e+06,7.952495000000000000e+06,7.952496000000000000e+06,7.952497000000000000e+06,7.952498000000000000e+06,7.952499000000000000e+06,-2.147483648000000000e+09,7.952501000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.959666000000000000e+06,7.959667000000000000e+06,7.959668000000000000e+06,7.959669000000000000e+06,7.959670000000000000e+06,7.959671000000000000e+06,7.959672000000000000e+06,7.959673000000000000e+06,7.959674000000000000e+06,7.959675000000000000e+06,7.959676000000000000e+06,7.959677000000000000e+06,7.959678000000000000e+06,7.959679000000000000e+06,7.959680000000000000e+06,7.959681000000000000e+06,7.959682000000000000e+06,7.959683000000000000e+06,7.959684000000000000e+06,7.959685000000000000e+06,7.959686000000000000e+06,7.959687000000000000e+06,7.959688000000000000e+06,7.959689000000000000e+06,7.959690000000000000e+06,7.959691000000000000e+06,7.959692000000000000e+06,7.959693000000000000e+06,7.959694000000000000e+06,7.959695000000000000e+06,7.959696000000000000e+06,7.959697000000000000e+06,7.959698000000000000e+06,7.959699000000000000e+06,7.959700000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.966865000000000000e+06,7.966866000000000000e+06,7.966867000000000000e+06,7.966868000000000000e+06,7.966869000000000000e+06,7.966870000000000000e+06,7.966871000000000000e+06,7.966872000000000000e+06,7.966873000000000000e+06,7.966874000000000000e+06,7.966875000000000000e+06,7.966876000000000000e+06,7.966877000000000000e+06,7.966878000000000000e+06,7.966879000000000000e+06,7.966880000000000000e+06,7.966881000000000000e+06,7.966882000000000000e+06,7.966883000000000000e+06,7.966884000000000000e+06,7.966885000000000000e+06,7.966886000000000000e+06,7.966887000000000000e+06,7.966888000000000000e+06,7.966889000000000000e+06,7.966890000000000000e+06,7.966891000000000000e+06,7.966892000000000000e+06,7.966893000000000000e+06,7.966894000000000000e+06,7.966895000000000000e+06,7.966896000000000000e+06,7.966897000000000000e+06,7.966898000000000000e+06,7.966899000000000000e+06,7.966900000000000000e+06,7.966901000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.974064000000000000e+06,7.974065000000000000e+06,7.974066000000000000e+06,7.974067000000000000e+06,7.974068000000000000e+06,7.974069000000000000e+06,7.974070000000000000e+06,7.974071000000000000e+06,7.974072000000000000e+06,7.974073000000000000e+06,7.974074000000000000e+06,7.974075000000000000e+06,7.974076000000000000e+06,7.974077000000000000e+06,7.974078000000000000e+06,7.974079000000000000e+06,7.974080000000000000e+06,7.974081000000000000e+06,7.974082000000000000e+06,7.974083000000000000e+06,7.974084000000000000e+06,7.974085000000000000e+06,7.974086000000000000e+06,7.974087000000000000e+06,7.974088000000000000e+06,7.974089000000000000e+06,7.974090000000000000e+06,7.974091000000000000e+06,7.974092000000000000e+06,7.974093000000000000e+06,7.974094000000000000e+06,7.974095000000000000e+06,7.974096000000000000e+06,7.974097000000000000e+06,7.974098000000000000e+06,7.974099000000000000e+06,7.974100000000000000e+06,7.974101000000000000e+06,7.974102000000000000e+06,7.974103000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.981263000000000000e+06,7.981264000000000000e+06,7.981265000000000000e+06,7.981266000000000000e+06,7.981267000000000000e+06,7.981268000000000000e+06,7.981269000000000000e+06,7.981270000000000000e+06,7.981271000000000000e+06,7.981272000000000000e+06,7.981273000000000000e+06,7.981274000000000000e+06,7.981275000000000000e+06,7.981276000000000000e+06,7.981277000000000000e+06,7.981278000000000000e+06,7.981279000000000000e+06,7.981280000000000000e+06,7.981281000000000000e+06,7.981282000000000000e+06,7.981283000000000000e+06,7.981284000000000000e+06,7.981285000000000000e+06,7.981286000000000000e+06,7.981287000000000000e+06,7.981288000000000000e+06,7.981289000000000000e+06,7.981290000000000000e+06,7.981291000000000000e+06,7.981292000000000000e+06,7.981293000000000000e+06,7.981294000000000000e+06,7.981295000000000000e+06,7.981296000000000000e+06,7.981297000000000000e+06,7.981298000000000000e+06,7.981299000000000000e+06,7.981300000000000000e+06,7.981301000000000000e+06,7.981302000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.988462000000000000e+06,7.988463000000000000e+06,7.988464000000000000e+06,7.988465000000000000e+06,7.988466000000000000e+06,7.988467000000000000e+06,7.988468000000000000e+06,7.988469000000000000e+06,7.988470000000000000e+06,7.988471000000000000e+06,7.988472000000000000e+06,7.988473000000000000e+06,7.988474000000000000e+06,7.988475000000000000e+06,7.988476000000000000e+06,7.988477000000000000e+06,7.988478000000000000e+06,7.988479000000000000e+06,7.988480000000000000e+06,7.988481000000000000e+06,7.988482000000000000e+06,7.988483000000000000e+06,7.988484000000000000e+06,7.988485000000000000e+06,7.988486000000000000e+06,7.988487000000000000e+06,7.988488000000000000e+06,7.988489000000000000e+06,7.988490000000000000e+06,7.988491000000000000e+06,7.988492000000000000e+06,7.988493000000000000e+06,7.988494000000000000e+06,7.988495000000000000e+06,7.988496000000000000e+06,7.988497000000000000e+06,7.988498000000000000e+06,7.988499000000000000e+06,7.988500000000000000e+06,7.988501000000000000e+06,7.988502000000000000e+06,7.988503000000000000e+06,7.988504000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,7.995661000000000000e+06,7.995662000000000000e+06,7.995663000000000000e+06,7.995664000000000000e+06,7.995665000000000000e+06,7.995666000000000000e+06,7.995667000000000000e+06,7.995668000000000000e+06,7.995669000000000000e+06,7.995670000000000000e+06,7.995671000000000000e+06,7.995672000000000000e+06,7.995673000000000000e+06,7.995674000000000000e+06,7.995675000000000000e+06,7.995676000000000000e+06,7.995677000000000000e+06,7.995678000000000000e+06,7.995679000000000000e+06,7.995680000000000000e+06,7.995681000000000000e+06,7.995682000000000000e+06,7.995683000000000000e+06,7.995684000000000000e+06,7.995685000000000000e+06,7.995686000000000000e+06,7.995687000000000000e+06,7.995688000000000000e+06,7.995689000000000000e+06,7.995690000000000000e+06,7.995691000000000000e+06,7.995692000000000000e+06,7.995693000000000000e+06,7.995694000000000000e+06,7.995695000000000000e+06,7.995696000000000000e+06,7.995697000000000000e+06,7.995698000000000000e+06,7.995699000000000000e+06,7.995700000000000000e+06,7.995701000000000000e+06,7.995702000000000000e+06,7.995703000000000000e+06,7.995704000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.002860000000000000e+06,8.002861000000000000e+06,8.002862000000000000e+06,8.002863000000000000e+06,8.002864000000000000e+06,8.002865000000000000e+06,8.002866000000000000e+06,8.002867000000000000e+06,8.002868000000000000e+06,8.002869000000000000e+06,8.002870000000000000e+06,8.002871000000000000e+06,8.002872000000000000e+06,8.002873000000000000e+06,8.002874000000000000e+06,8.002875000000000000e+06,8.002876000000000000e+06,8.002877000000000000e+06,8.002878000000000000e+06,8.002879000000000000e+06,8.002880000000000000e+06,8.002881000000000000e+06,8.002882000000000000e+06,8.002883000000000000e+06,8.002884000000000000e+06,8.002885000000000000e+06,8.002886000000000000e+06,8.002887000000000000e+06,8.002888000000000000e+06,8.002889000000000000e+06,8.002890000000000000e+06,8.002891000000000000e+06,8.002892000000000000e+06,8.002893000000000000e+06,8.002894000000000000e+06,8.002895000000000000e+06,8.002896000000000000e+06,8.002897000000000000e+06,8.002898000000000000e+06,8.002899000000000000e+06,8.002900000000000000e+06,8.002901000000000000e+06,8.002902000000000000e+06,8.002903000000000000e+06,8.002904000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
