-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.716194000000000000e+06,8.716195000000000000e+06,8.716196000000000000e+06,8.716197000000000000e+06,8.716198000000000000e+06,8.716199000000000000e+06,8.716200000000000000e+06,8.716201000000000000e+06,8.716202000000000000e+06,8.716203000000000000e+06,8.716204000000000000e+06,8.716205000000000000e+06,8.716206000000000000e+06,8.716207000000000000e+06,8.716208000000000000e+06,8.716209000000000000e+06,8.716210000000000000e+06,8.716211000000000000e+06,8.716212000000000000e+06,8.716213000000000000e+06,8.716214000000000000e+06,8.716215000000000000e+06,8.716215000000000000e+06,8.716216000000000000e+06,8.716217000000000000e+06,8.716218000000000000e+06,8.716219000000000000e+06,8.716220000000000000e+06,8.716221000000000000e+06,8.716222000000000000e+06,8.716223000000000000e+06
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.723393000000000000e+06,8.723394000000000000e+06,8.723395000000000000e+06,8.723396000000000000e+06,8.723397000000000000e+06,8.723398000000000000e+06,8.723399000000000000e+06,8.723400000000000000e+06,8.723401000000000000e+06,8.723402000000000000e+06,8.723403000000000000e+06,8.723404000000000000e+06,8.723405000000000000e+06,8.723406000000000000e+06,8.723407000000000000e+06,8.723408000000000000e+06,8.723409000000000000e+06,8.723410000000000000e+06,8.723411000000000000e+06,8.723412000000000000e+06,8.723413000000000000e+06,8.723414000000000000e+06,8.723415000000000000e+06,8.723415000000000000e+06,8.723416000000000000e+06,8.723417000000000000e+06,8.723418000000000000e+06,8.723419000000000000e+06,8.723420000000000000e+06,8.723421000000000000e+06,8.723422000000000000e+06,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.730592000000000000e+06,8.730593000000000000e+06,8.730594000000000000e+06,8.730595000000000000e+06,8.730596000000000000e+06,8.730597000000000000e+06,8.730598000000000000e+06,8.730599000000000000e+06,8.730600000000000000e+06,8.730601000000000000e+06,8.730602000000000000e+06,8.730603000000000000e+06,8.730604000000000000e+06,8.730605000000000000e+06,8.730606000000000000e+06,8.730607000000000000e+06,8.730608000000000000e+06,8.730609000000000000e+06,8.730610000000000000e+06,8.730611000000000000e+06,8.730612000000000000e+06,8.730613000000000000e+06,8.730614000000000000e+06,8.730615000000000000e+06,8.730615000000000000e+06,8.730616000000000000e+06,8.730617000000000000e+06,8.730618000000000000e+06,8.730619000000000000e+06,8.730620000000000000e+06,8.730621000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.737791000000000000e+06,8.737792000000000000e+06,8.737793000000000000e+06,8.737794000000000000e+06,8.737795000000000000e+06,8.737796000000000000e+06,8.737797000000000000e+06,8.737798000000000000e+06,8.737799000000000000e+06,8.737800000000000000e+06,8.737801000000000000e+06,8.737802000000000000e+06,8.737803000000000000e+06,8.737804000000000000e+06,8.737805000000000000e+06,8.737806000000000000e+06,8.737807000000000000e+06,8.737808000000000000e+06,8.737809000000000000e+06,8.737810000000000000e+06,8.737811000000000000e+06,8.737812000000000000e+06,8.737813000000000000e+06,8.737814000000000000e+06,8.737815000000000000e+06,8.737815000000000000e+06,8.737816000000000000e+06,8.737817000000000000e+06,8.737818000000000000e+06,8.737819000000000000e+06,8.737820000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.744990000000000000e+06,8.744991000000000000e+06,8.744992000000000000e+06,8.744993000000000000e+06,8.744994000000000000e+06,8.744995000000000000e+06,8.744996000000000000e+06,8.744997000000000000e+06,8.744998000000000000e+06,8.744999000000000000e+06,8.745000000000000000e+06,8.745001000000000000e+06,8.745002000000000000e+06,8.745003000000000000e+06,8.745004000000000000e+06,8.745005000000000000e+06,8.745006000000000000e+06,8.745007000000000000e+06,8.745008000000000000e+06,8.745009000000000000e+06,8.745010000000000000e+06,8.745011000000000000e+06,8.745012000000000000e+06,8.745013000000000000e+06,8.745014000000000000e+06,8.745015000000000000e+06,8.745015000000000000e+06,8.745016000000000000e+06,8.745017000000000000e+06,8.745018000000000000e+06,8.745019000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.752189000000000000e+06,8.752190000000000000e+06,8.752191000000000000e+06,8.752192000000000000e+06,8.752193000000000000e+06,8.752194000000000000e+06,8.752195000000000000e+06,8.752196000000000000e+06,8.752197000000000000e+06,8.752198000000000000e+06,8.752199000000000000e+06,8.752200000000000000e+06,8.752201000000000000e+06,8.752202000000000000e+06,8.752203000000000000e+06,8.752204000000000000e+06,8.752205000000000000e+06,8.752206000000000000e+06,8.752207000000000000e+06,8.752208000000000000e+06,8.752209000000000000e+06,8.752210000000000000e+06,8.752211000000000000e+06,8.752212000000000000e+06,8.752213000000000000e+06,8.752214000000000000e+06,8.752215000000000000e+06,8.752215000000000000e+06,8.752216000000000000e+06,8.752217000000000000e+06,8.752218000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.759388000000000000e+06,8.759389000000000000e+06,8.759390000000000000e+06,8.759391000000000000e+06,8.759392000000000000e+06,8.759393000000000000e+06,8.759394000000000000e+06,8.759395000000000000e+06,8.759396000000000000e+06,8.759397000000000000e+06,8.759398000000000000e+06,8.759399000000000000e+06,8.759400000000000000e+06,8.759401000000000000e+06,8.759402000000000000e+06,8.759403000000000000e+06,8.759404000000000000e+06,8.759405000000000000e+06,8.759406000000000000e+06,8.759407000000000000e+06,8.759408000000000000e+06,8.759409000000000000e+06,8.759410000000000000e+06,8.759411000000000000e+06,8.759412000000000000e+06,8.759413000000000000e+06,8.759414000000000000e+06,8.759415000000000000e+06,8.759415000000000000e+06,8.759416000000000000e+06,8.759417000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.766587000000000000e+06,8.766588000000000000e+06,8.766589000000000000e+06,8.766590000000000000e+06,8.766591000000000000e+06,8.766592000000000000e+06,8.766593000000000000e+06,8.766594000000000000e+06,8.766595000000000000e+06,8.766596000000000000e+06,8.766597000000000000e+06,8.766598000000000000e+06,8.766599000000000000e+06,8.766600000000000000e+06,8.766601000000000000e+06,8.766602000000000000e+06,8.766603000000000000e+06,8.766604000000000000e+06,8.766605000000000000e+06,8.766606000000000000e+06,8.766607000000000000e+06,8.766608000000000000e+06,8.766609000000000000e+06,8.766610000000000000e+06,8.766611000000000000e+06,8.766612000000000000e+06,8.766613000000000000e+06,8.766614000000000000e+06,8.766615000000000000e+06,8.766615000000000000e+06,8.766616000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.773786000000000000e+06,8.773787000000000000e+06,8.773788000000000000e+06,8.773789000000000000e+06,8.773790000000000000e+06,8.773791000000000000e+06,8.773792000000000000e+06,8.773793000000000000e+06,8.773794000000000000e+06,8.773795000000000000e+06,8.773796000000000000e+06,8.773797000000000000e+06,8.773798000000000000e+06,8.773799000000000000e+06,8.773800000000000000e+06,8.773801000000000000e+06,8.773802000000000000e+06,8.773803000000000000e+06,8.773804000000000000e+06,8.773805000000000000e+06,8.773806000000000000e+06,8.773807000000000000e+06,8.773808000000000000e+06,8.773809000000000000e+06,8.773810000000000000e+06,8.773811000000000000e+06,8.773812000000000000e+06,8.773813000000000000e+06,8.773814000000000000e+06,8.773815000000000000e+06,8.773815000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,8.780985000000000000e+06,8.780986000000000000e+06,8.780987000000000000e+06,8.780988000000000000e+06,8.780989000000000000e+06,8.780990000000000000e+06,8.780991000000000000e+06,8.780992000000000000e+06,8.780993000000000000e+06,8.780994000000000000e+06,8.780995000000000000e+06,8.780996000000000000e+06,8.780997000000000000e+06,8.780998000000000000e+06,8.780999000000000000e+06,8.781000000000000000e+06,8.781001000000000000e+06,8.781002000000000000e+06,8.781003000000000000e+06,8.781004000000000000e+06,8.781005000000000000e+06,8.781006000000000000e+06,8.781007000000000000e+06,8.781008000000000000e+06,8.781009000000000000e+06,8.781010000000000000e+06,8.781011000000000000e+06,8.781012000000000000e+06,8.781013000000000000e+06,8.781014000000000000e+06,8.781015000000000000e+06,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
